identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0005901374;GE ENERGY PRODUCTS FRANCE SNC;2018;Air;Nickel et composés (exprimés en tant que Ni);83.7;kg/an
0005901990;SERTRID;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;46600000;kg/an
0006000385;INTERNATIONAL PAPER;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;61000000;kg/an
0005901990;SERTRID;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);108000000;kg/an
0005901990;SERTRID;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;61700000;kg/an
0006000385;INTERNATIONAL PAPER;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);812000000;kg/an
0006000385;INTERNATIONAL PAPER;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;751000000;kg/an
0005902225;DIEHL AUGE DECOUPAGE (Bd Kennedy) SAS;2018;Air;Tétrachloroéthylène (PER, tétrachloroéthylène);3800;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Aluminium et composés (exprimés en tant que Al);14100;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Azote total;128000;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Composés organohalogénés (exprimés en tant que AOX);43500;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Cuivre et composés (exprimés en tant que Cu);114;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Demande biologique en oxygène (DBO5);487000;kg/an
0005902451;MB PEINTURE (ZI Vaubrenots);2018;Air;Composés organiques volatils non méthaniques (COVNM);39300;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Demande chimique en oxygène (DCO);4760000;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Fer et composés (exprimés en tant que Fe);5450;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Manganèse et composés (exprimés en tant que Mn);17900;kg/an
0005902583;FACEL;2018;Air;Sulfure de carbone;135000;kg/an
0005902597;SYBERT UIOM;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;36000000;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Matières en suspension (MES);368000;kg/an
0005902597;SYBERT UIOM;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);36000000;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Mercure et composés (exprimés en tant que Hg);10;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Phosphore total;12200;kg/an
0005902679;FLEX-N-GATE (AEE - FAURECIA);2018;Air;Composés organiques volatils non méthaniques (COVNM);42900;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Phénols (en tant que C total);1070;kg/an
0006000385;INTERNATIONAL PAPER;2018;Eau (direct);Zinc et composés (exprimés en tant que Zn);954;kg/an
0005902685;INOVYN France;2018;Air;1,2-dichloroéthane (DCE - chlorure d'éthylène);7550;kg/an
0005902685;INOVYN France;2018;Air;Ammoniac (NH3);72200;kg/an
0006000385;INTERNATIONAL PAPER;2018;Sol;Aluminium et composés (exprimés en tant que Al);223000;kg/an
0005902685;INOVYN France;2018;Air;Chloroforme (trichlorométhane);2470;kg/an
0005902685;INOVYN France;2018;Air;Chlorure de vinyle (chloroéthène);36600;kg/an
0006000385;INTERNATIONAL PAPER;2018;Sol;Arsenic et composés (exprimés en tant que As);111;kg/an
0005902685;INOVYN France;2018;Air;Composés organiques volatils non méthaniques (COVNM);71300;kg/an
0005902685;INOVYN France;2018;Air;Dichlorométhane (DCM, chlorure de méthylène);4710;kg/an
0006000385;INTERNATIONAL PAPER;2018;Sol;Cadmium et composés (exprimés en tant que Cd);16;kg/an
0005902685;INOVYN France;2018;Air;Epichlorhydrine (1-chloro-2,3-époxypropane);325;kg/an
0005902685;INOVYN France;2018;Air;Hydroflurocarbures (HFC);663;kg/an
0006000385;INTERNATIONAL PAPER;2018;Sol;Chrome et composés (exprimés en tant que Cr);350;kg/an
0005902685;INOVYN France;2018;Air;Tétrachloroéthylène (PER, tétrachloroéthylène);2870;kg/an
0005902685;INOVYN France;2018;Air;Tétrachlorométhane (TCM, tétrachlorure de carbone);3060;kg/an
0006000385;INTERNATIONAL PAPER;2018;Sol;Cuivre et composés (exprimés en tant que Cu);355;kg/an
0005902685;INOVYN France;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22700000;kg/an
0005902685;INOVYN France;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);22700000;kg/an
0006000385;INTERNATIONAL PAPER;2018;Sol;Fer et composés (exprimés en tant que Fe);100000;kg/an
0005902685;INOVYN France;2018;Eau (direct);1,2-dichloroéthane (DCE - chlorure d'éthylène);72.1;kg/an
0006000385;INTERNATIONAL PAPER;2018;Sol;Manganèse et composés (exprimés en tant que Mn);32000;kg/an
0005902685;INOVYN France;2018;Eau (direct);Aluminium et composés (exprimés en tant que Al);3370;kg/an
0005902685;INOVYN France;2018;Eau (direct);Arsenic et composés (exprimés en tant que As);339;kg/an
0006000385;INTERNATIONAL PAPER;2018;Sol;Nickel et composés (exprimés en tant que Ni);144;kg/an
0005902685;INOVYN France;2018;Eau (direct);Azote total;75900;kg/an
0005902685;INOVYN France;2018;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);343000;kg/an
0006000385;INTERNATIONAL PAPER;2018;Sol;Plomb et composés (exprimés en tant que Pb);110;kg/an
0005902685;INOVYN France;2018;Eau (direct);Chloroforme (trichlorométhane);94;kg/an
0005902685;INOVYN France;2018;Eau (direct);Chlorure de vinyle (chloroéthène);57;kg/an
0006000385;INTERNATIONAL PAPER;2018;Sol;Titane et composés (exprimés en tant que Ti);4840;kg/an
0005902685;INOVYN France;2018;Eau (direct);Chlorures (en tant que Cl total);166000000;kg/an
0005902685;INOVYN France;2018;Eau (direct);Composés organohalogénés (exprimés en tant que AOX);38700;kg/an
0006000385;INTERNATIONAL PAPER;2018;Sol;Zinc et composés (exprimés en tant que Zn);1970;kg/an
0005902685;INOVYN France;2018;Eau (direct);Cuivre et composés (exprimés en tant que Cu);96;kg/an
0005902685;INOVYN France;2018;Eau (direct);Demande biologique en oxygène (DBO5);175000;kg/an
0006000401;S.A.S ANDRIEUX;2018;Air;Hydrochlorofluorocarbures (HCFC);56;kg/an
0005902685;INOVYN France;2018;Eau (direct);Demande chimique en oxygène (DCO);493000;kg/an
0005902685;INOVYN France;2018;Eau (direct);Dichlorométhane (DCM, chlorure de méthylène);293;kg/an
0005902685;INOVYN France;2018;Eau (direct);Fer et composés (exprimés en tant que Fe);11400;kg/an
0006000401;S.A.S ANDRIEUX;2018;Air;Hydroflurocarbures (HFC);198;kg/an
0005902685;INOVYN France;2018;Eau (direct);Fluorures (en tant que F total);12000;kg/an
0005902685;INOVYN France;2018;Eau (direct);Hexachlorobenzène (HCB);3.1;kg/an
0006000414;ALLARD EMBALLAGES;2018;Eau (indirect);Cuivre et composés (exprimés en tant que Cu);68;kg/an
0005902685;INOVYN France;2018;Eau (direct);Hexachlorobutadiène (HCBD);142;kg/an
0005902685;INOVYN France;2018;Eau (direct);1,2,3,4,5,6-hexachlorocyclohexane (HCH);4.1;kg/an
0005902685;INOVYN France;2018;Eau (direct);Manganèse et composés (exprimés en tant que Mn);4560;kg/an
0006000416;PAPREC CRV Brive;2018;Air;Méthane (CH4);245000;kg/an
0005902685;INOVYN France;2018;Eau (direct);Matières en suspension (MES);693000;kg/an
0005902685;INOVYN France;2018;Eau (direct);Mercure et composés (exprimés en tant que Hg);2.49;kg/an
0005902685;INOVYN France;2018;Eau (direct);Nickel et composés (exprimés en tant que Ni);90;kg/an
0006000427;SYTTOM-UIOM BRIVE;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22800000;kg/an
0005902685;INOVYN France;2018;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);3;kg/an
0005902685;INOVYN France;2018;Eau (direct);Pentachlorobenzène;33;kg/an
0005902685;INOVYN France;2018;Eau (direct);Sulfates;8430000;kg/an
0005902685;INOVYN France;2018;Eau (direct);Titane et composés (exprimés en tant que Ti);381;kg/an
0005902685;INOVYN France;2018;Eau (direct);Trichloréthylène;117;kg/an
0005902685;INOVYN France;2018;Eau (direct);Tétrachloroéthylène (PER, tétrachloroéthylène);372;kg/an
0005902685;INOVYN France;2018;Eau (direct);Tétrachlorométhane (TCM, tétrachlorure de carbone);81.2;kg/an
0005902685;INOVYN France;2018;Eau (direct);Zinc et composés (exprimés en tant que Zn);217;kg/an
0005902685;INOVYN France;2018;Eau (direct);Hydroxyde d'ammonium (NH4+);54700;kg/an
0005902723;GEMDOUBS (ex PAPETERIE DU DOUBS ex OTOR);2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;28600000;kg/an
0006000427;SYTTOM-UIOM BRIVE;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);53100000;kg/an
0005902723;GEMDOUBS (ex PAPETERIE DU DOUBS ex OTOR);2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);28600000;kg/an
0005902723;GEMDOUBS (ex PAPETERIE DU DOUBS ex OTOR);2018;Eau (direct);Demande chimique en oxygène (DCO);289000;kg/an
0006000427;SYTTOM-UIOM BRIVE;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;30300000;kg/an
0006000454;SETHELEC;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12500000;kg/an
0006000454;SETHELEC;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12500000;kg/an
0006000521;SUEZ RV Sud-Ouest;2018;Air;Méthane (CH4);450000;kg/an
0005902924;SUEZ RV CENTRE EST (ex SITA CENTRE EST);2018;Air;Méthane (CH4);144000;kg/an
0006000527;SUEZ RV SO (ex-SITA SO);2018;Air;Méthane (CH4);102000;kg/an
0006001935;GERSON PIERROT GOURMAND;2018;Eau (indirect);Demande chimique en oxygène (DCO);862000;kg/an
0006002150;ORANO Mining;2018;Eau (direct);Manganèse et composés (exprimés en tant que Mn);1050;kg/an
0005903713;JURA TERROIR SAS;2018;Eau (indirect);Demande biologique en oxygène (DBO5);45500;kg/an
0006002154;ORANO Mining;2018;Eau (direct);Fluorures (en tant que F total);5290;kg/an
0006002178;Orano Mining;2018;Eau (direct);Arsenic et composés (exprimés en tant que As);22;kg/an
0006002605;SILAB - STE INDUSTRIELLE LIMOUSINE;2018;Air;Hydroflurocarbures (HFC);277;kg/an
0006002672;CORREZE ENERGIES;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14800000;kg/an
0005905393;COFELY - GDF SUEZ ENERGIE SERVICES;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;32200000;kg/an
0005905393;COFELY - GDF SUEZ ENERGIE SERVICES;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);32200000;kg/an
0006002672;CORREZE ENERGIES;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);34200000;kg/an
0006000274;VALEO Usine;2018;Air;Aldéhyde formique (formaldéhyde);1650;kg/an
0006002672;CORREZE ENERGIES;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;19400000;kg/an
0006002984;SIRMET;2018;Eau (direct);Aluminium et composés (exprimés en tant que Al);4010;kg/an
0006003037;ISDND ROCHECHOUART (SETRAD);2018;Air;Cobalt et composés (exprimés en tant que Co);6;kg/an
0006000275;CENTRALE ENERGIE DECHETS LIMOGES (CEDLM);2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;33600000;kg/an
0006000275;CENTRALE ENERGIE DECHETS LIMOGES (CEDLM);2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);78100000;kg/an
0006000275;CENTRALE ENERGIE DECHETS LIMOGES (CEDLM);2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;44500000;kg/an
0006003037;ISDND ROCHECHOUART (SETRAD);2018;Air;Méthane (CH4);231000;kg/an
0006003394;SEDE ENVIRONNEMENT;2018;Sol;Cadmium et composés (exprimés en tant que Cd);5.89;kg/an
0006003394;SEDE ENVIRONNEMENT;2018;Sol;Chrome et composés (exprimés en tant que Cr);50.6;kg/an
0006000283;DELVERT;2018;Eau (indirect);Demande biologique en oxygène (DBO5);99400;kg/an
0006003394;SEDE ENVIRONNEMENT;2018;Sol;Cuivre et composés (exprimés en tant que Cu);158;kg/an
0006000283;DELVERT;2018;Eau (indirect);Demande chimique en oxygène (DCO);381000;kg/an
0006003394;SEDE ENVIRONNEMENT;2018;Sol;Nickel et composés (exprimés en tant que Ni);36.7;kg/an
0006003394;SEDE ENVIRONNEMENT;2018;Sol;Plomb et composés (exprimés en tant que Pb);61.8;kg/an
0006003394;SEDE ENVIRONNEMENT;2018;Sol;Zinc et composés (exprimés en tant que Zn);887;kg/an
0006003649;SDCL/DALKIA FRANCE;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);73900000;kg/an
0006003649;SDCL/DALKIA FRANCE;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;73900000;kg/an
0006000305;COMPAGNIE MADRANGE LA VALOINE (SASU);2018;Air;Hydroflurocarbures (HFC);250;kg/an
0006000305;COMPAGNIE MADRANGE LA VALOINE (SASU);2018;Eau (indirect);Demande biologique en oxygène (DBO5);101000;kg/an
0006101980;FERROPEM;2018;Air;Oxydes de soufre (SOx/SO2);411000;kg/an
0006000305;COMPAGNIE MADRANGE LA VALOINE (SASU);2018;Eau (indirect);Demande chimique en oxygène (DCO);181000;kg/an
0006101980;FERROPEM;2018;Air;Oxydes d'azote (NOx/NO2);248000;kg/an
0006000314;SMURFIT KAPPA Papier Recyclé France;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;55400000;kg/an
0006101980;FERROPEM;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;175000000;kg/an
0006000314;SMURFIT KAPPA Papier Recyclé France;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);55400000;kg/an
0006000314;SMURFIT KAPPA Papier Recyclé France;2018;Eau (direct);Demande chimique en oxygène (DCO);183000;kg/an
0006101980;FERROPEM;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);243000000;kg/an
0006101980;FERROPEM;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;68400000;kg/an
0006101989;KEM ONE BALAN;2018;Air;Chlorure de vinyle (chloroéthène);9180;kg/an
0006000324;SICAME STE;2018;Eau (direct);Cuivre et composés (exprimés en tant que Cu);121;kg/an
0006101989;KEM ONE BALAN;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22400000;kg/an
0006101989;KEM ONE BALAN;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);22400000;kg/an
0006000336;PHOTONIS FRANCE SAS;2018;Air;Hydrochlorofluorocarbures (HCFC);64.9;kg/an
0006101989;KEM ONE BALAN;2018;Eau (direct);Chlorure de vinyle (chloroéthène);29.2;kg/an
0006102002;SIDEFAGE;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;48600000;kg/an
0006102002;SIDEFAGE;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);113000000;kg/an
0006102002;SIDEFAGE;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;64000000;kg/an
0006000339;COMPAGNIE MADRANGE - FEYTIAT;2018;Eau (indirect);Demande biologique en oxygène (DBO5);76600;kg/an
0006102027;Abattoirs des Crêts;2018;Eau (indirect);Demande biologique en oxygène (DBO5);124000;kg/an
0006000346;Papeteries et cartonneries Lacaux Frères;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;11500000;kg/an
0006000346;Papeteries et cartonneries Lacaux Frères;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11500000;kg/an
0006102027;Abattoirs des Crêts;2018;Eau (indirect);Demande chimique en oxygène (DCO);302000;kg/an
0006102031;ARCELOR MITTAL WIRE FRANCE;2018;Eau (direct);Plomb et composés (exprimés en tant que Pb);40;kg/an
0006000348;PANNEAUX DE CORREZE;2018;Air;Aldéhyde formique (formaldéhyde);6160;kg/an
0006102064;BALL AEROSOL PACKAGING;2018;Air;Composés organiques volatils non méthaniques (COVNM);54100;kg/an
0006000348;PANNEAUX DE CORREZE;2018;Air;Composés organiques volatils non méthaniques (COVNM);69600;kg/an
0006000348;PANNEAUX DE CORREZE;2018;Air;Méthane (CH4);142000;kg/an
0006000348;PANNEAUX DE CORREZE;2018;Air;Oxydes d'azote (NOx/NO2);138000;kg/an
0006000348;PANNEAUX DE CORREZE;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10900000;kg/an
0006000348;PANNEAUX DE CORREZE;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);61200000;kg/an
0006000348;PANNEAUX DE CORREZE;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;50300000;kg/an
0006000357;EUROCOUSTIC SA;2018;Air;Ammoniac (NH3);17700;kg/an
0006000357;EUROCOUSTIC SA;2018;Air;Arsenic et composés (exprimés en tant que As);31.1;kg/an
0006000357;EUROCOUSTIC SA;2018;Air;Oxydes de soufre (SOx/SO2);403000;kg/an
0006000357;EUROCOUSTIC SA;2018;Air;Phénols (en tant que C total);4850;kg/an
0006000357;EUROCOUSTIC SA;2018;Air;Sulfure d'hydrogène (H2S);3160;kg/an
0006000357;EUROCOUSTIC SA;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;49100000;kg/an
0006000357;EUROCOUSTIC SA;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);49100000;kg/an
0006102074;CIAT;2018;Air;Hydroflurocarbures (HFC);284;kg/an
0006000361;Société BLEDINA;2018;Eau (indirect);Demande biologique en oxygène (DBO5);302000;kg/an
0006000361;Société BLEDINA;2018;Eau (indirect);Demande chimique en oxygène (DCO);619000;kg/an
0006102081;HEXCEL COMPOSITES SA;2018;Air;Composés organiques volatils non méthaniques (COVNM);93500;kg/an
0006102081;HEXCEL COMPOSITES SA;2018;Air;Dichlorométhane (DCM, chlorure de méthylène);20300;kg/an
0006000366;VALADE;2018;Eau (indirect);Demande biologique en oxygène (DBO5);166000;kg/an
0006000366;VALADE;2018;Eau (indirect);Demande chimique en oxygène (DCO);157000;kg/an
0006102088;laiterie cooperative etrez beaupont;2018;Eau (indirect);Demande biologique en oxygène (DBO5);83700;kg/an
0006102089;STORENGY;2018;Air;Composés organiques volatils non méthaniques (COVNM);42200;kg/an
0006000374;LIMOVIN SAS;2018;Air;Hydroflurocarbures (HFC);113;kg/an
0006102089;STORENGY;2018;Air;Méthane (CH4);304000;kg/an
0006102124;VERALLIA Lagnieu;2018;Air;Oxydes de soufre (SOx/SO2);342000;kg/an
0006102124;VERALLIA Lagnieu;2018;Air;Oxydes d'azote (NOx/NO2);274000;kg/an
0006102124;VERALLIA Lagnieu;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;114000000;kg/an
0006000382;JELD WEN;2018;Air;Antimoine et composés (exprimés en tant que Sb);31;kg/an
0006102124;VERALLIA Lagnieu;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);114000000;kg/an
0006102152;CARRIER SCS;2018;Air;Hydroflurocarbures (HFC);372;kg/an
0006000385;INTERNATIONAL PAPER;2018;Air;Mercure et composés (exprimés en tant que Hg);27.5;kg/an
0006102181;ZANINI FRANCE;2018;Air;Composés organiques volatils non méthaniques (COVNM);64100;kg/an
0006102201;WIENERBERGER SAS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17700000;kg/an
0006102201;WIENERBERGER SAS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17700000;kg/an
0006102218;LAMBERET;2018;Air;Composés organiques volatils non méthaniques (COVNM);192000;kg/an
0006102416;PMG Ardèche;2018;Air;Composés organiques volatils non méthaniques (COVNM);54500;kg/an
0006102245;TORAY FILMS EUROPE SAS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;23700000;kg/an
0006102435;LAFARGE CIMENTS;2018;Air;Acide cyanhydrique (HCN);567;kg/an
0006102245;TORAY FILMS EUROPE SAS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);23700000;kg/an
0006102435;LAFARGE CIMENTS;2018;Air;Ammoniac (NH3);26400;kg/an
0006102435;LAFARGE CIMENTS;2018;Air;Benzène;2270;kg/an
0006102261;XPO Supply chain France;2018;Air;Hydroflurocarbures (HFC);103;kg/an
0006102435;LAFARGE CIMENTS;2018;Air;Mercure et composés (exprimés en tant que Hg);10.2;kg/an
0006102435;LAFARGE CIMENTS;2018;Air;Monoxyde de carbone (CO);907000;kg/an
0006102267;SIEGFRIED St Vulbas SAS;2018;Air;Composés organiques volatils non méthaniques (COVNM);82500;kg/an
0006102435;LAFARGE CIMENTS;2018;Air;Oxydes d'azote (NOx/NO2);1110000;kg/an
0006102435;LAFARGE CIMENTS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;567000000;kg/an
0006102435;LAFARGE CIMENTS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);603000000;kg/an
0006102269;SPEICHIM PROCESSING S.A.;2018;Eau (indirect);Dichlorométhane (DCM, chlorure de méthylène);12;kg/an
0006102435;LAFARGE CIMENTS;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;36100000;kg/an
0006102272;Trédi Saint Vulbas;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;43200000;kg/an
0006102272;Trédi Saint Vulbas;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);43200000;kg/an
0006102440;MIXT COMPOSITES RECYCLABLES;2018;Air;Composés organiques volatils non méthaniques (COVNM);587000;kg/an
0006102272;Trédi Saint Vulbas;2018;Eau (direct);Cadmium et composés (exprimés en tant que Cd);4.2;kg/an
0006102272;Trédi Saint Vulbas;2018;Eau (direct);Chlorures (en tant que Cl total);2730000;kg/an
0006102443;FABRICATION CHIMIQUE ARDECHOISE;2018;Air;Composés organiques volatils non méthaniques (COVNM);56100;kg/an
0006102443;FABRICATION CHIMIQUE ARDECHOISE;2018;Air;Hydroflurocarbures (HFC);426;kg/an
0006102272;Trédi Saint Vulbas;2018;Eau (direct);Fluorures (en tant que F total);8420;kg/an
0006102447;UNION DES DISTILLERIE DE LA MEDITERRANEE;2018;Air;Composés organiques volatils non méthaniques (COVNM);42600;kg/an
0006102272;Trédi Saint Vulbas;2018;Eau (direct);Nickel et composés (exprimés en tant que Ni);37.5;kg/an
0006102272;Trédi Saint Vulbas;2018;Eau (direct);Trichlorobenzènes (TCB) (tous les isomères);2.2;kg/an
0006102272;Trédi Saint Vulbas;2018;Eau (direct);Zinc et composés (exprimés en tant que Zn);353;kg/an
0006102302;PANELCO;2018;Air;Composés organiques volatils non méthaniques (COVNM);36900;kg/an
0006102463;JINWANG EUROPE;2018;Eau (direct);Cuivre et composés (exprimés en tant que Cu);312;kg/an
0006102463;JINWANG EUROPE;2018;Eau (direct);Nickel et composés (exprimés en tant que Ni);202;kg/an
0006102302;PANELCO;2018;Air;Hydroflurocarbures (HFC);14900;kg/an
0006102304;PLASTIC OMNIUM COMPOSITES;2018;Air;Composés organiques volatils non méthaniques (COVNM);43100;kg/an
0006102464;EURECAT FRANCE;2018;Air;Cobalt et composés (exprimés en tant que Co);5.58;kg/an
0006102314;TANNERIE D'ANNONAY S.A.;2018;Eau (indirect);Chrome et composés (exprimés en tant que Cr);88.7;kg/an
0006102314;TANNERIE D'ANNONAY S.A.;2018;Eau (indirect);Demande biologique en oxygène (DBO5);120000;kg/an
0006102464;EURECAT FRANCE;2018;Eau (direct);Mercure et composés (exprimés en tant que Hg);1.1;kg/an
0006102314;TANNERIE D'ANNONAY S.A.;2018;Eau (indirect);Demande chimique en oxygène (DCO);277000;kg/an
0006102509;MARKEM-IMAJE INDUSTRIES;2018;Air;Composés organiques volatils non méthaniques (COVNM);31600;kg/an
0006102348;CALCIA  SA;2018;Air;Ammoniac (NH3);17500;kg/an
0006102348;CALCIA  SA;2018;Air;Oxydes d'azote (NOx/NO2);156000;kg/an
0006102348;CALCIA  SA;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;95700000;kg/an
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;118000000;kg/an
0006102348;CALCIA  SA;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);95700000;kg/an
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);131000000;kg/an
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;12200000;kg/an
0006102350;LAFARGE CIMENTS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;49400000;kg/an
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2018;Eau (direct);Demande biologique en oxygène (DBO5);74000;kg/an
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2018;Eau (direct);Demande chimique en oxygène (DCO);508000;kg/an
0006102350;LAFARGE CIMENTS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);49400000;kg/an
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2018;Eau (direct);Phosphore total;5480;kg/an
0006102595;ETEX FRANCE BUILDING PERFORMANCE;2018;Air;Composés organiques volatils non méthaniques (COVNM);140000;kg/an
0006102650;COMURHEX PIERRELATTE;2018;Air;Hydroflurocarbures (HFC);104;kg/an
0006102720;ABRISO FRANCE;2018;Air;Composés organiques volatils non méthaniques (COVNM);191000;kg/an
0006102760;AGRANA FRUIT FRANCE;2018;Eau (indirect);Demande biologique en oxygène (DBO5);161000;kg/an
0006102760;AGRANA FRUIT FRANCE;2018;Eau (indirect);Demande chimique en oxygène (DCO);318000;kg/an
0006102767;POLYTECHNYL (ex RHODIA);2018;Eau (indirect);Demande biologique en oxygène (DBO5);98200;kg/an
0006102767;POLYTECHNYL (ex RHODIA);2018;Eau (indirect);Demande chimique en oxygène (DCO);264000;kg/an
0006102359;SICTOBA (Grospierre);2018;Air;Méthane (CH4);119000;kg/an
0006102364;OI FRANCE SAS;2018;Air;Oxydes d'azote (NOx/NO2);108000;kg/an
0006102778;Groupe Scapa France;2018;Air;Composés organiques volatils non méthaniques (COVNM);48100;kg/an
0006102364;OI FRANCE SAS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;33400000;kg/an
0006102364;OI FRANCE SAS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);33400000;kg/an
0006102785;Chaufferie Dreyfus;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13800000;kg/an
0006102785;Chaufferie Dreyfus;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13800000;kg/an
0006102409;CHEMVIRON FRANCE SAS;2018;Air;Oxydes de soufre (SOx/SO2);788000;kg/an
0006102813;TRIVIUM ALUMINIUM PACKAGING France;2018;Air;Composés organiques volatils non méthaniques (COVNM);130000;kg/an
0006102819;G.T.A.;2018;Eau (indirect);Demande biologique en oxygène (DBO5);97800;kg/an
0006102409;CHEMVIRON FRANCE SAS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;15300000;kg/an
0006102819;G.T.A.;2018;Eau (indirect);Demande chimique en oxygène (DCO);224000;kg/an
0006102822;PCAS - SEQENS;2018;Eau (indirect);Demande biologique en oxygène (DBO5);74700;kg/an
