identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0007001142;FINDUS France (SA);2005;Air;Hydrochlorofluorocarbures (HCFC);970;kg/an
0007001142;FINDUS France (SA);2005;Eau (indirect);Demande biologique en oxygène (DBO5);55100;kg/an
0007001152;DESVRES Usine de Longfossé;2005;Air;Fluor et ses composés (F);1520;kg/an
0007001153;SUEZ RV NORD EST - ISDND DANNES;2005;Air;Méthane (CH4);317000;kg/an
0007001158;Papeterie de Maresquel;2005;Eau (direct);Phénols (en tant que C total);22;kg/an
0007001158;Papeterie de Maresquel;2005;Eau (direct);Zinc et composés (exprimés en tant que Zn);365;kg/an
0007001176;LESAFFRE (Société Industrielle);2005;Air;Hydrochlorofluorocarbures (HCFC);1050;kg/an
0007001214;RESONOR;2005;Air;Oxydes d'azote (NOx/NO2);106000;kg/an
0007001225;ACIERIE ET FONDERIE DE LA HAUTE SAMBRE;2005;Air;Acide fluorhydrique (flurorure d'hydrogène);109;kg/an
0007001236;ARC BLARINGHEM;2005;Eau (direct);Plomb et composés (exprimés en tant que Pb);62;kg/an
0007001262;SA BIGARD;2005;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);66200;kg/an
0007001262;SA BIGARD;2005;Eau (indirect);Demande biologique en oxygène (DBO5);105000;kg/an
0007001262;SA BIGARD;2005;Eau (indirect);Demande chimique en oxygène (DCO);198000;kg/an
0007001279;ENGIE Thermique France - Centrale DK6;2005;Air;Oxydes de soufre (SOx/SO2);958000;kg/an
0007001279;ENGIE Thermique France - Centrale DK6;2005;Air;Oxydes d'azote (NOx/NO2);844000;kg/an
0007001335;O-I FRANCE SAS usine de WINGLES;2005;Air;Oxydes de soufre (SOx/SO2);293000;kg/an
0007001335;O-I FRANCE SAS usine de WINGLES;2005;Air;Oxydes d'azote (NOx/NO2);269000;kg/an
0007001335;O-I FRANCE SAS usine de WINGLES;2005;Air;Plomb et composés (exprimés en tant que Pb);620;kg/an
0007001579;VALNOR;2005;Air;Dioxyde de carbone (CO2) d'origine biomasse;16200000;kg/an
0007001579;VALNOR;2005;Air;Méthane (CH4);1680000;kg/an
0007001610;DEMARLE;2005;Air;Composés organiques volatils non méthaniques (COVNM);307000;kg/an
0007001610;DEMARLE;2005;Air;Tétrachloroéthylène (PER, tétrachloroéthylène);2800;kg/an
0007001630;DESVRES Maubeuge;2005;Air;Fluor et composés inorganiques (en tant que HF);10100;kg/an
0007001779;GRTgaz - Station de Taisnières;2005;Air;Composés organiques volatils non méthaniques (COVNM);43300;kg/an
0007001779;GRTgaz - Station de Taisnières;2005;Air;Méthane (CH4);306000;kg/an
0007001779;GRTgaz - Station de Taisnières;2005;Air;Oxydes d'azote (NOx/NO2);195000;kg/an
0007001787;LESIEUR GENERALE CONDIMENTAIRE;2005;Eau (indirect);Demande biologique en oxygène (DBO5);87600;kg/an
0007001789;NOVANDIE (SAS)-(ex Générale UItra Frais);2005;Sol;Azote total;70500;kg/an
0007001789;NOVANDIE (SAS)-(ex Générale UItra Frais);2005;Sol;Carbone organique total (en tant que C total ou DCO/3);881000;kg/an
0007001789;NOVANDIE (SAS)-(ex Générale UItra Frais);2005;Sol;Demande chimique en oxygène (DCO);2640000;kg/an
0007001789;NOVANDIE (SAS)-(ex Générale UItra Frais);2005;Sol;Matières en suspension (MES);375000;kg/an
0007001789;NOVANDIE (SAS)-(ex Générale UItra Frais);2005;Sol;Phosphore total;24700;kg/an
0007001881;MONDELEZ FRANCE;2005;Air;Hydroflurocarbures (HFC);184;kg/an
0007001881;MONDELEZ FRANCE;2005;Eau (indirect);Demande biologique en oxygène (DBO5);82100;kg/an
0007002189;CAUDRESIENNE de BTA;2005;Eau (direct);Phosphore total;6380;kg/an
0007002235;CIDEME;2005;Air;Dioxyde de carbone (CO2) d'origine biomasse;41500000;kg/an
0007002239;SICOS;2005;Eau (direct);Demande biologique en oxygène (DBO5);46900;kg/an
0007002309;GRTgaz - Station de Pitgam;2005;Air;Composés organiques volatils non méthaniques (COVNM);32200;kg/an
0007002309;GRTgaz - Station de Pitgam;2005;Air;Méthane (CH4);224000;kg/an
0007002326;VERSALIS FRANCE SAS Fortelet;2005;Air;Benzène;14100;kg/an
0007002326;VERSALIS FRANCE SAS Fortelet;2005;Air;Composés organiques volatils non méthaniques (COVNM);98300;kg/an
0007002326;VERSALIS FRANCE SAS Fortelet;2005;Air;1,3-butadiène;410;kg/an
0007002336;TT PLAST;2005;Air;Composés organiques volatils non méthaniques (COVNM);96400;kg/an
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2005;Eau (indirect);Aluminium et composés (exprimés en tant que Al);2510;kg/an
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2005;Eau (indirect);Cadmium et composés (exprimés en tant que Cd);10;kg/an
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2005;Eau (indirect);Chrome et composés (exprimés en tant que Cr);3010;kg/an
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2005;Eau (indirect);Cuivre et composés (exprimés en tant que Cu);643;kg/an
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2005;Eau (indirect);Fer et composés (exprimés en tant que Fe);125000;kg/an
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2005;Eau (indirect);Fluorures (en tant que F total);31800;kg/an
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2005;Eau (indirect);Nickel et composés (exprimés en tant que Ni);224;kg/an
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2005;Eau (indirect);Phosphore total;8290;kg/an
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2005;Eau (indirect);Zinc et composés (exprimés en tant que Zn);158;kg/an
0007002398;LIBERTY ASCOVAL;2005;Air;Chrome et composés (exprimés en tant que Cr);353;kg/an
0007002398;LIBERTY ASCOVAL;2005;Air;Composés organiques volatils non méthaniques (COVNM);48900;kg/an
0007002398;LIBERTY ASCOVAL;2005;Air;Cuivre et composés (exprimés en tant que Cu);203;kg/an
0007002398;LIBERTY ASCOVAL;2005;Air;Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq);0.00137;kg/an
0007002398;LIBERTY ASCOVAL;2005;Air;Manganèse et composés (exprimés en tant que Mn);1260;kg/an
0007002398;LIBERTY ASCOVAL;2005;Air;Plomb et composés (exprimés en tant que Pb);471;kg/an
0007002398;LIBERTY ASCOVAL;2005;Air;Zinc et composés (exprimés en tant que Zn);3840;kg/an
0007002398;LIBERTY ASCOVAL;2005;Eau (direct);Manganèse et composés (exprimés en tant que Mn);448;kg/an
0007002398;LIBERTY ASCOVAL;2005;Eau (direct);Nickel et composés (exprimés en tant que Ni);111;kg/an
0007002398;LIBERTY ASCOVAL;2005;Eau (direct);Zinc et composés (exprimés en tant que Zn);232;kg/an
0007002401;COVALYS ex-VALNOR (CVE ANTARES);2005;Air;Dioxyde de carbone (CO2) d'origine biomasse;149000000;kg/an
0007002401;COVALYS ex-VALNOR (CVE ANTARES);2005;Air;Protoxyde d'azote (N2O);33700;kg/an
0007002401;COVALYS ex-VALNOR (CVE ANTARES);2005;Air;Acide fluorhydrique (flurorure d'hydrogène);809;kg/an
0007002401;COVALYS ex-VALNOR (CVE ANTARES);2005;Air;Antimoine et composés (exprimés en tant que Sb);9.57;kg/an
0007002401;COVALYS ex-VALNOR (CVE ANTARES);2005;Air;Cobalt et composés (exprimés en tant que Co);4.76;kg/an
0007002413;OPALE ENVIRONNEMENT (CET);2005;Air;Méthane (CH4);354000;kg/an
0007002425;Stoelzle de Masnières Parfumeries;2005;Air;Fluor et composés inorganiques (en tant que HF);30100;kg/an
0007002425;Stoelzle de Masnières Parfumeries;2005;Air;Oxydes de soufre (SOx/SO2);251000;kg/an
0007002452;AGC FRANCE SAS;2005;Air;Méthanol (alcool méthylique);0.37;kg/an
0007002543;ARDO VIOLAINES SAS;2005;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);253000;kg/an
0007002543;ARDO VIOLAINES SAS;2005;Eau (direct);Demande biologique en oxygène (DBO5);216000;kg/an
0007002543;ARDO VIOLAINES SAS;2005;Eau (direct);Demande chimique en oxygène (DCO);636000;kg/an
0007002546;ROQUETTE Frères;2005;Air;Oxydes d'azote (NOx/NO2);866000;kg/an
0007002546;ROQUETTE Frères;2005;Air;Protoxyde d'azote (N2O);28100;kg/an
0007002546;ROQUETTE Frères;2005;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);392000;kg/an
0007002546;ROQUETTE Frères;2005;Eau (direct);Chlorures (en tant que Cl total);11100000;kg/an
0007002546;ROQUETTE Frères;2005;Eau (direct);Demande biologique en oxygène (DBO5);245000;kg/an
0007002546;ROQUETTE Frères;2005;Eau (direct);Demande chimique en oxygène (DCO);1180000;kg/an
0007002546;ROQUETTE Frères;2005;Eau (direct);Nickel et composés (exprimés en tant que Ni);702;kg/an
0007002546;ROQUETTE Frères;2005;Eau (direct);Phosphore total;33100;kg/an
0007002546;ROQUETTE Frères;2005;Sol;Nickel et composés (exprimés en tant que Ni);1330;kg/an
0007002548;SI GROUP-BETHUNE;2005;Air;Composés organiques volatils non méthaniques (COVNM);56600;kg/an
0007002548;SI GROUP-BETHUNE;2005;Air;Aldéhyde formique (formaldéhyde);6810;kg/an
0007002548;SI GROUP-BETHUNE;2005;Air;Phénols (en tant que C total);11.3;kg/an
0007002548;SI GROUP-BETHUNE;2005;Eau (direct);Phénols (en tant que C total);149;kg/an
0007002548;SI GROUP-BETHUNE;2005;Eau (direct);Aldéhyde formique (formaldéhyde);167;kg/an
0007002568;LIOT;2005;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);116000;kg/an
0007002568;LIOT;2005;Eau (indirect);Demande biologique en oxygène (DBO5);220000;kg/an
0007002568;LIOT;2005;Eau (indirect);Demande chimique en oxygène (DCO);347000;kg/an
0007002731;TOYOTA M.M.F.;2005;Air;Acide cyanhydrique (HCN);502;kg/an
0007002731;TOYOTA M.M.F.;2005;Air;Composés organiques volatils non méthaniques (COVNM);243000;kg/an
0007002731;TOYOTA M.M.F.;2005;Eau (direct);Nickel et composés (exprimés en tant que Ni);48.7;kg/an
;SAS EGGTEAM AVIPONTE;2005;Air;Ammoniac (NH3);16500;kg/an
;SARL de Montburon;2005;Air;Ammoniac (NH3);12300;kg/an
;SARL ELEVAGE DES CHARMES;2005;Air;Ammoniac (NH3);11200;kg/an
;Agrioeuf;2005;Air;Ammoniac (NH3);10600;kg/an
;GAEC MESSIDOR;2005;Air;Ammoniac (NH3);14200;kg/an
;SCEA Les COUTURES;2005;Air;Ammoniac (NH3);19700;kg/an
;sarl ldp;2005;Air;Ammoniac (NH3);10700;kg/an
;GAEC MANSCOURT;2005;Air;Ammoniac (NH3);11900;kg/an
;SA DE BERTAIGNEMONT;2005;Air;Ammoniac (NH3);48600;kg/an
;SA DIANE AGRI;2005;Air;Ammoniac (NH3);18700;kg/an
;INTEROVO Avicole France;2005;Air;Ammoniac (NH3);26800;kg/an
;SCEA LA CROIX BOUTET;2005;Air;Ammoniac (NH3);17200;kg/an
;GAEC DE ROOVER;2005;Air;Ammoniac (NH3);24800;kg/an
;CORNIL Jacky;2005;Air;Ammoniac (NH3);10400;kg/an
0005100008;Smurfit Kappa PRF;2005;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);102000;kg/an
0005100008;Smurfit Kappa PRF;2005;Eau (direct);Demande chimique en oxygène (DCO);306000;kg/an
0005100009;SUEZ RV NORD EST;2005;Air;Dioxyde de carbone (CO2) d'origine biomasse;22800000;kg/an
0005100009;SUEZ RV NORD EST;2005;Air;Méthane (CH4);1450000;kg/an
0005100050;SIVOM CHAUNY TERGNIER LA FERE (station d'épuration);2005;Eau (direct);Azote total;52300;kg/an
0005100050;SIVOM CHAUNY TERGNIER LA FERE (station d'épuration);2005;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);54200;kg/an
0005100050;SIVOM CHAUNY TERGNIER LA FERE (station d'épuration);2005;Eau (direct);Demande biologique en oxygène (DBO5);44900;kg/an
0005100050;SIVOM CHAUNY TERGNIER LA FERE (station d'épuration);2005;Eau (direct);Demande chimique en oxygène (DCO);163000;kg/an
0005100050;SIVOM CHAUNY TERGNIER LA FERE (station d'épuration);2005;Eau (direct);Phosphore total;5120;kg/an
0005100064;CHEMETALL SAS;2005;Air;Dichlorométhane (DCM, chlorure de méthylène);3650;kg/an
0005100079;SGI;2005;Eau (direct);Fluor et ses composés (F);447;kg/an
0005100114;TEREOS FRANCE (BUCY);2005;Air;Composés organiques volatils non méthaniques (COVNM);71600;kg/an
0005100114;TEREOS FRANCE (BUCY);2005;Air;Dioxyde de carbone (CO2) d'origine biomasse;20400000;kg/an
0005100114;TEREOS FRANCE (BUCY);2005;Air;Oxydes de soufre (SOx/SO2);441000;kg/an
0005100114;TEREOS FRANCE (BUCY);2005;Air;Oxydes d'azote (NOx/NO2);218000;kg/an
0005100114;TEREOS FRANCE (BUCY);2005;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);65200;kg/an
0005100114;TEREOS FRANCE (BUCY);2005;Eau (direct);Demande biologique en oxygène (DBO5);71900;kg/an
0005100114;TEREOS FRANCE (BUCY);2005;Eau (direct);Demande chimique en oxygène (DCO);195000;kg/an
0005100141;ALTIFORT INNOVATECH;2005;Air;Trichloréthylène;5610;kg/an
0005100143;WEPA GREENFIELD SAS;2005;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);89300;kg/an
0005100143;WEPA GREENFIELD SAS;2005;Eau (direct);Demande chimique en oxygène (DCO);238000;kg/an
0005100185;ARKEMA Usine de Chauny;2005;Air;Composés organiques volatils non méthaniques (COVNM);190000;kg/an
0005100185;ARKEMA Usine de Chauny;2005;Air;Monoxyde de carbone (CO);5440000;kg/an
0005100185;ARKEMA Usine de Chauny;2005;Air;Oxydes d'azote (NOx/NO2);154000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Air;1,2-dichloroéthane (DCE - chlorure d'éthylène);18000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Air;Composés organiques volatils non méthaniques (COVNM);128000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Air;Dichlorométhane (DCM, chlorure de méthylène);58300;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Air;Acrylonitrile;730;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Air;Aldéhyde formique (formaldéhyde);2570;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Air;Chlorométhane (chlorure de méthyle);834;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Air;Méthanol (alcool méthylique);16400;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Air;Oxyde de bis(chlorométhyle);22;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Eau (direct);1,2-dichloroéthane (DCE - chlorure d'éthylène);18;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Eau (direct);Aldéhyde formique (formaldéhyde);2020;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Eau (direct);Dichlorométhane (DCM, chlorure de méthylène);15;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Sol;1,2-dichloroéthane (DCE - chlorure d'éthylène);1300;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Sol;Acrylonitrile;466;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2005;Sol;Aldéhyde formique (formaldéhyde);20700;kg/an
0005100191;NEXANS WIRES CHAUNY;2005;Air;Composés organiques volatils non méthaniques (COVNM);121000;kg/an
0005100191;NEXANS WIRES CHAUNY;2005;Air;Crésol (mélange d'isomères);2080;kg/an
0005100196;SCCC ( Société de coulée Continue de Cuivre );2005;Air;Cuivre et composés (exprimés en tant que Cu);257;kg/an
0005100196;SCCC ( Société de coulée Continue de Cuivre );2005;Air;Monoxyde de carbone (CO);528000;kg/an
0005100196;SCCC ( Société de coulée Continue de Cuivre );2005;Eau (direct);Cuivre et composés (exprimés en tant que Cu);270;kg/an
0005100220;SAINT LOUIS SUCRE ÉTABLISSEMENT NORD EST;2005;Air;Oxydes de soufre (SOx/SO2);595000;kg/an
0005100220;SAINT LOUIS SUCRE ÉTABLISSEMENT NORD EST;2005;Air;Oxydes d'azote (NOx/NO2);288000;kg/an
0005100220;SAINT LOUIS SUCRE ÉTABLISSEMENT NORD EST;2005;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);65800;kg/an
0005100220;SAINT LOUIS SUCRE ÉTABLISSEMENT NORD EST;2005;Eau (direct);Demande biologique en oxygène (DBO5);77200;kg/an
0005100220;SAINT LOUIS SUCRE ÉTABLISSEMENT NORD EST;2005;Eau (direct);Demande chimique en oxygène (DCO);197000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2005;Air;Arsenic et composés (exprimés en tant que As);203;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2005;Air;Cadmium et composés (exprimés en tant que Cd);40;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2005;Air;Chrome et composés (exprimés en tant que Cr);1670;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2005;Air;Oxydes de soufre (SOx/SO2);297000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2005;Air;Oxydes d'azote (NOx/NO2);409000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2005;Air;Plomb et composés (exprimés en tant que Pb);1640;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2005;Air;Acide fluorhydrique (flurorure d'hydrogène);2330;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2005;Air;Antimoine et composés (exprimés en tant que Sb);200;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2005;Eau (direct);Zinc et composés (exprimés en tant que Zn);214;kg/an
0005100311;EDIFI NORD;2005;Air;Méthane (CH4);656000;kg/an
0005100348;TERGAL INDUSTRIES;2005;Air;Composés organiques volatils non méthaniques (COVNM);59500;kg/an
0005100348;TERGAL INDUSTRIES;2005;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);377000;kg/an
0005100348;TERGAL INDUSTRIES;2005;Eau (direct);Cuivre et composés (exprimés en tant que Cu);64;kg/an
0005100348;TERGAL INDUSTRIES;2005;Eau (direct);Demande biologique en oxygène (DBO5);383000;kg/an
0005100348;TERGAL INDUSTRIES;2005;Eau (direct);Demande chimique en oxygène (DCO);1130000;kg/an
0005100348;TERGAL INDUSTRIES;2005;Eau (direct);Nickel et composés (exprimés en tant que Ni);40;kg/an
0005100348;TERGAL INDUSTRIES;2005;Eau (direct);Plomb et composés (exprimés en tant que Pb);73;kg/an
0005100348;TERGAL INDUSTRIES;2005;Eau (direct);1,4-dioxane;9380;kg/an
0005100348;TERGAL INDUSTRIES;2005;Eau (direct);Acétaldéhyde (aldéhyde acétique  éthanal);28900;kg/an
0005100348;TERGAL INDUSTRIES;2005;Eau (direct);Antimoine et composés (exprimés en tant que Sb);61;kg/an
0005100349;SOPROCOS;2005;Air;Composés organiques volatils non méthaniques (COVNM);69400;kg/an
0005100349;SOPROCOS;2005;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);73400;kg/an
0005100349;SOPROCOS;2005;Eau (indirect);Demande biologique en oxygène (DBO5);81700;kg/an
0005100349;SOPROCOS;2005;Eau (indirect);Demande chimique en oxygène (DCO);220000;kg/an
0005100390;SITA NORD EST;2005;Air;Méthane (CH4);350000;kg/an
0005100400;CROWN LAON;2005;Air;Composés organiques volatils non méthaniques (COVNM);233000;kg/an
0005100415;Impress Laon sas;2005;Air;Composés organiques volatils non méthaniques (COVNM);30300;kg/an
0005100422;AROMONT;2005;Sol;Carbone organique total (en tant que C total ou DCO/3);106000;kg/an
0005100422;AROMONT;2005;Sol;Demande biologique en oxygène (DBO5);183000;kg/an
0005100422;AROMONT;2005;Sol;Demande chimique en oxygène (DCO);317000;kg/an
0005100464;Etablissement de VIC;2005;Air;Monoxyde de carbone (CO);838000;kg/an
0005100464;Etablissement de VIC;2005;Air;Oxydes de soufre (SOx/SO2);267000;kg/an
0005100464;Etablissement de VIC;2005;Air;Oxydes d'azote (NOx/NO2);193000;kg/an
0005100466;INTERSNACK FRANCE ex-VICO SA;2005;Eau (direct);Demande biologique en oxygène (DBO5);53900;kg/an
0005100467;GAVEL;2005;Air;Oxyde de propylène (1,2-époxypropane);0.09;kg/an
0005100467;GAVEL;2005;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);96500;kg/an
0005100467;GAVEL;2005;Eau (direct);Demande biologique en oxygène (DBO5);56800;kg/an
0005100467;GAVEL;2005;Eau (direct);Demande chimique en oxygène (DCO);290000;kg/an
0005100467;GAVEL;2005;Eau (direct);Phosphore total;5100;kg/an
0005100477;DECAPAGE DE L'AISNE;2005;Air;Dichlorométhane (DCM, chlorure de méthylène);128000;kg/an
0005100477;DECAPAGE DE L'AISNE;2005;Eau (indirect);Dichlorométhane (DCM, chlorure de méthylène);1910;kg/an
0005100496;SARL SCOP ABATTOIR DE L'AISNE;2005;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);52400;kg/an
0005100496;SARL SCOP ABATTOIR DE L'AISNE;2005;Eau (indirect);Demande biologique en oxygène (DBO5);43300;kg/an
0005100521;TEREOS FRANCE;2005;Air;Composés organiques volatils non méthaniques (COVNM);99200;kg/an
0005100521;TEREOS FRANCE;2005;Air;Dioxyde de carbone (CO2) d'origine biomasse;47900000;kg/an
0005100521;TEREOS FRANCE;2005;Air;Oxydes d'azote (NOx/NO2);178000;kg/an
0005100521;TEREOS FRANCE;2005;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);54700;kg/an
0005100521;TEREOS FRANCE;2005;Eau (direct);Demande chimique en oxygène (DCO);164000;kg/an
0005100557;AHLSTROM CHANTRAINE;2005;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);63400;kg/an
0005100557;AHLSTROM CHANTRAINE;2005;Eau (direct);Demande chimique en oxygène (DCO);190000;kg/an
0005100562;MBK INDUSTRIE;2005;Air;Composés organiques volatils non méthaniques (COVNM);137000;kg/an
0005100562;MBK INDUSTRIE;2005;Air;Trichloréthylène;9010;kg/an
0005100563;ELECTRO ARDEN;2005;Eau (direct);Zinc et composés (exprimés en tant que Zn);179;kg/an
0005100611;CENTRE HOSPITALIER GENERAL;2005;Eau (indirect);Nickel et composés (exprimés en tant que Ni);29;kg/an
0005100611;CENTRE HOSPITALIER GENERAL;2005;Eau (indirect);Phénols (en tant que C total);67;kg/an
0005100728;MAGNETTO WHEELS;2005;Air;Composés organiques volatils non méthaniques (COVNM);39600;kg/an
0005100728;MAGNETTO WHEELS;2005;Eau (indirect);Nickel et composés (exprimés en tant que Ni);78.4;kg/an
0005100756;ATEMAX FRANCE;2005;Air;Dioxyde de carbone (CO2) d'origine biomasse;27000000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2005;Eau (direct);Azote total;267000;kg/an
