identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0005100143;WEPA GREENFIELD SAS;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);27000000;kg/an
0005100143;WEPA GREENFIELD SAS;2014;Eau (direct);Demande chimique en oxygène (DCO);343000;kg/an
0005100143;WEPA GREENFIELD SAS;2014;Sol;Cadmium et composés (exprimés en tant que Cd);8.08;kg/an
0005100143;WEPA GREENFIELD SAS;2014;Sol;Chrome et composés (exprimés en tant que Cr);303;kg/an
0005100143;WEPA GREENFIELD SAS;2014;Sol;Cuivre et composés (exprimés en tant que Cu);2470;kg/an
0005100143;WEPA GREENFIELD SAS;2014;Sol;Mercure et composés (exprimés en tant que Hg);5.66;kg/an
0005100143;WEPA GREENFIELD SAS;2014;Sol;Nickel et composés (exprimés en tant que Ni);129;kg/an
0005100143;WEPA GREENFIELD SAS;2014;Sol;Plomb et composés (exprimés en tant que Pb);465;kg/an
0005100143;WEPA GREENFIELD SAS;2014;Sol;Zinc et composés (exprimés en tant que Zn);9760;kg/an
0005100185;ARKEMA Usine de Chauny;2014;Eau (direct);Di(2-éthylhexyle)phtalate (DEHP);234;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Air;1,2-dichloroéthane (DCE - chlorure d'éthylène);4510;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Air;Aldéhyde formique (formaldéhyde);1880;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Air;Composés organiques volatils non méthaniques (COVNM);37400;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Air;Dichlorométhane (DCM, chlorure de méthylène);32700;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Air;Méthanol (alcool méthylique);23600;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10900000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10900000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Eau (direct);1,2-dichloroéthane (DCE - chlorure d'éthylène);12;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Eau (direct);Chlorures (en tant que Cl total);3410000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Eau (direct);Composés organohalogénés (exprimés en tant que AOX);1530;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Eau (direct);Demande chimique en oxygène (DCO);163000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Eau (direct);Dichlorométhane (DCM, chlorure de méthylène);24;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2014;Eau (direct);Sulfates;3240000;kg/an
0005100203;EUROKERA (SNC);2014;Air;Hydroflurocarbures (HFC);118;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2014;Air;Oxydes d'azote (NOx/NO2);216000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;58500000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);58500000;kg/an
0005100293;EVERBAL PAPETERIE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);48700000;kg/an
0005100293;EVERBAL PAPETERIE;2014;Air;Dioxyde de carbone (CO2) d'origine biomasse;48700000;kg/an
0005100293;EVERBAL PAPETERIE;2014;Sol;Chrome et composés (exprimés en tant que Cr);68.2;kg/an
0005100293;EVERBAL PAPETERIE;2014;Sol;Cuivre et composés (exprimés en tant que Cu);52.2;kg/an
0005100311;EDIFI NORD;2014;Air;Méthane (CH4);805000;kg/an
0005100311;EDIFI NORD;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10100000;kg/an
0005100311;EDIFI NORD;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10100000;kg/an
0005100333;LE CREUSET SAS;2014;Air;Mercure et composés (exprimés en tant que Hg);13.4;kg/an
0005100349;SOPROCOS;2014;Air;Composés organiques volatils non méthaniques (COVNM);69900;kg/an
0005100390;SITA NORD EST;2014;Air;Méthane (CH4);135000;kg/an
0005100397;MONDELEZ FRANCE BISCUITS PRODUCTION SAS;2014;Eau (indirect);Demande biologique en oxygène (DBO5);52400;kg/an
0005100466;INTERSNACK FRANCE ex-VICO SA;2014;Sol;Zinc et composés (exprimés en tant que Zn);120;kg/an
0005100467;GAVEL;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22600000;kg/an
0005100467;GAVEL;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);22600000;kg/an
0005100467;GAVEL;2014;Sol;Cuivre et composés (exprimés en tant que Cu);58.9;kg/an
0005100467;GAVEL;2014;Sol;Zinc et composés (exprimés en tant que Zn);151;kg/an
0005100507;ENGIE COFELY;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10200000;kg/an
0005100507;ENGIE COFELY;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10200000;kg/an
0005100521;TEREOS FRANCE;2014;Air;Composés organiques volatils non méthaniques (COVNM);252000;kg/an
0005100521;TEREOS FRANCE;2014;Air;Oxydes d'azote (NOx/NO2);310000;kg/an
0005100521;TEREOS FRANCE;2014;Air;Protoxyde d'azote (N2O);11000;kg/an
0005100521;TEREOS FRANCE;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;251000000;kg/an
0005100521;TEREOS FRANCE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);483000000;kg/an
0005100521;TEREOS FRANCE;2014;Air;Dioxyde de carbone (CO2) d'origine biomasse;232000000;kg/an
0005100521;TEREOS FRANCE;2014;Eau (direct);Demande chimique en oxygène (DCO);345000;kg/an
0005100562;MBK INDUSTRIE;2014;Air;Composés organiques volatils non méthaniques (COVNM);53300;kg/an
0005100756;ATEMAX FRANCE;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14300000;kg/an
0005100756;ATEMAX FRANCE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14300000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;64100000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);64100000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2014;Eau (direct);Demande chimique en oxygène (DCO);157000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2014;Sol;Azote total;239000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2014;Sol;Chrome et composés (exprimés en tant que Cr);128;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2014;Sol;Cuivre et composés (exprimés en tant que Cu);746;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2014;Sol;Mercure et composés (exprimés en tant que Hg);1.79;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2014;Sol;Plomb et composés (exprimés en tant que Pb);193;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2014;Sol;Zinc et composés (exprimés en tant que Zn);1350;kg/an
0005100850;ETEX France Building Performance;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;50900000;kg/an
0005100850;ETEX France Building Performance;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);50900000;kg/an
0005100909;VISKASE;2014;Air;Sulfure de carbone;511000;kg/an
0005100909;VISKASE;2014;Air;Sulfure d'hydrogène (H2S);143000;kg/an
0005100912;AGCO;2014;Air;Composés organiques volatils non méthaniques (COVNM);75000;kg/an
0005100917;SOLABIA;2014;Air;Composés organiques volatils non méthaniques (COVNM);36700;kg/an
0005100918;SPONTEX;2014;Air;Sulfure de carbone;306000;kg/an
0005100918;SPONTEX;2014;Air;Sulfure d'hydrogène (H2S);65300;kg/an
0005100918;SPONTEX;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;32200000;kg/an
0005100918;SPONTEX;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);32200000;kg/an
0005100918;SPONTEX;2014;Eau (direct);Demande biologique en oxygène (DBO5);55000;kg/an
0005100918;SPONTEX;2014;Eau (direct);Demande chimique en oxygène (DCO);196000;kg/an
0005100949;LEBRONZE ALLOYS (ex BRONZE INDUSTRIEL);2014;Air;Zinc et composés (exprimés en tant que Zn);220;kg/an
0005100978;BASF France (ex Coatings);2014;Air;Composés organiques volatils non méthaniques (COVNM);52900;kg/an
0005100978;BASF France (ex Coatings);2014;Air;Zinc et composés (exprimés en tant que Zn);1010;kg/an
0005100993;Si GROUP;2014;Air;Composés organiques volatils non méthaniques (COVNM);32500;kg/an
0005101027;TEREOS FRANCE (Ex SICA PULPOSEC);2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;32800000;kg/an
0005101027;TEREOS FRANCE (Ex SICA PULPOSEC);2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);32800000;kg/an
0005101029;TEREOS FRANCE;2014;Air;Oxydes de soufre (SOx/SO2);210000;kg/an
0005101029;TEREOS FRANCE;2014;Air;Oxydes d'azote (NOx/NO2);139000;kg/an
0005101029;TEREOS FRANCE;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;84000000;kg/an
0005101029;TEREOS FRANCE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);84000000;kg/an
0005101072;REGEAL;2014;Air;Protoxyde d'azote (N2O);18500;kg/an
0005101072;REGEAL;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;15600000;kg/an
0005101072;REGEAL;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15600000;kg/an
0005101075;COFELY;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;21000000;kg/an
0005101075;COFELY;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21000000;kg/an
0005101102;CREIL ENERGIE (ex DALKIA FRANCE);2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13900000;kg/an
0005101102;CREIL ENERGIE (ex DALKIA FRANCE);2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);33800000;kg/an
0005101102;CREIL ENERGIE (ex DALKIA FRANCE);2014;Air;Dioxyde de carbone (CO2) d'origine biomasse;19900000;kg/an
0005101176;SAVERGLASS (SAV ...);2014;Air;Oxydes de soufre (SOx/SO2);235000;kg/an
0005101176;SAVERGLASS (SAV ...);2014;Air;Oxydes d'azote (NOx/NO2);133000;kg/an
0005101176;SAVERGLASS (SAV ...);2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;62000000;kg/an
0005101176;SAVERGLASS (SAV ...);2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);62000000;kg/an
0005101189;BIGARD SA;2014;Eau (indirect);Demande biologique en oxygène (DBO5);52700;kg/an
0005101211;STORENGY;2014;Air;Méthane (CH4);198000;kg/an
0005101211;STORENGY;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22800000;kg/an
0005101211;STORENGY;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);22800000;kg/an
0005101321;FAURECIA Intérieur Industrie;2014;Air;Composés organiques volatils non méthaniques (COVNM);62700;kg/an
0005101338;PLACOPLATRE (EX ISOPLAC);2014;Air;Composés organiques volatils non méthaniques (COVNM);268000;kg/an
0005101363;ARCELORMITTAL FRANCE;2014;Air;Composés organiques volatils non méthaniques (COVNM);85800;kg/an
0005101363;ARCELORMITTAL FRANCE;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;60500000;kg/an
0005101363;ARCELORMITTAL FRANCE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);60500000;kg/an
0005101363;ARCELORMITTAL FRANCE;2014;Eau (direct);Zinc et composés (exprimés en tant que Zn);124;kg/an
0005101410;NSO ENERGIES;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13100000;kg/an
0005101410;NSO ENERGIES;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13100000;kg/an
0005101507;SYNTHOS ( ex INEOS STYRENICS);2014;Air;Composés organiques volatils non méthaniques (COVNM);45100;kg/an
0005101523;BELL usine de Russy-Bémont;2014;Sol;Phosphore total;6630;kg/an
0005101524;EJ Picardie;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;61900000;kg/an
0005101524;EJ Picardie;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);61900000;kg/an
0005101555;NORCHIM;2014;Air;Chloroforme (trichlorométhane);718;kg/an
0005101555;NORCHIM;2014;Air;Dichlorométhane (DCM, chlorure de méthylène);3540;kg/an
0005101565;ISDND SPAT SAINT MAXIMIN;2014;Air;Méthane (CH4);706000;kg/an
0005101610;SAINT GOBAIN GLASS;2014;Air;Oxydes de soufre (SOx/SO2);214000;kg/an
0005101610;SAINT GOBAIN GLASS;2014;Air;Oxydes d'azote (NOx/NO2);488000;kg/an
0005101610;SAINT GOBAIN GLASS;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;89100000;kg/an
0005101610;SAINT GOBAIN GLASS;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);89100000;kg/an
0005101637;OLEON (ex NOVANCE);2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10900000;kg/an
0005101637;OLEON (ex NOVANCE);2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10900000;kg/an
0005101668;ARKEMA;2014;Air;Composés organiques volatils non méthaniques (COVNM);50300;kg/an
0005101675;DONECO FERRETTITE CELTITE (DFC);2014;Air;Composés organiques volatils non méthaniques (COVNM);34500;kg/an
0005101699;LACTINOV  (ex-SFPL);2014;Eau (indirect);Demande biologique en oxygène (DBO5);198000;kg/an
0005101699;LACTINOV  (ex-SFPL);2014;Eau (indirect);Demande chimique en oxygène (DCO);503000;kg/an
0005101699;LACTINOV  (ex-SFPL);2014;Eau (indirect);Phosphore total;8630;kg/an
0005101758;EUROSERUM;2014;Eau (indirect);Demande biologique en oxygène (DBO5);110000;kg/an
0005101758;EUROSERUM;2014;Eau (indirect);Demande chimique en oxygène (DCO);233000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17800000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17800000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2014;Eau (direct);Demande chimique en oxygène (DCO);238000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2014;Sol;Chrome et composés (exprimés en tant que Cr);316;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2014;Sol;Cuivre et composés (exprimés en tant que Cu);150;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2014;Sol;Nickel et composés (exprimés en tant que Ni);183;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2014;Sol;Zinc et composés (exprimés en tant que Zn);544;kg/an
0005101900;AMIENS ENERGIES;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17000000;kg/an
0005101900;AMIENS ENERGIES;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17000000;kg/an
0005101904;PROCTER et  GAMBLE AMIENS;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13000000;kg/an
0005101904;PROCTER et  GAMBLE AMIENS;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13000000;kg/an
0005101917;WHIRLPOOL;2014;Air;Hydroflurocarbures (HFC);671;kg/an
0005102027;SECODE;2014;Air;Méthane (CH4);456000;kg/an
0005102027;SECODE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10700000;kg/an
0005102027;SECODE;2014;Air;Dioxyde de carbone (CO2) d'origine biomasse;10700000;kg/an
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25700000;kg/an
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25700000;kg/an
0005102147;SICA PULPE HAUTE PICARDIE;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;30300000;kg/an
0005102147;SICA PULPE HAUTE PICARDIE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);30300000;kg/an
0005102153;SAINT LOUIS SUCRE;2014;Air;Composés organiques volatils non méthaniques (COVNM);38500;kg/an
0005102153;SAINT LOUIS SUCRE;2014;Air;Oxydes d'azote (NOx/NO2);176000;kg/an
0005102153;SAINT LOUIS SUCRE;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;145000000;kg/an
0005102153;SAINT LOUIS SUCRE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);183000000;kg/an
0005102153;SAINT LOUIS SUCRE;2014;Air;Dioxyde de carbone (CO2) d'origine biomasse;38800000;kg/an
0005102169;DAILYCER FRANCE SAS;2014;Air;Hydroflurocarbures (HFC);211;kg/an
0005102302;SPCH;2014;Air;Mercure et composés (exprimés en tant que Hg);17;kg/an
0005102308;SMIRTOM Picardie Ouest - site de Thieulloy l'Abbaye / TRINOVAL;2014;Air;Méthane (CH4);425000;kg/an
0005102355;STELIA AEROSPACE;2014;Air;Composés organiques volatils non méthaniques (COVNM);50700;kg/an
0005102362;AJINOMOTO FOODS EUROPE;2014;Eau (indirect);Azote total;413000;kg/an
0005102362;AJINOMOTO FOODS EUROPE;2014;Eau (indirect);Demande chimique en oxygène (DCO);1990000;kg/an
0005102372;SUEZ ENVIRONNEMENT;2014;Air;Méthane (CH4);593000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2014;Eau (direct);Demande biologique en oxygène (DBO5);51600;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2014;Eau (direct);Demande chimique en oxygène (DCO);212000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2014;Eau (direct);Phosphore total;6650;kg/an
0005102391;UGEPA;2014;Air;Composés organiques volatils non méthaniques (COVNM);44300;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2014;Air;Oxydes d'azote (NOx/NO2);251000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2014;Air;Protoxyde d'azote (N2O);10500;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;237000000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);237000000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2014;Sol;Chrome et composés (exprimés en tant que Cr);76;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2014;Sol;Cuivre et composés (exprimés en tant que Cu);68.2;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2014;Sol;Nickel et composés (exprimés en tant que Ni);27.2;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2014;Sol;Plomb et composés (exprimés en tant que Pb);24;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2014;Sol;Zinc et composés (exprimés en tant que Zn);433;kg/an
0005102417;COVED;2014;Air;Méthane (CH4);690000;kg/an
0005102481;VALNOR SA;2014;Air;Méthane (CH4);167000;kg/an
0005102505;ROYE sucrerie et conditionnement;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;61800000;kg/an
0005102505;ROYE sucrerie et conditionnement;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);61800000;kg/an
0005102507;DESHYDRATATION DE PULPES SUCRERIE ROYE;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;36200000;kg/an
0005102507;DESHYDRATATION DE PULPES SUCRERIE ROYE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);36200000;kg/an
0005102581;ROQUETTE  FRERES;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;38200000;kg/an
0005102581;ROQUETTE  FRERES;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);38200000;kg/an
0005102581;ROQUETTE  FRERES;2014;Sol;Azote total;534000;kg/an
0005102581;ROQUETTE  FRERES;2014;Sol;Cuivre et composés (exprimés en tant que Cu);108;kg/an
0005102581;ROQUETTE  FRERES;2014;Sol;Nickel et composés (exprimés en tant que Ni);33.8;kg/an
0005102581;ROQUETTE  FRERES;2014;Sol;Nonylphénols et éthoxylates de nonylphénol (NP/NPE);1.98;kg/an
0005102581;ROQUETTE  FRERES;2014;Sol;Phosphore total;140000;kg/an
0005102581;ROQUETTE  FRERES;2014;Sol;Zinc et composés (exprimés en tant que Zn);534;kg/an
0005102587;RKW SFE SAS;2014;Air;Composés organiques volatils non méthaniques (COVNM);124000;kg/an
0005102598;Cristal Union, établissement de Sainte Emilie;2014;Air;Oxydes de soufre (SOx/SO2);422000;kg/an
0005102598;Cristal Union, établissement de Sainte Emilie;2014;Air;Oxydes d'azote (NOx/NO2);157000;kg/an
0005102598;Cristal Union, établissement de Sainte Emilie;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;81700000;kg/an
0005102598;Cristal Union, établissement de Sainte Emilie;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);81700000;kg/an
0005103204;EDILIANS tuilerie de St Germer;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;36100000;kg/an
0005103204;EDILIANS tuilerie de St Germer;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);36100000;kg/an
0005103651;TIMAC AGRO;2014;Air;Ammoniac (NH3);33900;kg/an
0005103657;Flint Groupe France;2014;Air;Composés organiques volatils non méthaniques (COVNM);141000;kg/an
0005103728;SOCOPIC-Sté Cogénér.Picardie (ex.Dalkia);2014;Air;Oxydes d'azote (NOx/NO2);110000;kg/an
0005103728;SOCOPIC-Sté Cogénér.Picardie (ex.Dalkia);2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;104000000;kg/an
0005103728;SOCOPIC-Sté Cogénér.Picardie (ex.Dalkia);2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);104000000;kg/an
0005103811;ESIANE;2014;Air;Oxydes d'azote (NOx/NO2);147000;kg/an
0005103811;ESIANE;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;56200000;kg/an
0005103811;ESIANE;2014;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);131000000;kg/an
0005103811;ESIANE;2014;Air;Dioxyde de carbone (CO2) d'origine biomasse;74600000;kg/an
0005104686;FLEXICO;2014;Air;Composés organiques volatils non méthaniques (COVNM);45500;kg/an
0005105074;GURDEBEKE SA;2014;Air;Méthane (CH4);557000;kg/an
0005105241;COFELY GDF SUEZ;2014;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22200000;kg/an
