identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0005100220;SAINT LOUIS SUCRE ÉTABLISSEMENT NORD EST;2003;Eau (direct);Demande chimique en oxygène (DCO);220000;kg/an
0005100220;SAINT LOUIS SUCRE ÉTABLISSEMENT NORD EST;2003;Sol;Mercure et composés (exprimés en tant que Hg);1.4;kg/an
0005100220;SAINT LOUIS SUCRE ÉTABLISSEMENT NORD EST;2003;Sol;Nickel et composés (exprimés en tant que Ni);24;kg/an
0005100220;SAINT LOUIS SUCRE ÉTABLISSEMENT NORD EST;2003;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);74000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2003;Air;Cadmium et composés (exprimés en tant que Cd);47;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2003;Air;Oxydes de soufre (SOx/SO2);339000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2003;Air;Oxydes d'azote (NOx/NO2);606000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2003;Air;Plomb et composés (exprimés en tant que Pb);1820;kg/an
0005100293;EVERBAL PAPETERIE;2003;Eau (direct);Demande chimique en oxygène (DCO);150000;kg/an
0005100293;EVERBAL PAPETERIE;2003;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);51000;kg/an
0005100311;EDIFI NORD;2003;Air;Méthane (CH4);559000;kg/an
0005100348;TERGAL INDUSTRIES;2003;Air;Acétaldéhyde (aldéhyde acétique  éthanal);2110;kg/an
0005100348;TERGAL INDUSTRIES;2003;Eau (direct);Demande biologique en oxygène (DBO5);55000;kg/an
0005100348;TERGAL INDUSTRIES;2003;Eau (direct);Acétaldéhyde (aldéhyde acétique  éthanal);20000;kg/an
0005100348;TERGAL INDUSTRIES;2003;Eau (direct);1,4-dioxane;10000;kg/an
0005100349;SOPROCOS;2003;Air;Composés organiques volatils non méthaniques (COVNM);252000;kg/an
0005100349;SOPROCOS;2003;Eau (indirect);Demande biologique en oxygène (DBO5);98000;kg/an
0005100349;SOPROCOS;2003;Eau (indirect);Demande chimique en oxygène (DCO);230000;kg/an
0005100349;SOPROCOS;2003;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);75000;kg/an
0005100390;SITA NORD EST;2003;Air;Méthane (CH4);273000;kg/an
0005100400;CROWN LAON;2003;Air;Composés organiques volatils non méthaniques (COVNM);885000;kg/an
0005100407;décharge de LEUILLY;2003;Air;Méthane (CH4);788000;kg/an
0005100411;ATAL;2003;Air;Composés organiques volatils non méthaniques (COVNM);93500;kg/an
0005100462;FRAÎCHEUR D'EUROPE;2003;Eau (direct);Phosphore total;9800;kg/an
0005100464;Etablissement de VIC;2003;Air;Monoxyde de carbone (CO);574000;kg/an
0005100464;Etablissement de VIC;2003;Air;Oxydes de soufre (SOx/SO2);231000;kg/an
0005100464;Etablissement de VIC;2003;Air;Oxydes d'azote (NOx/NO2);169000;kg/an
0005100466;INTERSNACK FRANCE ex-VICO SA;2003;Eau (direct);Azote total;81000;kg/an
0005100466;INTERSNACK FRANCE ex-VICO SA;2003;Eau (direct);Demande biologique en oxygène (DBO5);170000;kg/an
0005100466;INTERSNACK FRANCE ex-VICO SA;2003;Eau (direct);Demande chimique en oxygène (DCO);550000;kg/an
0005100466;INTERSNACK FRANCE ex-VICO SA;2003;Eau (direct);Phosphore total;14000;kg/an
0005100466;INTERSNACK FRANCE ex-VICO SA;2003;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);180000;kg/an
0005100467;GAVEL;2003;Air;Oxyde de propylène (1,2-époxypropane);0.05;kg/an
0005100467;GAVEL;2003;Eau (direct);Demande biologique en oxygène (DBO5);59000;kg/an
0005100467;GAVEL;2003;Eau (direct);Demande chimique en oxygène (DCO);330000;kg/an
0005100467;GAVEL;2003;Eau (direct);Phosphore total;14000;kg/an
0005100467;GAVEL;2003;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);110000;kg/an
0005100477;DECAPAGE DE L'AISNE;2003;Air;Dichlorométhane (DCM, chlorure de méthylène);139000;kg/an
0005100477;DECAPAGE DE L'AISNE;2003;Eau (indirect);Dichlorométhane (DCM, chlorure de méthylène);1200;kg/an
0005100478;SITCR;2003;Eau (indirect);Demande biologique en oxygène (DBO5);110000;kg/an
0005100521;TEREOS FRANCE;2003;Air;Composés organiques volatils non méthaniques (COVNM);110000;kg/an
0005100521;TEREOS FRANCE;2003;Air;Dioxyde de carbone (CO2) d'origine biomasse;48800000;kg/an
0005100521;TEREOS FRANCE;2003;Air;Oxydes d'azote (NOx/NO2);185000;kg/an
0005100536;WILLIAM SAURIN PRODUCTION;2003;Air;Oxydes de soufre (SOx/SO2);177000;kg/an
0005100557;AHLSTROM CHANTRAINE;2003;Eau (direct);Zinc et composés (exprimés en tant que Zn);160;kg/an
0005100557;AHLSTROM CHANTRAINE;2003;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);170;kg/an
0005100562;MBK INDUSTRIE;2003;Air;Composés organiques volatils non méthaniques (COVNM);92000;kg/an
0005100562;MBK INDUSTRIE;2003;Air;Trichloréthylène;14700;kg/an
0005100563;ELECTRO ARDEN;2003;Eau (direct);Nickel et composés (exprimés en tant que Ni);42;kg/an
0005100563;ELECTRO ARDEN;2003;Eau (direct);Zinc et composés (exprimés en tant que Zn);140;kg/an
0005100611;CENTRE HOSPITALIER GENERAL;2003;Eau (indirect);Arsenic et composés (exprimés en tant que As);14;kg/an
0005100611;CENTRE HOSPITALIER GENERAL;2003;Eau (direct);Acide cyanhydrique (HCN);1.4;kg/an
0005100611;CENTRE HOSPITALIER GENERAL;2003;Eau (direct);Fluor et ses composés (F);37;kg/an
0005100705;UNILEP;2003;Eau (indirect);Demande biologique en oxygène (DBO5);170000;kg/an
0005100705;UNILEP;2003;Eau (indirect);Demande chimique en oxygène (DCO);290000;kg/an
0005100705;UNILEP;2003;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);96000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2003;Air;Oxydes d'azote (NOx/NO2);103000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2003;Eau (direct);Azote total;640000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2003;Eau (direct);Demande biologique en oxygène (DBO5);520000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2003;Eau (direct);Demande chimique en oxygène (DCO);5300000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2003;Eau (direct);Matières en suspension (MES);1600000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2003;Eau (direct);Phosphore total;12000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2003;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);1800000;kg/an
0005100886;GIMA;2003;Air;Chlore;1;kg/an
0005100909;VISKASE;2003;Air;Oxydes de soufre (SOx/SO2);730000;kg/an
0005100909;VISKASE;2003;Air;Sulfure d'hydrogène (H2S);87000;kg/an
0005100912;AGCO;2003;Air;Composés organiques volatils non méthaniques (COVNM);32600;kg/an
0005100917;SOLABIA;2003;Eau (indirect);Demande biologique en oxygène (DBO5);210000;kg/an
0005100917;SOLABIA;2003;Eau (indirect);Demande chimique en oxygène (DCO);340000;kg/an
0005100917;SOLABIA;2003;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);110000;kg/an
0005100918;SPONTEX;2003;Air;Oxydes de soufre (SOx/SO2);300000;kg/an
0005100918;SPONTEX;2003;Air;Sulfure d'hydrogène (H2S);60800;kg/an
0005100918;SPONTEX;2003;Air;Sulfure de carbone;178000;kg/an
0005100918;SPONTEX;2003;Eau (direct);Demande biologique en oxygène (DBO5);80000;kg/an
0005100918;SPONTEX;2003;Eau (direct);Chrome et composés (exprimés en tant que Cr);520;kg/an
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;2003;Air;Composés organiques volatils non méthaniques (COVNM);44700;kg/an
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;2003;Air;Chlore;41;kg/an
0005100964;INITIAL;2003;Eau (indirect);Plomb et composés (exprimés en tant que Pb);32;kg/an
0005100978;BASF France (ex Coatings);2003;Air;Composés organiques volatils non méthaniques (COVNM);321000;kg/an
0005100993;Si GROUP;2003;Air;Composés organiques volatils non méthaniques (COVNM);456000;kg/an
0005100993;Si GROUP;2003;Air;Crésol (mélange d'isomères);408;kg/an
0005100993;Si GROUP;2003;Air;Méthanol (alcool méthylique);115000;kg/an
0005100993;Si GROUP;2003;Air;Phénols (en tant que C total);478;kg/an
0005101020;ROULUNDS BRAKING France;2003;Air;Trichloréthylène;4330;kg/an
0005101027;TEREOS FRANCE (Ex SICA PULPOSEC);2003;Air;Dioxyde de carbone (CO2) d'origine biomasse;23200000;kg/an
0005101029;TEREOS FRANCE;2003;Air;Oxydes de soufre (SOx/SO2);203000;kg/an
0005101029;TEREOS FRANCE;2003;Air;Oxydes d'azote (NOx/NO2);205000;kg/an
0005101041;CONTINENTAL France SNC;2003;Air;Composés organiques volatils non méthaniques (COVNM);328000;kg/an
0005101072;REGEAL;2003;Air;Chlore et composés inorganiques (en tant que HCl);22600;kg/an
0005101072;REGEAL;2003;Air;Chlore;22600;kg/an
0005101072;REGEAL;2003;Eau (direct);Plomb et composés (exprimés en tant que Pb);29;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2003;Eau (direct);Demande chimique en oxygène (DCO);340000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2003;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);110000;kg/an
0005101899;C & V COSSERAT INTERNATIONAL;2003;Eau (indirect);Demande biologique en oxygène (DBO5);77000;kg/an
0005101899;C & V COSSERAT INTERNATIONAL;2003;Eau (indirect);Demande chimique en oxygène (DCO);230000;kg/an
0005101899;C & V COSSERAT INTERNATIONAL;2003;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);78000;kg/an
0005101901;GOODYEAR DUNLOP TIRES Amiens SUD;2003;Eau (direct);Fluor et ses composés (F);120;kg/an
0005101904;PROCTER et  GAMBLE AMIENS;2003;Eau (indirect);Demande biologique en oxygène (DBO5);120000;kg/an
0005101904;PROCTER et  GAMBLE AMIENS;2003;Eau (indirect);Demande chimique en oxygène (DCO);390000;kg/an
0005101904;PROCTER et  GAMBLE AMIENS;2003;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);130000;kg/an
0005101910;VALEO EMBRAYAGES;2003;Eau (indirect);Nickel et composés (exprimés en tant que Ni);42;kg/an
0005101916;Mersen (ex CARBONE LORRAINE);2003;Air;Composés organiques volatils non méthaniques (COVNM);135000;kg/an
0005101916;Mersen (ex CARBONE LORRAINE);2003;Air;Trichloréthylène;25600;kg/an
0005101916;Mersen (ex CARBONE LORRAINE);2003;Eau (indirect);Phénols (en tant que C total);33;kg/an
0005101927;USINE AMIENS NORD (GOODYEAR);2003;Air;Composés organiques volatils non méthaniques (COVNM);217000;kg/an
0005101934;PLASTIC OMNIUM AUTO EXTERIEUR;2003;Eau (direct);Chlore;1200;kg/an
0005101988;SFG (Ste Française de Galvanoplastie);2003;Eau (direct);Acide cyanhydrique (HCN);0.11;kg/an
0005101988;SFG (Ste Française de Galvanoplastie);2003;Eau (direct);Chlore;13000;kg/an
0005102036;LAINIERE DE PICARDIE BC SAS;2003;Air;Composés organiques volatils non méthaniques (COVNM);135000;kg/an
0005102088;Le JERSEY de PARIS;2003;Eau (indirect);Demande biologique en oxygène (DBO5);300000;kg/an
0005102088;Le JERSEY de PARIS;2003;Eau (indirect);Demande chimique en oxygène (DCO);1100000;kg/an
0005102088;Le JERSEY de PARIS;2003;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);370000;kg/an
0005102088;Le JERSEY de PARIS;2003;Eau (direct);Chlore;1500000;kg/an
0005102147;SICA PULPE HAUTE PICARDIE;2003;Air;Dioxyde de carbone (CO2) d'origine biomasse;24000000;kg/an
0005102147;SICA PULPE HAUTE PICARDIE;2003;Air;Poussières totales;180000;kg/an
0005102150;MEWA;2003;Air;Composés organiques volatils non méthaniques (COVNM);193000;kg/an
0005102153;SAINT LOUIS SUCRE;2003;Air;Dioxyde de carbone (CO2) d'origine biomasse;32400000;kg/an
0005102153;SAINT LOUIS SUCRE;2003;Air;Oxydes d'azote (NOx/NO2);240000;kg/an
0005102153;SAINT LOUIS SUCRE;2003;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);56000;kg/an
0005102153;SAINT LOUIS SUCRE;2003;Eau (direct);Demande biologique en oxygène (DBO5);56000;kg/an
0005102153;SAINT LOUIS SUCRE;2003;Eau (direct);Demande chimique en oxygène (DCO);170000;kg/an
0005102192;Usine de Flaucourt;2003;Sol;Demande biologique en oxygène (DBO5);350000;kg/an
0005102192;Usine de Flaucourt;2003;Sol;Demande chimique en oxygène (DCO);680000;kg/an
0005102192;Usine de Flaucourt;2003;Sol;Phosphore total;11000;kg/an
0005102192;Usine de Flaucourt;2003;Sol;Carbone organique total (en tant que C total ou DCO/3);230000;kg/an
0005102192;Usine de Flaucourt;2003;Eau (direct);Chlore;530;kg/an
0005102259;GUARESKI;2003;Air;Zinc et composés (exprimés en tant que Zn);477;kg/an
0005102272;SARL R.MOREL;2003;Air;Fluor et ses composés (F);654;kg/an
0005102272;SARL R.MOREL;2003;Eau (direct);Chlore;41000;kg/an
0005102272;SARL R.MOREL;2003;Eau (direct);Fluor et ses composés (F);110;kg/an
0005102297;EVONIK REXIM ham;2003;Eau (direct);Sulfates;1600000;kg/an
0005102297;EVONIK REXIM ham;2003;Eau (direct);Chlore;1400000;kg/an
0005102302;SPCH;2003;Air;Mercure et composés (exprimés en tant que Hg);27;kg/an
0005102302;SPCH;2003;Air;Chlore;8.7;kg/an
0005102302;SPCH;2003;Eau (direct);Chlore;110000;kg/an
0005102322;SEDIMEC;2003;Eau (direct);Mercure et composés (exprimés en tant que Hg);2.3;kg/an
0005102322;SEDIMEC;2003;Eau (direct);Chlore;300;kg/an
0005102322;SEDIMEC;2003;Eau (direct);Fluor et ses composés (F);0.14;kg/an
0005102355;STELIA AEROSPACE;2003;Air;Composés organiques volatils non méthaniques (COVNM);54900;kg/an
0005102368;E.D.S. ( Eponge De la Somme );2003;Eau (direct);Chlore;180000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2003;Eau (indirect);Azote total;110000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2003;Eau (indirect);Demande biologique en oxygène (DBO5);2200000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2003;Eau (indirect);Demande chimique en oxygène (DCO);3800000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2003;Eau (indirect);Matières en suspension (MES);1000000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2003;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);1300000;kg/an
0005102376;PROGIVEN;2003;Air;Aldéhyde formique (formaldéhyde);1820;kg/an
0005102376;PROGIVEN;2003;Eau (direct);Aldéhyde formique (formaldéhyde);960;kg/an
0005102385;AMCOR FLEXIBLES FOOD FRANCE;2003;Air;Composés organiques volatils non méthaniques (COVNM);177000;kg/an
0005102389;PPG AC FRANCEex SIGMAKALON GRAND PUBLIC;2003;Air;Composés organiques volatils non méthaniques (COVNM);34000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2003;Air;Oxydes d'azote (NOx/NO2);317000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2003;Air;Protoxyde d'azote (N2O);13200;kg/an
0005102504;ARDAGH PRODUCTION FRANCE SAS;2003;Air;Composés organiques volatils non méthaniques (COVNM);140000;kg/an
0005102505;ROYE sucrerie et conditionnement;2003;Sol;Demande chimique en oxygène (DCO);1300000;kg/an
0005102505;ROYE sucrerie et conditionnement;2003;Sol;Phosphore total;23000;kg/an
0005102505;ROYE sucrerie et conditionnement;2003;Sol;Carbone organique total (en tant que C total ou DCO/3);440000;kg/an
0005102550;Sapsa Bedding;2003;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);57000;kg/an
0005102550;Sapsa Bedding;2003;Eau (indirect);Demande chimique en oxygène (DCO);170000;kg/an
0005102550;Sapsa Bedding;2003;Eau (indirect);Zinc et composés (exprimés en tant que Zn);340;kg/an
0005102550;Sapsa Bedding;2003;Eau (indirect);Fluorures (en tant que F total);4300;kg/an
0005102550;Sapsa Bedding;2003;Eau (direct);Fluor et ses composés (F);4300;kg/an
0005102555;POCHET DU COURVAL;2003;Air;Composés organiques volatils non méthaniques (COVNM);78900;kg/an
0005102555;POCHET DU COURVAL;2003;Eau (direct);Fluor et ses composés (F);6;kg/an
0005102581;ROQUETTE  FRERES;2003;Air;Epichlorhydrine (1-chloro-2,3-époxypropane);12.1;kg/an
0005102581;ROQUETTE  FRERES;2003;Sol;Azote total;810000;kg/an
0005102581;ROQUETTE  FRERES;2003;Sol;Carbone organique total (en tant que C total ou DCO/3);6100000;kg/an
0005102581;ROQUETTE  FRERES;2003;Sol;Demande chimique en oxygène (DCO);16000000;kg/an
0005102581;ROQUETTE  FRERES;2003;Sol;Phosphore total;120000;kg/an
0005102587;RKW SFE SAS;2003;Air;Composés organiques volatils non méthaniques (COVNM);32000;kg/an
0005102598;Cristal Union, établissement de Sainte Emilie;2003;Air;Oxydes de soufre (SOx/SO2);412000;kg/an
0005102598;Cristal Union, établissement de Sainte Emilie;2003;Air;Oxydes d'azote (NOx/NO2);165000;kg/an
0005103204;EDILIANS tuilerie de St Germer;2003;Air;Chlore;713;kg/an
0005103204;EDILIANS tuilerie de St Germer;2003;Air;Fluor et ses composés (F);780;kg/an
0005103645;ISSI France;2003;Air;Chlore;1860;kg/an
0005103657;Flint Groupe France;2003;Air;Composés organiques volatils non méthaniques (COVNM);115000;kg/an
0005103804;ECOVALOR;2003;Air;Chlore;21;kg/an
0005103810;Flexico Minigrip Etablissement d'Hénonville;2003;Air;Composés organiques volatils non méthaniques (COVNM);106000;kg/an
0005103880;EBERSPACHER unités A et B;2003;Air;Chrome et composés (exprimés en tant que Cr);277;kg/an
0005103968;MATT;2003;Air;Composés organiques volatils non méthaniques (COVNM);106000;kg/an
0005103968;MATT;2003;Air;Dichlorométhane (DCM, chlorure de méthylène);6790;kg/an
0005103968;MATT;2003;Air;Aldéhyde formique (formaldéhyde);60;kg/an
0005103968;MATT;2003;Air;Phénols (en tant que C total);40;kg/an
0005104632;COGELYO PSM;2003;Air;Oxydes d'azote (NOx/NO2);100000;kg/an
0005104803;CLAL-FRANCE;2003;Eau (direct);Nickel et composés (exprimés en tant que Ni);63;kg/an
0005104869;KME France SAS;2003;Eau (direct);Cuivre et composés (exprimés en tant que Cu);54;kg/an
0005104973;NOVANCE;2003;Air;Composés organiques volatils non méthaniques (COVNM);75000;kg/an
0005200010;POLYREY S.A.S. (usine);2003;Air;Aldéhyde formique (formaldéhyde);1280;kg/an
0005200010;POLYREY S.A.S. (usine);2003;Air;Méthanol (alcool méthylique);26400;kg/an
0005200010;POLYREY S.A.S. (usine);2003;Air;Phénols (en tant que C total);614;kg/an
0005200010;POLYREY S.A.S. (usine);2003;Eau (direct);Phénols (en tant que C total);41;kg/an
0005200028;EURENCO SA;2003;Air;Composés organiques volatils non méthaniques (COVNM);575000;kg/an
0005200028;EURENCO SA;2003;Air;Dichlorométhane (DCM, chlorure de méthylène);1090;kg/an
0005200028;EURENCO SA;2003;Eau (direct);1,2-dichloroéthane (DCE - chlorure d'éthylène);120;kg/an
0005200074;BERKEM SAS;2003;Air;Méthanol (alcool méthylique);12400;kg/an
0005200074;BERKEM SAS;2003;Eau (direct);Demande biologique en oxygène (DBO5);44000;kg/an
0005200074;BERKEM SAS;2003;Eau (direct);Chloroforme (trichlorométhane);33;kg/an
0005200074;BERKEM SAS;2003;Eau (direct);Phénols (en tant que C total);160;kg/an
0005200074;BERKEM SAS;2003;Eau (direct);Méthanol (alcool méthylique);30;kg/an
0005200086;CONDAT SAS;2003;Air;Composés organiques volatils non méthaniques (COVNM);34000;kg/an
0005200086;CONDAT SAS;2003;Air;Oxydes d'azote (NOx/NO2);115000;kg/an
0005200086;CONDAT SAS;2003;Eau (direct);Demande biologique en oxygène (DBO5);600000;kg/an
0005200086;CONDAT SAS;2003;Eau (direct);Demande chimique en oxygène (DCO);1200000;kg/an
0005200086;CONDAT SAS;2003;Eau (direct);Aluminium et composés (exprimés en tant que Al);21000;kg/an
0005200086;CONDAT SAS;2003;Eau (direct);Mercure et composés (exprimés en tant que Hg);2.8;kg/an
0005200086;CONDAT SAS;2003;Eau (direct);Zinc et composés (exprimés en tant que Zn);150;kg/an
0005200086;CONDAT SAS;2003;Eau (direct);Composés organohalogénés (exprimés en tant que AOX);3900;kg/an
0005200086;CONDAT SAS;2003;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);390000;kg/an
0005200086;CONDAT SAS;2003;Sol;Cadmium et composés (exprimés en tant que Cd);1.2;kg/an
0005200086;CONDAT SAS;2003;Sol;Chrome et composés (exprimés en tant que Cr);49;kg/an
0005200086;CONDAT SAS;2003;Sol;Cuivre et composés (exprimés en tant que Cu);82;kg/an
0005200086;CONDAT SAS;2003;Sol;Mercure et composés (exprimés en tant que Hg);1.5;kg/an
0005200086;CONDAT SAS;2003;Sol;Plomb et composés (exprimés en tant que Pb);46;kg/an
0005200086;CONDAT SAS;2003;Sol;Zinc et composés (exprimés en tant que Zn);100;kg/an
0005200118;INTERSPRAY S.A.S;2003;Air;Composés organiques volatils non méthaniques (COVNM);51100;kg/an
0005200251;SANOFI WINTHROP INDUSTRIE;2003;Air;Composés organiques volatils non méthaniques (COVNM);125000;kg/an
0005200251;SANOFI WINTHROP INDUSTRIE;2003;Air;Dichlorométhane (DCM, chlorure de méthylène);17000;kg/an
0005200251;SANOFI WINTHROP INDUSTRIE;2003;Eau (direct);Chlore;40000;kg/an
0005200262;EDF CPE;2003;Air;Nickel et composés (exprimés en tant que Ni);157;kg/an
0005200262;EDF CPE;2003;Air;Oxydes de soufre (SOx/SO2);627000;kg/an
0005200262;EDF CPE;2003;Air;Oxydes d'azote (NOx/NO2);260000;kg/an
0005200262;EDF CPE;2003;Eau (direct);Cuivre et composés (exprimés en tant que Cu);680;kg/an
0005200262;EDF CPE;2003;Eau (direct);Zinc et composés (exprimés en tant que Zn);290;kg/an
0005200266;ORION ENGENEERED CARBONS SAS;2003;Air;Acide cyanhydrique (HCN);259;kg/an
0005200266;ORION ENGENEERED CARBONS SAS;2003;Air;Oxydes de soufre (SOx/SO2);2460000;kg/an
