identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0005100143;WEPA GREENFIELD SAS;2013;Sol;Mercure et composés (exprimés en tant que Hg);3.33;kg/an
0005100143;WEPA GREENFIELD SAS;2013;Sol;Nickel et composés (exprimés en tant que Ni);129;kg/an
0005100143;WEPA GREENFIELD SAS;2013;Sol;Plomb et composés (exprimés en tant que Pb);333;kg/an
0005100143;WEPA GREENFIELD SAS;2013;Sol;Zinc et composés (exprimés en tant que Zn);8010;kg/an
0005100185;ARKEMA Usine de Chauny;2013;Air;Composés organiques volatils non méthaniques (COVNM);50700;kg/an
0005100185;ARKEMA Usine de Chauny;2013;Air;Monoxyde de carbone (CO);5170000;kg/an
0005100185;ARKEMA Usine de Chauny;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;51300000;kg/an
0005100185;ARKEMA Usine de Chauny;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);51300000;kg/an
0005100185;ARKEMA Usine de Chauny;2013;Eau (direct);Arsenic et composés (exprimés en tant que As);22;kg/an
0005100185;ARKEMA Usine de Chauny;2013;Eau (direct);Di(2-éthylhexyle)phtalate (DEHP);133;kg/an
0005100185;ARKEMA Usine de Chauny;2013;Eau (direct);Zinc et composés (exprimés en tant que Zn);138;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2013;Air;1,2-dichloroéthane (DCE - chlorure d'éthylène);6350;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2013;Air;Composés organiques volatils non méthaniques (COVNM);41500;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2013;Air;Dichlorométhane (DCM, chlorure de méthylène);20400;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2013;Air;Méthanol (alcool méthylique);22800;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;11000000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11000000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2013;Eau (direct);1,2-dichloroéthane (DCE - chlorure d'éthylène);11;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2013;Eau (direct);Chlorures (en tant que Cl total);3040000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2013;Eau (direct);Composés organohalogénés (exprimés en tant que AOX);6160;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2013;Eau (direct);Demande chimique en oxygène (DCO);241000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2013;Eau (direct);Dichlorométhane (DCM, chlorure de méthylène);11;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2013;Eau (direct);Sulfates;2770000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2013;Air;Oxydes d'azote (NOx/NO2);197000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;59700000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);59700000;kg/an
0005100293;EVERBAL PAPETERIE;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);39700000;kg/an
0005100293;EVERBAL PAPETERIE;2013;Air;Dioxyde de carbone (CO2) d'origine biomasse;39700000;kg/an
0005100293;EVERBAL PAPETERIE;2013;Eau (direct);Demande biologique en oxygène (DBO5);43000;kg/an
0005100293;EVERBAL PAPETERIE;2013;Eau (direct);Demande chimique en oxygène (DCO);160000;kg/an
0005100293;EVERBAL PAPETERIE;2013;Sol;Chrome et composés (exprimés en tant que Cr);56.2;kg/an
0005100293;EVERBAL PAPETERIE;2013;Sol;Cuivre et composés (exprimés en tant que Cu);110;kg/an
0005100297;AUCHAN FRANCE;2013;Air;Hydroflurocarbures (HFC);457;kg/an
0005100333;LE CREUSET SAS;2013;Air;Cadmium et composés (exprimés en tant que Cd);16.7;kg/an
0005100333;LE CREUSET SAS;2013;Air;Chrome et composés (exprimés en tant que Cr);116;kg/an
0005100333;LE CREUSET SAS;2013;Air;Manganèse et composés (exprimés en tant que Mn);215;kg/an
0005100333;LE CREUSET SAS;2013;Air;Mercure et composés (exprimés en tant que Hg);32.9;kg/an
0005100333;LE CREUSET SAS;2013;Air;Plomb et composés (exprimés en tant que Pb);271;kg/an
0005100333;LE CREUSET SAS;2013;Air;Zinc et composés (exprimés en tant que Zn);4460;kg/an
0005100333;LE CREUSET SAS;2013;Eau (direct);Cadmium et composés (exprimés en tant que Cd);1.33;kg/an
0005100349;SOPROCOS;2013;Air;Composés organiques volatils non méthaniques (COVNM);63700;kg/an
0005100390;SITA NORD EST;2013;Air;Méthane (CH4);285000;kg/an
0005100397;MONDELEZ FRANCE BISCUITS PRODUCTION SAS;2013;Eau (indirect);Demande biologique en oxygène (DBO5);62700;kg/an
0005100400;CROWN LAON;2013;Air;Composés organiques volatils non méthaniques (COVNM);157000;kg/an
0005100467;GAVEL;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22200000;kg/an
0005100467;GAVEL;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);22200000;kg/an
0005100467;GAVEL;2013;Sol;Cuivre et composés (exprimés en tant que Cu);106;kg/an
0005100467;GAVEL;2013;Sol;Zinc et composés (exprimés en tant que Zn);247;kg/an
0005100494;NOVABION;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13500000;kg/an
0005100494;NOVABION;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13500000;kg/an
0005100507;ENGIE COFELY;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17000000;kg/an
0005100507;ENGIE COFELY;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17000000;kg/an
0005100521;TEREOS FRANCE;2013;Air;Composés organiques volatils non méthaniques (COVNM);186000;kg/an
0005100521;TEREOS FRANCE;2013;Air;Oxydes d'azote (NOx/NO2);290000;kg/an
0005100521;TEREOS FRANCE;2013;Air;Protoxyde d'azote (N2O);10200;kg/an
0005100521;TEREOS FRANCE;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;234000000;kg/an
0005100521;TEREOS FRANCE;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);451000000;kg/an
0005100521;TEREOS FRANCE;2013;Air;Dioxyde de carbone (CO2) d'origine biomasse;217000000;kg/an
0005100521;TEREOS FRANCE;2013;Eau (direct);Azote total;55000;kg/an
0005100521;TEREOS FRANCE;2013;Eau (direct);Demande chimique en oxygène (DCO);335000;kg/an
0005100562;MBK INDUSTRIE;2013;Air;Composés organiques volatils non méthaniques (COVNM);43700;kg/an
0005100562;MBK INDUSTRIE;2013;Eau (indirect);Chrome hexavalent et composés (exprimés en tant que Cr VI);182;kg/an
0005100562;MBK INDUSTRIE;2013;Eau (indirect);Cuivre et composés (exprimés en tant que Cu);970;kg/an
0005100611;CENTRE HOSPITALIER GENERAL;2013;Eau (indirect);Demande biologique en oxygène (DBO5);45300;kg/an
0005100692;COFELY ex DALKIA;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12500000;kg/an
0005100692;COFELY ex DALKIA;2013;Air;Dioxyde de carbone (CO2) d'origine biomasse;12500000;kg/an
0005100696;BSL PIPES ET FITTINGS;2013;Eau (indirect);Chrome et composés (exprimés en tant que Cr);193;kg/an
0005100696;BSL PIPES ET FITTINGS;2013;Eau (indirect);Nickel et composés (exprimés en tant que Ni);142;kg/an
0005100756;ATEMAX FRANCE;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;15700000;kg/an
0005100756;ATEMAX FRANCE;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15700000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;66200000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);66200000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2013;Eau (direct);Demande chimique en oxygène (DCO);228000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2013;Sol;Azote total;115000;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2013;Sol;Chrome et composés (exprimés en tant que Cr);165;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2013;Sol;Cuivre et composés (exprimés en tant que Cu);1040;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2013;Sol;Mercure et composés (exprimés en tant que Hg);2.29;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2013;Sol;Nickel et composés (exprimés en tant que Ni);75.3;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2013;Sol;Plomb et composés (exprimés en tant que Pb);291;kg/an
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2013;Sol;Zinc et composés (exprimés en tant que Zn);1510;kg/an
0005100850;ETEX France Building Performance;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;33300000;kg/an
0005100850;ETEX France Building Performance;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);33300000;kg/an
0005100869;POUDMET;2013;Eau (direct);Cuivre et composés (exprimés en tant que Cu);54.2;kg/an
0005100909;VISKASE;2013;Air;Sulfure de carbone;336000;kg/an
0005100909;VISKASE;2013;Air;Sulfure d'hydrogène (H2S);141000;kg/an
0005100912;AGCO;2013;Air;Composés organiques volatils non méthaniques (COVNM);94100;kg/an
0005100918;SPONTEX;2013;Air;Sulfure de carbone;211000;kg/an
0005100918;SPONTEX;2013;Air;Sulfure d'hydrogène (H2S);70000;kg/an
0005100918;SPONTEX;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;33600000;kg/an
0005100918;SPONTEX;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);33600000;kg/an
0005100918;SPONTEX;2013;Eau (direct);Demande biologique en oxygène (DBO5);62100;kg/an
0005100918;SPONTEX;2013;Eau (direct);Demande chimique en oxygène (DCO);190000;kg/an
0005100949;LEBRONZE ALLOYS (ex BRONZE INDUSTRIEL);2013;Air;Zinc et composés (exprimés en tant que Zn);1470;kg/an
0005100978;BASF France (ex Coatings);2013;Air;Composés organiques volatils non méthaniques (COVNM);63100;kg/an
0005100978;BASF France (ex Coatings);2013;Air;Zinc et composés (exprimés en tant que Zn);1010;kg/an
0005100993;Si GROUP;2013;Air;Composés organiques volatils non méthaniques (COVNM);44500;kg/an
0005101027;TEREOS FRANCE (Ex SICA PULPOSEC);2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;33100000;kg/an
0005101027;TEREOS FRANCE (Ex SICA PULPOSEC);2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);33100000;kg/an
0005101029;TEREOS FRANCE;2013;Air;Oxydes de soufre (SOx/SO2);227000;kg/an
0005101029;TEREOS FRANCE;2013;Air;Oxydes d'azote (NOx/NO2);116000;kg/an
0005101029;TEREOS FRANCE;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;76000000;kg/an
0005101029;TEREOS FRANCE;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);76000000;kg/an
0005101072;REGEAL;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13700000;kg/an
0005101072;REGEAL;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13700000;kg/an
0005101075;COFELY;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;27700000;kg/an
0005101075;COFELY;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);27700000;kg/an
0005101102;CREIL ENERGIE (ex DALKIA FRANCE);2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;16800000;kg/an
0005101102;CREIL ENERGIE (ex DALKIA FRANCE);2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);28000000;kg/an
0005101102;CREIL ENERGIE (ex DALKIA FRANCE);2013;Air;Dioxyde de carbone (CO2) d'origine biomasse;11200000;kg/an
0005101138;CLARIANT PRODUCTION (France);2013;Eau (indirect);Demande chimique en oxygène (DCO);881000;kg/an
0005101157;Amphastar France Pharmaceuticals;2013;Air;Composés organiques volatils non méthaniques (COVNM);31800;kg/an
0005101176;SAVERGLASS (SAV ...);2013;Air;Mercure et composés (exprimés en tant que Hg);10.6;kg/an
0005101176;SAVERGLASS (SAV ...);2013;Air;Oxydes de soufre (SOx/SO2);172000;kg/an
0005101176;SAVERGLASS (SAV ...);2013;Air;Oxydes d'azote (NOx/NO2);176000;kg/an
0005101176;SAVERGLASS (SAV ...);2013;Air;Vanadium et ses composés;18;kg/an
0005101176;SAVERGLASS (SAV ...);2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;66100000;kg/an
0005101176;SAVERGLASS (SAV ...);2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);66100000;kg/an
0005101211;STORENGY;2013;Air;Méthane (CH4);234000;kg/an
0005101211;STORENGY;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;23400000;kg/an
0005101211;STORENGY;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);23400000;kg/an
0005101264;Montupet Laigneville;2013;Air;Composés organiques volatils non méthaniques (COVNM);39300;kg/an
0005101264;Montupet Laigneville;2013;Air;Phénols (en tant que C total);1970;kg/an
0005101321;FAURECIA Intérieur Industrie;2013;Air;Composés organiques volatils non méthaniques (COVNM);61100;kg/an
0005101338;PLACOPLATRE (EX ISOPLAC);2013;Air;Composés organiques volatils non méthaniques (COVNM);244000;kg/an
0005101363;ARCELORMITTAL FRANCE;2013;Air;Composés organiques volatils non méthaniques (COVNM);119000;kg/an
0005101363;ARCELORMITTAL FRANCE;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;54900000;kg/an
0005101363;ARCELORMITTAL FRANCE;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);54900000;kg/an
0005101363;ARCELORMITTAL FRANCE;2013;Eau (direct);Zinc et composés (exprimés en tant que Zn);124;kg/an
0005101367;CSDU de MOULIN SOUS TOUVENT;2013;Air;Méthane (CH4);294000;kg/an
0005101410;NSO ENERGIES;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17200000;kg/an
0005101410;NSO ENERGIES;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17200000;kg/an
0005101439;AUTONEUM France SASU;2013;Air;Aldéhyde formique (formaldéhyde);9150;kg/an
0005101439;AUTONEUM France SASU;2013;Air;Phénols (en tant que C total);1680;kg/an
0005101507;SYNTHOS ( ex INEOS STYRENICS);2013;Air;Composés organiques volatils non méthaniques (COVNM);83600;kg/an
0005101523;BELL usine de Russy-Bémont;2013;Sol;Nickel et composés (exprimés en tant que Ni);21.3;kg/an
0005101523;BELL usine de Russy-Bémont;2013;Sol;Phosphore total;8860;kg/an
0005101523;BELL usine de Russy-Bémont;2013;Sol;Zinc et composés (exprimés en tant que Zn);184;kg/an
0005101524;EJ Picardie;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;59100000;kg/an
0005101524;EJ Picardie;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);59100000;kg/an
0005101555;NORCHIM;2013;Air;Dichlorométhane (DCM, chlorure de méthylène);1900;kg/an
0005101565;ISDND SPAT SAINT MAXIMIN;2013;Air;Méthane (CH4);867000;kg/an
0005101565;ISDND SPAT SAINT MAXIMIN;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10700000;kg/an
0005101565;ISDND SPAT SAINT MAXIMIN;2013;Air;Dioxyde de carbone (CO2) d'origine biomasse;10700000;kg/an
0005101610;SAINT GOBAIN GLASS;2013;Air;Oxydes de soufre (SOx/SO2);213000;kg/an
0005101610;SAINT GOBAIN GLASS;2013;Air;Oxydes d'azote (NOx/NO2);499000;kg/an
0005101610;SAINT GOBAIN GLASS;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;86900000;kg/an
0005101610;SAINT GOBAIN GLASS;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);86900000;kg/an
0005101637;OLEON (ex NOVANCE);2013;Air;Composés organiques volatils non méthaniques (COVNM);133000;kg/an
0005101637;OLEON (ex NOVANCE);2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25900000;kg/an
0005101637;OLEON (ex NOVANCE);2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25900000;kg/an
0005101668;ARKEMA;2013;Air;Composés organiques volatils non méthaniques (COVNM);48900;kg/an
0005101699;LACTINOV  (ex-SFPL);2013;Eau (indirect);Demande biologique en oxygène (DBO5);197000;kg/an
0005101699;LACTINOV  (ex-SFPL);2013;Eau (indirect);Demande chimique en oxygène (DCO);495000;kg/an
0005101699;LACTINOV  (ex-SFPL);2013;Eau (indirect);Phosphore total;9490;kg/an
0005101758;EUROSERUM;2013;Eau (indirect);Demande biologique en oxygène (DBO5);91200;kg/an
0005101758;EUROSERUM;2013;Eau (indirect);Demande chimique en oxygène (DCO);200000;kg/an
0005101812;ETOUVIE ENERGIES ET ENVIRONNEMENT;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;15500000;kg/an
0005101812;ETOUVIE ENERGIES ET ENVIRONNEMENT;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15500000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2013;Air;Hydroflurocarbures (HFC);256;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;31000000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);31000000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2013;Eau (direct);Demande chimique en oxygène (DCO);272000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2013;Sol;Chrome et composés (exprimés en tant que Cr);96;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2013;Sol;Cuivre et composés (exprimés en tant que Cu);195;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2013;Sol;Nickel et composés (exprimés en tant que Ni);95;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2013;Sol;Zinc et composés (exprimés en tant que Zn);602;kg/an
0005101900;AMIENS ENERGIES;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17800000;kg/an
0005101900;AMIENS ENERGIES;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17800000;kg/an
0005101904;PROCTER et  GAMBLE AMIENS;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17100000;kg/an
0005101904;PROCTER et  GAMBLE AMIENS;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17100000;kg/an
0005101927;USINE AMIENS NORD (GOODYEAR);2013;Air;Composés organiques volatils non méthaniques (COVNM);31900;kg/an
0005102027;SECODE;2013;Air;Méthane (CH4);399000;kg/an
0005102065;LUNOR  DISTRIBUTION;2013;Sol;Phosphore total;5760;kg/an
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;26100000;kg/an
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);26100000;kg/an
0005102122;SUEZ ENVIRONNEMENT;2013;Air;Méthane (CH4);229000;kg/an
0005102147;SICA PULPE HAUTE PICARDIE;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25200000;kg/an
0005102147;SICA PULPE HAUTE PICARDIE;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25200000;kg/an
0005102153;SAINT LOUIS SUCRE;2013;Air;Composés organiques volatils non méthaniques (COVNM);56200;kg/an
0005102153;SAINT LOUIS SUCRE;2013;Air;Oxydes de soufre (SOx/SO2);180000;kg/an
0005102153;SAINT LOUIS SUCRE;2013;Air;Oxydes d'azote (NOx/NO2);201000;kg/an
0005102153;SAINT LOUIS SUCRE;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;134000000;kg/an
0005102153;SAINT LOUIS SUCRE;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);189000000;kg/an
0005102153;SAINT LOUIS SUCRE;2013;Air;Dioxyde de carbone (CO2) d'origine biomasse;55100000;kg/an
0005102153;SAINT LOUIS SUCRE;2013;Sol;Phosphore total;6540;kg/an
0005102302;SPCH;2013;Air;Mercure et composés (exprimés en tant que Hg);16.8;kg/an
0005102308;SMIRTOM Picardie Ouest - site de Thieulloy l'Abbaye / TRINOVAL;2013;Air;Méthane (CH4);282000;kg/an
0005102355;STELIA AEROSPACE;2013;Air;Composés organiques volatils non méthaniques (COVNM);46700;kg/an
0005102362;AJINOMOTO FOODS EUROPE;2013;Eau (indirect);Azote total;389000;kg/an
0005102362;AJINOMOTO FOODS EUROPE;2013;Eau (indirect);Demande chimique en oxygène (DCO);1950000;kg/an
0005102372;SUEZ ENVIRONNEMENT;2013;Air;Méthane (CH4);517000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;24900000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24900000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2013;Eau (direct);Demande biologique en oxygène (DBO5);51600;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2013;Eau (direct);Demande chimique en oxygène (DCO);177000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2013;Eau (direct);Phosphore total;5020;kg/an
0005102385;AMCOR FLEXIBLES FOOD FRANCE;2013;Air;Hydrocarbures aromatiques polycycliques (HAP);121;kg/an
0005102391;UGEPA;2013;Air;Composés organiques volatils non méthaniques (COVNM);59300;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2013;Air;Oxydes d'azote (NOx/NO2);351000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2013;Air;Protoxyde d'azote (N2O);14600;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2013;Air;Dioxyde de carbone (CO2) d'origine non biomasse;332000000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2013;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);332000000;kg/an
