identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0006401813;ELECTROLYSE PHOCEENNE SAS;2011;Eau (direct);Cadmium et composés (exprimés en tant que Cd);0.0005;kg/an
0006409471;Ateliers LOUIS GALLI;2011;Eau (indirect);Toluène;0.4;kg/an
0006503303;BARRY CALLEBAUT MANUFACTURING FRANCE;2011;Eau (indirect);Cadmium et composés (exprimés en tant que Cd);0.146;kg/an
0005301462;DUPONT D'ISIGNY ET JACQUIN;2011;Eau (indirect);Chloroforme (trichlorométhane);0.315;kg/an
0005301462;DUPONT D'ISIGNY ET JACQUIN;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.001;kg/an
0005701785;Lecico France;2011;Eau (direct);Benzo (a) pyrène;0.01;kg/an
0005701785;Lecico France;2011;Eau (direct);Benzo (k) fluoranthène;0.01;kg/an
0005701785;Lecico France;2011;Eau (direct);Benzo (b) fluoranthène;0.01;kg/an
0006102436;IMERYS ALUMINATES Usine de LE TEIL;2011;Air;Vanadium et ses composés;0.32;kg/an
0006102436;IMERYS ALUMINATES Usine de LE TEIL;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.32;kg/an
0006103134;VICAT SA;2011;Air;Vanadium et ses composés;0.579;kg/an
0006103134;VICAT SA;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.081;kg/an
0006104915;FIP industries;2011;Air;Vanadium et ses composés;0.00184;kg/an
0006206156;Communauté de Communes du Pays de Bitche;2011;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.003;kg/an
0006400641;COMPAGNIE DES DETERGENTS SAVON MARSEILLE;2011;Eau (indirect);Chloroforme (trichlorométhane);0.001;kg/an
0006401013;SOLAMAT MEREX;2011;Air;Vanadium et ses composés;0.245;kg/an
0006401013;SOLAMAT MEREX;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.22;kg/an
0006402671;GCSPA;2011;Eau (indirect);Chloroforme (trichlorométhane);0.062;kg/an
0006402671;GCSPA;2011;Eau (indirect);Diphényléthers bromés (PBDE);0.002;kg/an
0006402671;GCSPA;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.06;kg/an
0006402671;GCSPA;2011;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;0.002;kg/an
0006404437;AP-HM;2011;Eau (indirect);Chloroforme (trichlorométhane);0.075;kg/an
0006404437;AP-HM;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.089;kg/an
0006404437;AP-HM;2011;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;0.01;kg/an
0006404437;AP-HM;2011;Eau (indirect);Tétrachlorométhane (TCM, tétrachlorure de carbone);0.015;kg/an
0006500641;GEREP;2011;Air;Vanadium et ses composés;0.078;kg/an
0006500641;GEREP;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.199;kg/an
0006501204;KERBIRIO;2011;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.3;kg/an
0006502833;GESTAMP NOURY;2011;Eau (indirect);Chloroforme (trichlorométhane);0.025;kg/an
0006502833;GESTAMP NOURY;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.004;kg/an
0006502833;GESTAMP NOURY;2011;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;0.003;kg/an
0006502833;GESTAMP NOURY;2011;Eau (indirect);Tétrachlorométhane (TCM, tétrachlorure de carbone);0.003;kg/an
0006503834;LORY FONDERIES;2011;Air;Vanadium et ses composés;0.199;kg/an
0006503834;LORY FONDERIES;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.0296;kg/an
0006505421;DASSAULT AVIATION;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.001;kg/an
0006505935;CEFIVAL;2011;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.0001;kg/an
0006505946;MAJ - EX GRENELLE SERVICE - BTS-;2011;Eau (indirect);Diphényléthers bromés (PBDE);0.023;kg/an
0006505946;MAJ - EX GRENELLE SERVICE - BTS-;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.9;kg/an
0006506135;SOFINADE (ex LE DANTEC);2011;Eau (indirect);Benzo (b) fluoranthène;0.09;kg/an
0006506288;TOTAL MARKETING FRANCE;2011;Eau (direct);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.389;kg/an
0006506436;SCI ROUSSEL VIE;2011;Eau (indirect);1,2-dichloroéthane (DCE - chlorure d'éthylène);0.03;kg/an
0006506436;SCI ROUSSEL VIE;2011;Eau (indirect);Chloroforme (trichlorométhane);0.03;kg/an
0006506436;SCI ROUSSEL VIE;2011;Eau (indirect);Tétrachlorométhane (TCM, tétrachlorure de carbone);0.015;kg/an
0006506436;SCI ROUSSEL VIE;2011;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.06;kg/an
0006508051;TSEP;2011;Eau (indirect);Chloroforme (trichlorométhane);0.239;kg/an
0006508051;TSEP;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.001;kg/an
0006513254;SYTRADEM;2011;Air;Vanadium et ses composés;0.0145;kg/an
0006513254;SYTRADEM;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.0145;kg/an
0006600973;CLAUDE (Ets);2011;Eau (direct);1,2-dichloroéthane (DCE - chlorure d'éthylène);1.58;kg/an
0006600973;CLAUDE (Ets);2011;Eau (direct);Chloroforme (trichlorométhane);0.26;kg/an
0006600973;CLAUDE (Ets);2011;Eau (direct);Tétrachlorométhane (TCM, tétrachlorure de carbone);0.57;kg/an
0006603845;CEMOI CHOCOLATIER SAS;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.002;kg/an
0006700392;EMFI SAS;2011;Eau (indirect);Chloroforme (trichlorométhane);0.018;kg/an
0006700422;Corteva agriscience SAS;2011;Air;Vanadium et ses composés;0.0564;kg/an
0006700422;Corteva agriscience SAS;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.0394;kg/an
0006700493;Messier-Bugatti-Dowty;2011;Eau (indirect);1,2-dichloroéthane (DCE - chlorure d'éthylène);0.08;kg/an
0006700493;Messier-Bugatti-Dowty;2011;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.16;kg/an
0006700499;CLEMESSY MOTORS;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.0151;kg/an
0006700614;LEUCO PRODUCTION SAS;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.5;kg/an
0006700804;EMFI Niedermodern;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.001;kg/an
0006700804;EMFI Niedermodern;2011;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.013;kg/an
0006702210;THERMO CLEAN  (MULTI PRESTA SERVICE);2011;Air;Vanadium et ses composés;0.0033;kg/an
0006702210;THERMO CLEAN  (MULTI PRESTA SERVICE);2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.000348;kg/an
0006802177;NESTOR;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.04;kg/an
0006802477;SNAM STE NOUVELLE D'AFFINAGE DES METAUX;2011;Air;Vanadium et ses composés;0.18;kg/an
0006802477;SNAM STE NOUVELLE D'AFFINAGE DES METAUX;2011;Air;Thallium et ses composés (exprimés en tant que Tl);2.13;kg/an
0006802637;POULT BISCUITS SAS;2011;Eau (direct);Chloroforme (trichlorométhane);1.9;kg/an
0006802805;AJINOMOTO FROZEN FOODS FRANCE (Labeyrie);2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.137;kg/an
0006803270;LAVATRANS;2011;Eau (direct);Benzo (a) pyrène;0.0000596;kg/an
0006803270;LAVATRANS;2011;Eau (direct);Benzo (k) fluoranthène;0.0000596;kg/an
0006803270;LAVATRANS;2011;Eau (direct);Indeno(1,2,3-cd)pyrène;0.000119;kg/an
0006803270;LAVATRANS;2011;Eau (direct);Benzo (b) fluoranthène;0.0000596;kg/an
0006803270;LAVATRANS;2011;Eau (direct);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.0149;kg/an
0006803660;SOPAVE;2011;Eau (direct);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.03;kg/an
0006803707;NOUVELLE FONDERIE GILLET INDUSTRIES SA;2011;Air;Vanadium et ses composés;0.000846;kg/an
0006803707;NOUVELLE FONDERIE GILLET INDUSTRIES SA;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.00052;kg/an
0006803974;SMDT 65;2011;Eau (direct);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.02;kg/an
0006804277;TERREAL REVEL;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.13;kg/an
0007000789;POLYNT COMPOSITES FRANCE;2011;Eau (indirect);Benzo (a) pyrène;0.001;kg/an
0007000789;POLYNT COMPOSITES FRANCE;2011;Eau (indirect);Benzo (k) fluoranthène;0.001;kg/an
0007000789;POLYNT COMPOSITES FRANCE;2011;Eau (indirect);Indeno(1,2,3-cd)pyrène;0.001;kg/an
0007000789;POLYNT COMPOSITES FRANCE;2011;Eau (indirect);Benzo (b) fluoranthène;0.001;kg/an
0007000789;POLYNT COMPOSITES FRANCE;2011;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.178;kg/an
0007000882;.SYNTHEXIM;2011;Eau (direct);Chloroforme (trichlorométhane);0.6;kg/an
0007000895;DCX CHROME SAS;2011;Air;Vanadium et ses composés;0.075;kg/an
0007000895;DCX CHROME SAS;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.082;kg/an
0007000951;SOTRENOR;2011;Air;Vanadium et ses composés;0.14;kg/an
0007000951;SOTRENOR;2011;Air;Thallium et ses composés (exprimés en tant que Tl);6.18;kg/an
0007001061;CLOVAL;2011;Air;Vanadium et ses composés;0.00135;kg/an
0007001141;BOULONNAIS (Comm. d'Agglo)-(ex SYNDIVAL);2011;Eau (direct);Benzo (a) pyrène;0.003;kg/an
0007001141;BOULONNAIS (Comm. d'Agglo)-(ex SYNDIVAL);2011;Eau (direct);Benzo (b) fluoranthène;0.003;kg/an
0007001904;LECOUFFE DARRAS SARL;2011;Air;Vanadium et ses composés;0.0655;kg/an
0007001904;LECOUFFE DARRAS SARL;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.104;kg/an
0007002457;SAS RICHARD Colorants;2011;Eau (indirect);Tétrachlorométhane (TCM, tétrachlorure de carbone);0.01;kg/an
0007003356;LUMIVEROPTIM;2011;Air;Vanadium et ses composés;0.0185;kg/an
0007003356;LUMIVEROPTIM;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.041;kg/an
0007201789;QUADRIPACK;2011;Eau (direct);Gamma isomère Lindane;0.003;kg/an
0007205804;SMICTOM D'AUNIS ET DES VAL DES SAINTONGE - UIOM DE SURGERES;2011;Air;Vanadium et ses composés;0.229;kg/an
0007205804;SMICTOM D'AUNIS ET DES VAL DES SAINTONGE - UIOM DE SURGERES;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.21;kg/an
0007402355;SIAAPMarne Aval;2011;Air;Vanadium et ses composés;0.37;kg/an
0007402355;SIAAPMarne Aval;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.39;kg/an
0010000006;INVEHO-UFO (ex ATELIERS D'ORVAL);2011;Eau (direct);1,2-dichloroéthane (DCE - chlorure d'éthylène);0.514;kg/an
0010000120;CMS HIGH TECH;2011;Eau (direct);Chloroforme (trichlorométhane);0.0002;kg/an
0010001646;STCM  B1;2011;Air;Vanadium et ses composés;4.36;kg/an
0010001646;STCM  B1;2011;Air;Thallium et ses composés (exprimés en tant que Tl);4.36;kg/an
0010001799;SIEOM de Mer - Vernou-en-Sologne;2011;Air;Vanadium et ses composés;0.0326;kg/an
0010001799;SIEOM de Mer - Vernou-en-Sologne;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.0711;kg/an
0010003876;NEXTER MUNITIONS;2011;Eau (indirect);Benzo (a) pyrène;0.003;kg/an
0010003876;NEXTER MUNITIONS;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.032;kg/an
0010003876;NEXTER MUNITIONS;2011;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.0798;kg/an
0010003876;NEXTER MUNITIONS;2011;Eau (direct);Octylphénols et éthoxylates d'octylphénol;0.048;kg/an
0010003876;NEXTER MUNITIONS;2011;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;0.054;kg/an
0010003876;NEXTER MUNITIONS;2011;Eau (indirect);Benzo (k) fluoranthène;0.003;kg/an
0010003876;NEXTER MUNITIONS;2011;Eau (indirect);Indeno(1,2,3-cd)pyrène;0.005;kg/an
0010003876;NEXTER MUNITIONS;2011;Eau (indirect);Benzo (b) fluoranthène;0.005;kg/an
0010600343;GRS VALTECH;2011;Air;Vanadium et ses composés;0.4;kg/an
0010600343;GRS VALTECH;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.4;kg/an
0012800005;MILGRED;2011;Air;Vanadium et ses composés;0.00000000627;kg/an
0016200005;COMMUNAUTE AGGLOMERATION BASSIN AURILLAC;2011;Air;Vanadium et ses composés;0.0219;kg/an
0016200005;COMMUNAUTE AGGLOMERATION BASSIN AURILLAC;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.0128;kg/an
0016400376;MEWA SARL;2011;Air;Vanadium et ses composés;0.119;kg/an
0016400376;MEWA SARL;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.011;kg/an
;NOGUES Jacqueline;2011;Air;Ammoniac (NH3);10200;kg/an
0025100073;REFINAL INDUSTRIES SA;2011;Air;Vanadium et ses composés;2.51;kg/an
;S.F.V.;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.006;kg/an
0059700159;SICA DES SABLES;2011;Air;Vanadium et ses composés;0.265;kg/an
0059700159;SICA DES SABLES;2011;Air;Thallium et ses composés (exprimés en tant que Tl);0.08;kg/an
0005900578;CASTMETAL FWF;2011;Air;Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq);0.21;kg/an
0000000001;SARL JEAN CARTON;2011;Air;Ammoniac (NH3);20100;kg/an
;GAEC des Prelions;2011;Air;Ammoniac (NH3);23300;kg/an
;SAS EGGTEAM AVIPONTE;2011;Air;Ammoniac (NH3);15100;kg/an
;SARL de Montburon;2011;Air;Ammoniac (NH3);12600;kg/an
;SCEA ROBIN;2011;Air;Ammoniac (NH3);10800;kg/an
;SARL Elevage du Bois Cochon;2011;Air;Ammoniac (NH3);13800;kg/an
;SARL Elevage des Marais;2011;Air;Ammoniac (NH3);18500;kg/an
;PROVENT SDPR - Elevage des 3 Monts;2011;Air;Ammoniac (NH3);33800;kg/an
;SAS AIRPORC / ELEVAGE GREZIAT;2011;Air;Ammoniac (NH3);10200;kg/an
;SCEA SOGIFRA;2011;Air;Ammoniac (NH3);13300;kg/an
;Agrioeuf;2011;Air;Ammoniac (NH3);10600;kg/an
;SA Larçon;2011;Air;Ammoniac (NH3);11200;kg/an
;EARL DU CHARPET;2011;Air;Ammoniac (NH3);14500;kg/an
;SCEA Les COUTURES;2011;Air;Ammoniac (NH3);19500;kg/an
;SCEA des 3B;2011;Air;Ammoniac (NH3);10500;kg/an
;SCEA DE LA COUTURELLE;2011;Air;Ammoniac (NH3);10400;kg/an
;GAEC MANSCOURT;2011;Air;Ammoniac (NH3);11800;kg/an
;SA DE BERTAIGNEMONT;2011;Air;Ammoniac (NH3);20200;kg/an
;Elevage de la Ferme MALIN;2011;Air;Ammoniac (NH3);16500;kg/an
;SARL DIANE ELEVAGE;2011;Air;Ammoniac (NH3);25000;kg/an
;GAEC des Hayettes - MOREAU;2011;Air;Ammoniac (NH3);15400;kg/an
;EARL DE LA BREZE;2011;Air;Ammoniac (NH3);10000;kg/an
;CHENE Alain;2011;Air;Ammoniac (NH3);15100;kg/an
0005100009;SUEZ RV NORD EST;2011;Air;Méthane (CH4);563000;kg/an
0005100009;SUEZ RV NORD EST;2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16100000;kg/an
0005100009;SUEZ RV NORD EST;2011;Air;Dioxyde de carbone (CO2) d'origine biomasse;16100000;kg/an
0005100058;NLMK COATING S.A.;2011;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12700000;kg/an
0005100058;NLMK COATING S.A.;2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12700000;kg/an
0005100097;NESTLE France SAS;2011;Air;Dioxyde de carbone (CO2) d'origine non biomasse;21300000;kg/an
0005100097;NESTLE France SAS;2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21300000;kg/an
0005100114;TEREOS FRANCE (BUCY);2011;Air;Composés organiques volatils non méthaniques (COVNM);78700;kg/an
0005100114;TEREOS FRANCE (BUCY);2011;Air;Oxydes d'azote (NOx/NO2);171000;kg/an
0005100114;TEREOS FRANCE (BUCY);2011;Air;Dioxyde de carbone (CO2) d'origine non biomasse;133000000;kg/an
0005100114;TEREOS FRANCE (BUCY);2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);156000000;kg/an
0005100114;TEREOS FRANCE (BUCY);2011;Air;Dioxyde de carbone (CO2) d'origine biomasse;23200000;kg/an
0005100143;WEPA GREENFIELD SAS;2011;Air;Dioxyde de carbone (CO2) d'origine non biomasse;20200000;kg/an
0005100143;WEPA GREENFIELD SAS;2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);20200000;kg/an
0005100143;WEPA GREENFIELD SAS;2011;Eau (direct);Demande chimique en oxygène (DCO);322000;kg/an
0005100143;WEPA GREENFIELD SAS;2011;Sol;Cadmium et composés (exprimés en tant que Cd);5.85;kg/an
0005100143;WEPA GREENFIELD SAS;2011;Sol;Chrome et composés (exprimés en tant que Cr);290;kg/an
0005100143;WEPA GREENFIELD SAS;2011;Sol;Cuivre et composés (exprimés en tant que Cu);1500;kg/an
0005100143;WEPA GREENFIELD SAS;2011;Sol;Mercure et composés (exprimés en tant que Hg);3.51;kg/an
0005100143;WEPA GREENFIELD SAS;2011;Sol;Nickel et composés (exprimés en tant que Ni);111;kg/an
0005100143;WEPA GREENFIELD SAS;2011;Sol;Plomb et composés (exprimés en tant que Pb);372;kg/an
0005100143;WEPA GREENFIELD SAS;2011;Sol;Zinc et composés (exprimés en tant que Zn);7870;kg/an
0005100185;ARKEMA Usine de Chauny;2011;Air;Composés organiques volatils non méthaniques (COVNM);48200;kg/an
0005100185;ARKEMA Usine de Chauny;2011;Air;Monoxyde de carbone (CO);3710000;kg/an
0005100185;ARKEMA Usine de Chauny;2011;Air;Oxydes de soufre (SOx/SO2);189000;kg/an
0005100185;ARKEMA Usine de Chauny;2011;Air;Oxydes d'azote (NOx/NO2);149000;kg/an
0005100185;ARKEMA Usine de Chauny;2011;Air;Dioxyde de carbone (CO2) d'origine non biomasse;61700000;kg/an
0005100185;ARKEMA Usine de Chauny;2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);61700000;kg/an
0005100185;ARKEMA Usine de Chauny;2011;Eau (direct);Di(2-éthylhexyle)phtalate (DEHP);43.6;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2011;Air;Chlorométhane (chlorure de méthyle);17600;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2011;Air;Composés organiques volatils non méthaniques (COVNM);31300;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2011;Air;Dichlorométhane (DCM, chlorure de méthylène);38400;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2011;Air;Méthanol (alcool méthylique);27600;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2011;Eau (direct);1,2-dichloroéthane (DCE - chlorure d'éthylène);12;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2011;Eau (direct);Azote total;54000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2011;Eau (direct);Chlorures (en tant que Cl total);3230000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2011;Eau (direct);Composés organohalogénés (exprimés en tant que AOX);8110;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2011;Eau (direct);Demande chimique en oxygène (DCO);325000;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2011;Eau (direct);Dichlorométhane (DCM, chlorure de méthylène);20;kg/an
0005100190;DSP France SAS  (ex DOW FRANCE);2011;Eau (direct);Sulfates;2920000;kg/an
0005100203;EUROKERA (SNC);2011;Air;Hydrochlorofluorocarbures (HCFC);12;kg/an
0005100203;EUROKERA (SNC);2011;Eau (indirect);Arsenic et composés (exprimés en tant que As);21;kg/an
0005100205;SERMIX SAS;2011;Eau (indirect);Demande biologique en oxygène (DBO5);232000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2011;Air;Cadmium et composés (exprimés en tant que Cd);19;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2011;Air;Oxydes d'azote (NOx/NO2);110000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2011;Air;Plomb et composés (exprimés en tant que Pb);912;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2011;Air;Dioxyde de carbone (CO2) d'origine non biomasse;49600000;kg/an
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);49600000;kg/an
0005100293;EVERBAL PAPETERIE;2011;Air;Nickel et composés (exprimés en tant que Ni);88.2;kg/an
0005100293;EVERBAL PAPETERIE;2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21300000;kg/an
0005100293;EVERBAL PAPETERIE;2011;Air;Dioxyde de carbone (CO2) d'origine biomasse;21300000;kg/an
0005100293;EVERBAL PAPETERIE;2011;Eau (direct);Demande biologique en oxygène (DBO5);52800;kg/an
0005100293;EVERBAL PAPETERIE;2011;Eau (direct);Demande chimique en oxygène (DCO);230000;kg/an
0005100293;EVERBAL PAPETERIE;2011;Sol;Cuivre et composés (exprimés en tant que Cu);115;kg/an
0005100293;EVERBAL PAPETERIE;2011;Sol;Zinc et composés (exprimés en tant que Zn);148;kg/an
0005100333;LE CREUSET SAS;2011;Air;Cadmium et composés (exprimés en tant que Cd);101;kg/an
0005100333;LE CREUSET SAS;2011;Eau (direct);Cadmium et composés (exprimés en tant que Cd);4.55;kg/an
0005100349;SOPROCOS;2011;Air;Composés organiques volatils non méthaniques (COVNM);51800;kg/an
0005100390;SITA NORD EST;2011;Air;Méthane (CH4);266000;kg/an
0005100400;CROWN LAON;2011;Air;Composés organiques volatils non méthaniques (COVNM);166000;kg/an
0005100467;GAVEL;2011;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22400000;kg/an
0005100467;GAVEL;2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);22400000;kg/an
0005100467;GAVEL;2011;Sol;Cuivre et composés (exprimés en tant que Cu);60.8;kg/an
0005100467;GAVEL;2011;Sol;Zinc et composés (exprimés en tant que Zn);143;kg/an
0005100494;NOVABION;2011;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13500000;kg/an
0005100494;NOVABION;2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13500000;kg/an
0005100507;ENGIE COFELY;2011;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17600000;kg/an
0005100507;ENGIE COFELY;2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17600000;kg/an
0005100521;TEREOS FRANCE;2011;Air;Composés organiques volatils non méthaniques (COVNM);201000;kg/an
0005100521;TEREOS FRANCE;2011;Air;Oxydes d'azote (NOx/NO2);319000;kg/an
0005100521;TEREOS FRANCE;2011;Air;Protoxyde d'azote (N2O);10600;kg/an
0005100521;TEREOS FRANCE;2011;Air;Dioxyde de carbone (CO2) d'origine non biomasse;245000000;kg/an
0005100521;TEREOS FRANCE;2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);438000000;kg/an
0005100521;TEREOS FRANCE;2011;Air;Dioxyde de carbone (CO2) d'origine biomasse;193000000;kg/an
0005100521;TEREOS FRANCE;2011;Eau (direct);Demande biologique en oxygène (DBO5);45700;kg/an
0005100521;TEREOS FRANCE;2011;Eau (direct);Demande chimique en oxygène (DCO);322000;kg/an
0005100562;MBK INDUSTRIE;2011;Air;Composés organiques volatils non méthaniques (COVNM);36100;kg/an
0005100567;POMLY;2011;Air;Hydrochlorofluorocarbures (HCFC);100;kg/an
0005100611;CENTRE HOSPITALIER GENERAL;2011;Eau (indirect);Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq);0.03;kg/an
0005100611;CENTRE HOSPITALIER GENERAL;2011;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);8.85;kg/an
0005100611;CENTRE HOSPITALIER GENERAL;2011;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;4.43;kg/an
0005100692;COFELY ex DALKIA;2011;Air;Dioxyde de carbone (CO2) d'origine non biomasse;11600000;kg/an
0005100692;COFELY ex DALKIA;2011;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11600000;kg/an
0005100696;BSL PIPES ET FITTINGS;2011;Eau (indirect);Chrome et composés (exprimés en tant que Cr);188;kg/an
