identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
;SCEA de la Buissonnière;2004;Air;Ammoniac (NH3);18500;kg/an
;SCA Val du Puits;2004;Air;Ammoniac (NH3);30700;kg/an
;SCEA de Promontval;2004;Air;Ammoniac (NH3);21800;kg/an
0010300043;Compagnie de Cogénération de Champblain;2004;Air;Oxydes d'azote (NOx/NO2);102000;kg/an
0010300057;COVESTRO ELASTOMERS;2004;Air;4,4'-méthylène-bis(2-chloroaniline) (MOCA - MBOCA);0.16;kg/an
0010300103;COVED SUD EST;2004;Air;Méthane (CH4);1800000;kg/an
0010300115;ANDROS;2004;Eau (indirect);Demande biologique en oxygène (DBO5);250000;kg/an
0010300115;ANDROS;2004;Eau (indirect);Demande chimique en oxygène (DCO);520000;kg/an
0010300115;ANDROS;2004;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);170000;kg/an
;SA GALOR;2004;Air;Ammoniac (NH3);19000;kg/an
0010400032;SUEZ RR IWS CHEMICALS FRANCE;2004;Air;Acide fluorhydrique (flurorure d'hydrogène);7;kg/an
0010400032;SUEZ RR IWS CHEMICALS FRANCE;2004;Air;Chlore;126;kg/an
0010400032;SUEZ RR IWS CHEMICALS FRANCE;2004;Eau (direct);Sulfates;5300000;kg/an
0010400032;SUEZ RR IWS CHEMICALS FRANCE;2004;Eau (direct);Chlore;1200000;kg/an
0010400048;DANONE;2004;Eau (direct);Azote total;140000;kg/an
0010400048;DANONE;2004;Eau (direct);Demande biologique en oxygène (DBO5);1400000;kg/an
0010400048;DANONE;2004;Eau (direct);Demande chimique en oxygène (DCO);2500000;kg/an
0010400048;DANONE;2004;Eau (direct);Matières en suspension (MES);540000;kg/an
0010400048;DANONE;2004;Eau (direct);Phosphore total;15000;kg/an
0010400048;DANONE;2004;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);840000;kg/an
0010400059;BALTHAZARD ET COTTE- CARRIERES ET CHAUX;2004;Air;Dioxyde de carbone (CO2) d'origine biomasse;12600000;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Azote total;87000;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);300000;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Matières en suspension (MES);4400000;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Phosphore total;30000;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Aluminium et composés (exprimés en tant que Al);23000;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Fer et composés (exprimés en tant que Fe);4800;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Chloroforme (trichlorométhane);1300;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Composés organohalogénés (exprimés en tant que AOX);47000;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);1,2,3,4,5,6-hexachlorocyclohexane (HCH);73;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Tétrachloroéthylène (PER, tétrachloroéthylène);73;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Tétrachlorométhane (TCM, tétrachlorure de carbone);73;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Trichlorobenzènes (TCB) (tous les isomères);1400;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Trichloréthylène;36;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Benzène, toluène, éthylbenzène, xylènes (BTEX);6300;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Chlorures (en tant que Cl total);47000000;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Sulfates;11000000;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Ammoniac (NH3);60000;kg/an
0010400074;GIE SPIRAL;2004;Eau (direct);Chlore;47000000;kg/an
0010400094;SOITEC;2004;Air;Chlore;104;kg/an
0010400096;MINITUBES;2004;Air;Dichlorométhane (DCM, chlorure de méthylène);1170;kg/an
0010400104;NOVAPEX;2004;Eau (direct);Benzène;110;kg/an
0010400104;NOVAPEX;2004;Eau (direct);Phénols (en tant que C total);1300;kg/an
0010400110;Usine d'incinération des ordures ménagères au SITOM Nord Isère;2004;Air;Dioxyde de carbone (CO2) d'origine biomasse;42100000;kg/an
0010400110;Usine d'incinération des ordures ménagères au SITOM Nord Isère;2004;Air;Oxydes d'azote (NOx/NO2);125000;kg/an
;SCEA des Arsons;2004;Air;Ammoniac (NH3);24700;kg/an
0010500024;SUEZ RV Borde Matin ISDND et ISDI;2004;Air;Dioxyde de carbone (CO2) d'origine biomasse;69400000;kg/an
0010500024;SUEZ RV Borde Matin ISDND et ISDI;2004;Air;Méthane (CH4);5200000;kg/an
0010500024;SUEZ RV Borde Matin ISDND et ISDI;2004;Eau (direct);Nickel et composés (exprimés en tant que Ni);24;kg/an
0010500026;ISDND de Mably;2004;Air;Dioxyde de carbone (CO2) d'origine biomasse;16200000;kg/an
0010500026;ISDND de Mably;2004;Air;Méthane (CH4);1540000;kg/an
0010500026;ISDND de Mably;2004;Eau (direct);Fluor et ses composés (F);11;kg/an
0010500129;BIOVALE;2004;Air;Composés organiques volatils non méthaniques (COVNM);90900;kg/an
0010500129;BIOVALE;2004;Air;Dioxyde de carbone (CO2) d'origine biomasse;28900000;kg/an
0010500177;BOUYER LEROUX Site de St Marcellin en Forez;2004;Air;Chlore;252;kg/an
0010500177;BOUYER LEROUX Site de St Marcellin en Forez;2004;Air;Fluor et ses composés (F);443;kg/an
0010600063;GERFLOR TARARE SNC;2004;Air;Composés organiques volatils non méthaniques (COVNM);124000;kg/an
0010600107;MILTEC;2004;Air;Dichlorométhane (DCM, chlorure de méthylène);1220;kg/an
0010600133;MALERBA N° 6;2004;Air;Composés organiques volatils non méthaniques (COVNM);40800;kg/an
0010600133;MALERBA N° 6;2004;Air;Aldéhyde formique (formaldéhyde);447;kg/an
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2004;Air;Benzène;8900;kg/an
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2004;Air;Composés organiques volatils non méthaniques (COVNM);43800;kg/an
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2004;Air;Hydrocarbures aromatiques polycycliques (HAP);39400;kg/an
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2004;Eau (indirect);Anthracène;2.4;kg/an
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2004;Eau (indirect);Fluoranthène;14;kg/an
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2004;Eau (indirect);Hydrocarbures aromatiques polycycliques (HAP);8;kg/an
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2004;Eau (direct);Benzo (a) pyrène;7.3;kg/an
0010700012;ROUTIN 1883;2004;Eau (indirect);Demande biologique en oxygène (DBO5);270000;kg/an
0010700012;ROUTIN 1883;2004;Eau (indirect);Demande chimique en oxygène (DCO);300000;kg/an
0010700012;ROUTIN 1883;2004;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);100000;kg/an
0010700150;OCV CHAMBERY(Usine B);2004;Air;Oxydes de soufre (SOx/SO2);173000;kg/an
0010700150;OCV CHAMBERY(Usine B);2004;Air;Oxydes d'azote (NOx/NO2);208000;kg/an
0010700150;OCV CHAMBERY(Usine B);2004;Air;Chlore;511;kg/an
0010700150;OCV CHAMBERY(Usine B);2004;Air;Fluor et ses composés (F);20.5;kg/an
0010700305;LANXESS Epierre;2004;Eau (direct);Phosphore total;6600;kg/an
0010800258;GGB FRANCE EURL;2004;Eau (direct);Fluor et ses composés (F);41;kg/an
;SICA SARL LA POMAREDE;2004;Air;Ammoniac (NH3);14400;kg/an
;SASU Le Porc du Maynié;2004;Air;Ammoniac (NH3);13700;kg/an
0012100006;SOCIETE DE COGENERATION DE TAVAUX;2004;Air;Oxydes d'azote (NOx/NO2);106000;kg/an
0012100040;MBF ALUMINIUM;2004;Eau (indirect);Mercure et composés (exprimés en tant que Hg);3.4;kg/an
;EARL PRADALIER;2004;Air;Ammoniac (NH3);10700;kg/an
;GAEC DE CASSAN;2004;Air;Ammoniac (NH3);11700;kg/an
0012400278;SIGMAKALON EURIDEP;2004;Air;Composés organiques volatils non méthaniques (COVNM);36800;kg/an
;DESHAYES Hubert;2004;Air;Ammoniac (NH3);10400;kg/an
0016300107;O-I MANUFACTURING FRANCE;2004;Air;Arsenic et composés (exprimés en tant que As);44.4;kg/an
0016300107;O-I MANUFACTURING FRANCE;2004;Air;Cadmium et composés (exprimés en tant que Cd);12.3;kg/an
0016300107;O-I MANUFACTURING FRANCE;2004;Air;Chlore et composés inorganiques (en tant que HCl);11700;kg/an
0016300107;O-I MANUFACTURING FRANCE;2004;Air;Nickel et composés (exprimés en tant que Ni);81.3;kg/an
0016300107;O-I MANUFACTURING FRANCE;2004;Air;Oxydes de soufre (SOx/SO2);567000;kg/an
0016300107;O-I MANUFACTURING FRANCE;2004;Air;Oxydes d'azote (NOx/NO2);529000;kg/an
;S.A.S Elvaporcs;2004;Air;Ammoniac (NH3);19200;kg/an
0016400362;SUEZ RV Centre Est;2004;Air;Méthane (CH4);313000;kg/an
0016500084;G'IMPRIM;2004;Air;Composés organiques volatils non méthaniques (COVNM);340000;kg/an
0016900050;SCA de la Guiche;2004;Air;Ammoniac (NH3);15300;kg/an
0016900056;SCA de la Guiche;2004;Air;Ammoniac (NH3);21800;kg/an
0016900088;GAEC ELEVAGE AVICOLE DU GRAND BUISSON;2004;Air;Ammoniac (NH3);16500;kg/an
;PESTOURIE;2004;Air;Ammoniac (NH3);16700;kg/an
;SAS BERTEAU;2004;Air;Ammoniac (NH3);44100;kg/an
;Patrick LEFEBVRE;2004;Air;Ammoniac (NH3);11200;kg/an
;SCA de Civray;2004;Air;Ammoniac (NH3);24800;kg/an
;HYPOR FRANCE;2004;Air;Ammoniac (NH3);44300;kg/an
;scea DU CORMIER;2004;Air;Ammoniac (NH3);23700;kg/an
0018100006;SNR CEVENNES;2004;Air;Composés organiques volatils non méthaniques (COVNM);69000;kg/an
0018100006;SNR CEVENNES;2004;Air;Méthanol (alcool méthylique);250;kg/an
0018100012;SUEZ RV MEDITERRANEE;2004;Air;Méthane (CH4);349000;kg/an
0018100014;CC DU PAYS GRAND COMBIEN (décharge);2004;Air;Méthane (CH4);294000;kg/an
;le préau SAS;2004;Air;Ammoniac (NH3);49300;kg/an
0018200023;LAFARGE COUVERTURE;2004;Air;Fluor et composés inorganiques (en tant que HF);5600;kg/an
0018200023;LAFARGE COUVERTURE;2004;Air;Manganèse et composés (exprimés en tant que Mn);420;kg/an
0018300004;SABATE SAS;2004;Air;Composés organiques volatils non méthaniques (COVNM);162000;kg/an
0018300005;CYDEL- UTVE ARC IRIS;2004;Air;Dioxyde de carbone (CO2) d'origine biomasse;80100000;kg/an
0018300005;CYDEL- UTVE ARC IRIS;2004;Air;Oxydes d'azote (NOx/NO2);120000;kg/an
;SEUDAC;2004;Eau (indirect);Demande biologique en oxygène (DBO5);160000;kg/an
;SEUDAC;2004;Eau (indirect);Demande chimique en oxygène (DCO);290000;kg/an
;SEUDAC;2004;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);98000;kg/an
;CHARAL;2004;Eau (indirect);Demande biologique en oxygène (DBO5);140000;kg/an
;CHARAL;2004;Eau (indirect);Demande chimique en oxygène (DCO);250000;kg/an
;CHARAL;2004;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);82000;kg/an
;SEM des abattoirs de la Valeynie;2004;Eau (indirect);Demande biologique en oxygène (DBO5);72000;kg/an
;SEM des abattoirs de la Valeynie;2004;Eau (indirect);Demande chimique en oxygène (DCO);170000;kg/an
;SEM des abattoirs de la Valeynie;2004;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);55000;kg/an
;GAEC DE KERGOULIO;2004;Air;Ammoniac (NH3);14800;kg/an
;EARL DE COAT AN NOZ;2004;Air;Ammoniac (NH3);11400;kg/an
;SCEA LOTOUT BERNABE;2004;Air;Ammoniac (NH3);11700;kg/an
;SCEA DE LA VILLE POISSIN;2004;Air;Ammoniac (NH3);21000;kg/an
;SCEA DE LA VILLE PEAN;2004;Air;Ammoniac (NH3);11000;kg/an
;SARL DU MOELOU;2004;Air;Ammoniac (NH3);52700;kg/an
0022100006;ALBIOMA LE MOULE;2004;Air;Chlore et composés inorganiques (en tant que HCl);46300;kg/an
0022100006;ALBIOMA LE MOULE;2004;Air;Dioxyde de carbone (CO2) d'origine biomasse;113000000;kg/an
0022100006;ALBIOMA LE MOULE;2004;Air;Oxydes de soufre (SOx/SO2);2110000;kg/an
0022100006;ALBIOMA LE MOULE;2004;Air;Oxydes d'azote (NOx/NO2);1090000;kg/an
0022100006;ALBIOMA LE MOULE;2004;Air;Protoxyde d'azote (N2O);15200;kg/an
0022100006;ALBIOMA LE MOULE;2004;Eau (direct);Zinc et composés (exprimés en tant que Zn);260;kg/an
0022100013;ELECTRICITE DE FRANCE JYS;2004;Air;Oxydes d'azote (NOx/NO2);315000;kg/an
0022100014;Centrale EDF de St Barthelemy;2004;Air;Hydrocarbures aromatiques polycycliques (HAP);71;kg/an
0022100014;Centrale EDF de St Barthelemy;2004;Air;Oxydes d'azote (NOx/NO2);939000;kg/an
0022100015;ELECTRICITE DE FRANCE St Martin;2004;Air;Hydrocarbures aromatiques polycycliques (HAP);65;kg/an
0022100015;ELECTRICITE DE FRANCE St Martin;2004;Air;Oxydes d'azote (NOx/NO2);862000;kg/an
0022100016;ENERGIES ANTILLES;2004;Air;Oxydes de soufre (SOx/SO2);1010000;kg/an
0022100016;ENERGIES ANTILLES;2004;Air;Oxydes d'azote (NOx/NO2);1230000;kg/an
0022100034;INCINERATEUR DE SAINT BARTHELEMY;2004;Air;Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq);0.004;kg/an
0022100036;GARDEL S.A.;2004;Sol;Demande biologique en oxygène (DBO5);730000;kg/an
0022100036;GARDEL S.A.;2004;Sol;Demande chimique en oxygène (DCO);1400000;kg/an
0022100036;GARDEL S.A.;2004;Sol;Cuivre et composés (exprimés en tant que Cu);210;kg/an
0022100036;GARDEL S.A.;2004;Sol;Fer et composés (exprimés en tant que Fe);3200;kg/an
0022100036;GARDEL S.A.;2004;Sol;Carbone organique total (en tant que C total ou DCO/3);460000;kg/an
0022100044;CENTRALE DE JARRY-NORD;2004;Air;Benzène;2390;kg/an
0022100044;CENTRALE DE JARRY-NORD;2004;Air;Cadmium et composés (exprimés en tant que Cd);45;kg/an
0022100044;CENTRALE DE JARRY-NORD;2004;Air;Composés organiques volatils non méthaniques (COVNM);252000;kg/an
0022100044;CENTRALE DE JARRY-NORD;2004;Air;Hydrocarbures aromatiques polycycliques (HAP);653;kg/an
0022100044;CENTRALE DE JARRY-NORD;2004;Air;Monoxyde de carbone (CO);1070000;kg/an
0022100044;CENTRALE DE JARRY-NORD;2004;Air;Nickel et composés (exprimés en tant que Ni);799;kg/an
0022100044;CENTRALE DE JARRY-NORD;2004;Air;Oxydes de soufre (SOx/SO2);4950000;kg/an
0022100044;CENTRALE DE JARRY-NORD;2004;Air;Oxydes d'azote (NOx/NO2);8590000;kg/an
0022100044;CENTRALE DE JARRY-NORD;2004;Air;Particules (PM10);873000;kg/an
0022100044;CENTRALE DE JARRY-NORD;2004;Air;Poussières totales;873000;kg/an
0022100044;CENTRALE DE JARRY-NORD;2004;Air;Protoxyde d'azote (N2O);12500;kg/an
0022100044;CENTRALE DE JARRY-NORD;2004;Air;Zinc et composés (exprimés en tant que Zn);278;kg/an
0022100053;SOCREMA;2004;Eau (direct);Demande biologique en oxygène (DBO5);78000;kg/an
0022100088;RHUM DAMOISEAU S.A.S;2004;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);340000;kg/an
0022100088;RHUM DAMOISEAU S.A.S;2004;Eau (direct);Demande biologique en oxygène (DBO5);510000;kg/an
0022100088;RHUM DAMOISEAU S.A.S;2004;Eau (direct);Demande chimique en oxygène (DCO);730000;kg/an
0022100164;CENTRALE ESM ST MARTIN;2004;Air;Hydrocarbures aromatiques polycycliques (HAP);70;kg/an
0022100164;CENTRALE ESM ST MARTIN;2004;Air;Oxydes d'azote (NOx/NO2);268000;kg/an
0022100164;CENTRALE ESM ST MARTIN;2004;Air;Particules (PM10);54300;kg/an
;SCEA ANDRIEU;2004;Air;Ammoniac (NH3);15600;kg/an
;EARL DE LA HELLIOTERIE;2004;Air;Ammoniac (NH3);11800;kg/an
;LE DU ISIDORE;2004;Air;Ammoniac (NH3);10000;kg/an
;GAEC DU GOELO;2004;Air;Ammoniac (NH3);14100;kg/an
;GAEC DU CLOS DE LA PIERRE;2004;Air;Ammoniac (NH3);13200;kg/an
;SOCIETE AUREGAN MEGRET;2004;Air;Ammoniac (NH3);19000;kg/an
;SCEA LERICOLLAIS;2004;Air;Ammoniac (NH3);11400;kg/an
0022200009;LA MARTINIQUAISE DE VALORISATION S.A.;2004;Air;Dioxyde de carbone (CO2) d'origine biomasse;41600000;kg/an
0022200009;LA MARTINIQUAISE DE VALORISATION S.A.;2004;Air;Oxydes d'azote (NOx/NO2);121000;kg/an
0022200009;LA MARTINIQUAISE DE VALORISATION S.A.;2004;Air;Protoxyde d'azote (N2O);11300;kg/an
0022200014;Distillerie Dillon SA;2004;Eau (direct);Demande chimique en oxygène (DCO);310000;kg/an
0022200014;Distillerie Dillon SA;2004;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);100000;kg/an
0022200016;EDF SEI - PK;2004;Air;Benzène;1430;kg/an
0022200016;EDF SEI - PK;2004;Air;Cadmium et composés (exprimés en tant que Cd);28;kg/an
0022200016;EDF SEI - PK;2004;Air;Composés organiques volatils non méthaniques (COVNM);151000;kg/an
0022200016;EDF SEI - PK;2004;Air;Hydrocarbures aromatiques polycycliques (HAP);391;kg/an
0022200016;EDF SEI - PK;2004;Air;Monoxyde de carbone (CO);644000;kg/an
0022200016;EDF SEI - PK;2004;Air;Nickel et composés (exprimés en tant que Ni);491;kg/an
0022200016;EDF SEI - PK;2004;Air;Oxydes de soufre (SOx/SO2);2860000;kg/an
0022200016;EDF SEI - PK;2004;Air;Particules (PM10);629000;kg/an
0022200016;EDF SEI - PK;2004;Air;Poussières totales;629000;kg/an
0022200020;RHUMS MARTINIQUAIS SAINT JAMES;2004;Air;Dioxyde de carbone (CO2) d'origine biomasse;17200000;kg/an
0022200020;RHUMS MARTINIQUAIS SAINT JAMES;2004;Eau (direct);Demande biologique en oxygène (DBO5);190000;kg/an
0022200020;RHUMS MARTINIQUAIS SAINT JAMES;2004;Eau (direct);Demande chimique en oxygène (DCO);2200000;kg/an
0022200020;RHUMS MARTINIQUAIS SAINT JAMES;2004;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);750000;kg/an
0022200031;EDF SEI - Bf;2004;Air;Benzène;2320;kg/an
0022200031;EDF SEI - Bf;2004;Air;Cadmium et composés (exprimés en tant que Cd);43;kg/an
0022200031;EDF SEI - Bf;2004;Air;Composés organiques volatils non méthaniques (COVNM);245000;kg/an
0022200031;EDF SEI - Bf;2004;Air;Hydrocarbures aromatiques polycycliques (HAP);633;kg/an
0022200031;EDF SEI - Bf;2004;Air;Monoxyde de carbone (CO);1040000;kg/an
0022200031;EDF SEI - Bf;2004;Air;Nickel et composés (exprimés en tant que Ni);754;kg/an
0022200031;EDF SEI - Bf;2004;Air;Oxydes de soufre (SOx/SO2);4890000;kg/an
0022200031;EDF SEI - Bf;2004;Air;Oxydes d'azote (NOx/NO2);8390000;kg/an
0022200031;EDF SEI - Bf;2004;Air;Poussières totales;855000;kg/an
0022200031;EDF SEI - Bf;2004;Air;Protoxyde d'azote (N2O);12400;kg/an
0022200031;EDF SEI - Bf;2004;Air;Zinc et composés (exprimés en tant que Zn);263;kg/an
0022200036;DISTILLERIE du SIMON;2004;Eau (direct);Demande biologique en oxygène (DBO5);170000;kg/an
0022200036;DISTILLERIE du SIMON;2004;Eau (direct);Demande chimique en oxygène (DCO);490000;kg/an
0022200036;DISTILLERIE du SIMON;2004;Eau (direct);Matières en suspension (MES);440000;kg/an
0022200036;DISTILLERIE du SIMON;2004;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);160000;kg/an
0022200040;SAEM LE GALION;2004;Air;Poussières totales;303000;kg/an
0022200040;SAEM LE GALION;2004;Eau (direct);Demande biologique en oxygène (DBO5);170000;kg/an
0022200040;SAEM LE GALION;2004;Eau (direct);Demande chimique en oxygène (DCO);660000;kg/an
0022200040;SAEM LE GALION;2004;Eau (direct);Hydrocarbures;11000;kg/an
0022200040;SAEM LE GALION;2004;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);220000;kg/an
0022200044;SARA raffinerie;2004;Air;Composés organiques volatils non méthaniques (COVNM);155000;kg/an
0022200044;SARA raffinerie;2004;Air;Oxydes de soufre (SOx/SO2);1180000;kg/an
0022200044;SARA raffinerie;2004;Air;Oxydes d'azote (NOx/NO2);257000;kg/an
0022200048;SNEMBG;2004;Eau (direct);Demande biologique en oxygène (DBO5);140000;kg/an
0022200048;SNEMBG;2004;Eau (direct);Demande chimique en oxygène (DCO);260000;kg/an
0022200048;SNEMBG;2004;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);86000;kg/an
;HUET PHILIPPE;2004;Air;Ammoniac (NH3);13200;kg/an
;LE PAGE PHILIPPE;2004;Air;Ammoniac (NH3);13800;kg/an
;SAS KERANNA;2004;Air;Ammoniac (NH3);47500;kg/an
;SCEA DE LA LANDE;2004;Air;Ammoniac (NH3);11300;kg/an
;GAEC DE L'UNION;2004;Air;Ammoniac (NH3);17300;kg/an
;SCEA OEUF D'ARMOR;2004;Air;Ammoniac (NH3);17800;kg/an
;LE FEVRE Anne;2004;Air;Ammoniac (NH3);13500;kg/an
;GAEC LEMAITRE;2004;Air;Ammoniac (NH3);19400;kg/an
;GAEC DE CRECH MELLIONNEN;2004;Air;Ammoniac (NH3);15300;kg/an
;FROMAGERIE DES CHAUMES;2004;Eau (direct);Demande biologique en oxygène (DBO5);350000;kg/an
;FROMAGERIE DES CHAUMES;2004;Eau (direct);Demande chimique en oxygène (DCO);410000;kg/an
;FROMAGERIE DES CHAUMES;2004;Eau (direct);Phosphore total;9300;kg/an
;FROMAGERIE DES CHAUMES;2004;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);140000;kg/an
0024600015;GRT GAZ Palleau;2004;Air;Méthane (CH4);391000;kg/an
0024700068;SCHNEIDER ELECTRIC AMT;2004;Air;Hexafluorure de soufre (SF6);180;kg/an
0024700073;SUNNYLAND France SA;2004;Eau (indirect);Demande biologique en oxygène (DBO5);44000;kg/an
0024700107;POLYDEC BOURGOGNE;2004;Air;Composés organiques volatils non méthaniques (COVNM);80000;kg/an
0024800004;CMD Engrenages et Réducteurs;2004;Air;Manganèse et composés (exprimés en tant que Mn);403;kg/an
0024900001;I.S.D.N.D de Monéteau;2004;Air;Méthane (CH4);246000;kg/an
0024900044;COVED_ ISDND de Champigny;2004;Air;Méthane (CH4);501000;kg/an
0024900045;COVED - ISDND de Villiers;2004;Air;Méthane (CH4);823000;kg/an
0024900082;TECHNICENTRE INDUSTRIEL DE NEVERS LANGUEDOC;2004;Air;Composés organiques volatils non méthaniques (COVNM);30800;kg/an
0025000002;VALEST;2004;Air;Dioxyde de carbone (CO2) d'origine biomasse;10800000;kg/an
0025000002;VALEST;2004;Air;Méthane (CH4);607000;kg/an
0025000023;VALEST;2004;Air;Dioxyde de carbone (CO2) d'origine biomasse;12000000;kg/an
0025000023;VALEST;2004;Air;Méthane (CH4);450000;kg/an
;Coopérative des MONTS DE JOUX;2004;Eau (direct);Demande biologique en oxygène (DBO5);82000;kg/an
;Coopérative des MONTS DE JOUX;2004;Eau (direct);Demande chimique en oxygène (DCO);190000;kg/an
;Coopérative des MONTS DE JOUX;2004;Eau (direct);Phosphore total;6600;kg/an
;Coopérative des MONTS DE JOUX;2004;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);63000;kg/an
;MARPORC SARL 6 rue des Rougeots 25270 AVANNE-AVENEY;2004;Air;Ammoniac (NH3);15800;kg/an
;SBA Société Bisontine d'Abattage;2004;Eau (indirect);Demande biologique en oxygène (DBO5);50000;kg/an
;DEMONTROND Lionel éleveur de porcs;2004;Air;Ammoniac (NH3);10700;kg/an
0025100044;AUBERT et DUVAL;2004;Eau (direct);Nickel et composés (exprimés en tant que Ni);93;kg/an
;SARL PORFINS;2004;Air;Ammoniac (NH3);17800;kg/an
;SAS PEB;2004;Air;Ammoniac (NH3);33100;kg/an
;Les éleveurs de la Chevillotte;2004;Eau (indirect);Demande biologique en oxygène (DBO5);97000;kg/an
0025600021;UGITECH;2004;Eau (direct);Nickel et composés (exprimés en tant que Ni);940;kg/an
;SOCIETE FROMAGERE BESNIER;2004;Eau (indirect);Demande biologique en oxygène (DBO5);120000;kg/an
