identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0005101758;EUROSERUM;2021;Eau (indirect);Demande biologique en oxygène (DBO5);92500;kg/an
0005101758;EUROSERUM;2021;Eau (indirect);Demande chimique en oxygène (DCO);220000;kg/an
0005101812;ETOUVIE ENERGIES ET ENVIRONNEMENT;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16400000;kg/an
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2021;Air;Hydroflurocarbures (HFC);155;kg/an
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;18900000;kg/an
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);18900000;kg/an
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2021;Eau (direct);Demande chimique en oxygène (DCO);299000;kg/an
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2021;Sol;Chrome et composés (exprimés en tant que Cr);112;kg/an
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2021;Sol;Cuivre et composés (exprimés en tant que Cu);51.6;kg/an
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2021;Sol;Fer et composés (exprimés en tant que Fe);54600;kg/an
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2021;Sol;Manganèse et composés (exprimés en tant que Mn);991;kg/an
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2021;Sol;Nickel et composés (exprimés en tant que Ni);66.2;kg/an
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2021;Sol;Plomb et composés (exprimés en tant que Pb);29.1;kg/an
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2021;Sol;Zinc et composés (exprimés en tant que Zn);387;kg/an
0005101904;PROCTER et  GAMBLE AMIENS;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14500000;kg/an
0005101904;PROCTER et  GAMBLE AMIENS;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14500000;kg/an
0005101916;Mersen (ex CARBONE LORRAINE);2021;Air;Composés organiques volatils non méthaniques (COVNM);3510000;kg/an
0005101916;Mersen (ex CARBONE LORRAINE);2021;Air;Hydrocarbures aromatiques polycycliques (HAP);17600;kg/an
0005102027;SECODE;2021;Air;Dioxyde de carbone (CO2) d'origine biomasse;11500000;kg/an
0005102027;SECODE;2021;Air;Méthane (CH4);428000;kg/an
0005102027;SECODE;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10700000;kg/an
0005102027;SECODE;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);22200000;kg/an
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;33200000;kg/an
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);33200000;kg/an
0005102147;CRISTAL UNION ex SICA PULPE HAUTE PICARDIE;2021;Air;Acétaldéhyde (aldéhyde acétique  éthanal);768;kg/an
0005102147;CRISTAL UNION ex SICA PULPE HAUTE PICARDIE;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;19100000;kg/an
0005102147;CRISTAL UNION ex SICA PULPE HAUTE PICARDIE;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);19100000;kg/an
0005102308;SMIRTOM PICARDIE OUEST (ex SMITOP);2021;Air;Méthane (CH4);714000;kg/an
0005102362;AJINOMOTO FOODS EUROPE;2021;Eau (indirect);Azote total;281000;kg/an
0005102362;AJINOMOTO FOODS EUROPE;2021;Eau (indirect);Demande chimique en oxygène (DCO);1500000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2021;Eau (direct);Composés organohalogénés (exprimés en tant que AOX);1120;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2021;Eau (direct);Phosphore total;9850;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2021;Air;Composés organiques volatils non méthaniques (COVNM);304000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;219000000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);219000000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2021;Eau (direct);Zinc et composés (exprimés en tant que Zn);111;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2021;Sol;Zinc et composés (exprimés en tant que Zn);114;kg/an
0005102417;COVED;2021;Air;Méthane (CH4);384000;kg/an
0005102481;VALNOR SA;2021;Air;Méthane (CH4);995000;kg/an
0005102490;SITPA  Rosieres;2021;Air;Dioxyde de carbone (CO2) d'origine biomasse;28600000;kg/an
0005102490;SITPA  Rosieres;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);29100000;kg/an
0005102505;SAINT LOUIS SUCRE SNC;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;69200000;kg/an
0005102505;SAINT LOUIS SUCRE SNC;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);69200000;kg/an
0005102581;ROQUETTE  FRERES;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25600000;kg/an
0005102581;ROQUETTE  FRERES;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);29300000;kg/an
0005102581;ROQUETTE  FRERES;2021;Sol;Azote total;397000;kg/an
0005102581;ROQUETTE  FRERES;2021;Sol;Nickel et composés (exprimés en tant que Ni);24.3;kg/an
0005102581;ROQUETTE  FRERES;2021;Sol;Phosphore total;136000;kg/an
0005102587;RKW SFE SAS;2021;Air;Composés organiques volatils non méthaniques (COVNM);102000;kg/an
0005102598;SOCIETE VERMANDOISE INDUSTRIES SVI;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;59200000;kg/an
0005102598;SOCIETE VERMANDOISE INDUSTRIES SVI;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);59200000;kg/an
0005103204;EDILIANS tuilerie de St Germer;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;35100000;kg/an
0005103204;EDILIANS tuilerie de St Germer;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);35100000;kg/an
0005103657;Flint Groupe France;2021;Air;Composés organiques volatils non méthaniques (COVNM);75800;kg/an
0005103728;SOCOPIC-Sté Cogénér.Picardie (ex.Dalkia);2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;101000000;kg/an
0005103728;SOCOPIC-Sté Cogénér.Picardie (ex.Dalkia);2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);101000000;kg/an
0005103811;ESIANE;2021;Air;Dioxyde de carbone (CO2) d'origine biomasse;89500000;kg/an
0005103811;ESIANE;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;67800000;kg/an
0005103811;ESIANE;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);157000000;kg/an
0005103888;QUALIPAC (ex LMA Packaging);2021;Air;Composés organiques volatils non méthaniques (COVNM);41600;kg/an
0005104640;LACTINOV (EX UNILEP);2021;Sol;Cuivre et composés (exprimés en tant que Cu);76.2;kg/an
0005104640;LACTINOV (EX UNILEP);2021;Sol;Nickel et composés (exprimés en tant que Ni);37.2;kg/an
0005104640;LACTINOV (EX UNILEP);2021;Sol;Zinc et composés (exprimés en tant que Zn);407;kg/an
0005105624;ETEX FRANCE BUILDING PERFORMANCE;2021;Air;Composés organiques volatils non méthaniques (COVNM);246000;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Air;Acétaldéhyde (aldéhyde acétique  éthanal);2240;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Air;Composés organiques volatils non méthaniques (COVNM);91600;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Air;Hydroflurocarbures (HFC);231;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Air;Méthane (CH4);157000;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Air;Oxydes de soufre (SOx/SO2);263000;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Air;Protoxyde d'azote (N2O);274000;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;21900000;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21900000;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Eau (direct);Chlorures (en tant que Cl total);4390000;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Eau (direct);Demande biologique en oxygène (DBO5);77600;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Eau (direct);Demande chimique en oxygène (DCO);471000;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Eau (direct);Fer et composés (exprimés en tant que Fe);5110;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Eau (direct);Nickel et composés (exprimés en tant que Ni);42;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Eau (direct);Phénols (en tant que C total);111;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Eau (direct);Sulfates;3330000;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Sol;Nickel et composés (exprimés en tant que Ni);25.2;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;Sol;Zinc et composés (exprimés en tant que Zn);265;kg/an
0005105839;SYNTHOMER (ex HEXION MOMENTIVE);2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14000000;kg/an
0005105839;SYNTHOMER (ex HEXION MOMENTIVE);2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14000000;kg/an
0005106008;VALOR'AISNE;2021;Air;Méthane (CH4);520000;kg/an
0005106416;SEDE ENVIRONNEMENT;2021;Air;Ammoniac (NH3);12200;kg/an
0005106523;SPAT;2021;Air;Dioxyde de carbone (CO2) d'origine biomasse;17600000;kg/an
0005106523;SPAT;2021;Air;Méthane (CH4);136000;kg/an
0005106523;SPAT;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17600000;kg/an
0005106523;SPAT;2021;Eau (indirect);Cadmium et composés (exprimés en tant que Cd);3.44;kg/an
0005106523;SPAT;2021;Eau (indirect);Mercure et composés (exprimés en tant que Hg);5.51;kg/an
0005106524;SITA OISE;2021;Air;Dioxyde de carbone (CO2) d'origine biomasse;46200000;kg/an
0005106524;SITA OISE;2021;Air;Méthane (CH4);547000;kg/an
0005106524;SITA OISE;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);46200000;kg/an
0005106528;SUEZ ORGANIQUE;2021;Sol;Azote total;208000;kg/an
0005106528;SUEZ ORGANIQUE;2021;Sol;Phosphore total;378000;kg/an
0005106534;SUEZ RV Ile-de-France;2021;Air;Dioxyde de carbone (CO2) d'origine biomasse;73800000;kg/an
0005106534;SUEZ RV Ile-de-France;2021;Air;Méthane (CH4);820000;kg/an
0005106534;SUEZ RV Ile-de-France;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);73800000;kg/an
0005106546;SUEZ RV Ile-de-France (ex. SITA IdF);2021;Air;Méthane (CH4);115000;kg/an
0005106562;GL ORGANOSOL;2021;Sol;Azote total;230000;kg/an
0005106562;GL ORGANOSOL;2021;Sol;Cadmium et composés (exprimés en tant que Cd);5.91;kg/an
0005106562;GL ORGANOSOL;2021;Sol;Chrome et composés (exprimés en tant que Cr);213;kg/an
0005106562;GL ORGANOSOL;2021;Sol;Cuivre et composés (exprimés en tant que Cu);2010;kg/an
0005106562;GL ORGANOSOL;2021;Sol;Mercure et composés (exprimés en tant que Hg);3.53;kg/an
0005106562;GL ORGANOSOL;2021;Sol;Nickel et composés (exprimés en tant que Ni);142;kg/an
0005106562;GL ORGANOSOL;2021;Sol;Phosphore total;340000;kg/an
0005106562;GL ORGANOSOL;2021;Sol;Plomb et composés (exprimés en tant que Pb);314;kg/an
0005106562;GL ORGANOSOL;2021;Sol;Zinc et composés (exprimés en tant que Zn);4580;kg/an
0005106562;GL ORGANOSOL;2021;Sol;PCBi : somme des 7 PCB indicateurs (PCB 28+PCB 52+PCB 101+PCB 118+PCB 138+PCB 153+PCB 180);0.416;kg/an
0005106614;KOGEBAN;2021;Air;Dioxyde de carbone (CO2) d'origine biomasse;192000000;kg/an
0005106614;KOGEBAN;2021;Air;Oxydes d'azote (NOx/NO2);156000;kg/an
0005106614;KOGEBAN;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);192000000;kg/an
0005106621;SAPA  BUILDING SYSTEMS  FRANCE (HBS);2021;Eau (indirect);Aluminium et composés (exprimés en tant que Al);4660;kg/an
0005106621;SAPA  BUILDING SYSTEMS  FRANCE (HBS);2021;Eau (indirect);Arsenic et composés (exprimés en tant que As);36;kg/an
0005106621;SAPA  BUILDING SYSTEMS  FRANCE (HBS);2021;Eau (indirect);Cadmium et composés (exprimés en tant que Cd);7;kg/an
0005106621;SAPA  BUILDING SYSTEMS  FRANCE (HBS);2021;Eau (indirect);Cyanures (sous forme de CN total);72;kg/an
0005106621;SAPA  BUILDING SYSTEMS  FRANCE (HBS);2021;Eau (indirect);Demande chimique en oxygène (DCO);501000;kg/an
0005106621;SAPA  BUILDING SYSTEMS  FRANCE (HBS);2021;Eau (indirect);Fluorures (en tant que F total);84800;kg/an
0005106621;SAPA  BUILDING SYSTEMS  FRANCE (HBS);2021;Eau (indirect);Nickel et composés (exprimés en tant que Ni);36;kg/an
0005106630;SUEZ ORGANIQUE;2021;Sol;Chrome et composés (exprimés en tant que Cr);69.5;kg/an
0005106630;SUEZ ORGANIQUE;2021;Sol;Cuivre et composés (exprimés en tant que Cu);207;kg/an
0005106630;SUEZ ORGANIQUE;2021;Sol;Nickel et composés (exprimés en tant que Ni);34.9;kg/an
0005106630;SUEZ ORGANIQUE;2021;Sol;Phosphore total;24800;kg/an
0005106630;SUEZ ORGANIQUE;2021;Sol;Plomb et composés (exprimés en tant que Pb);194;kg/an
0005106630;SUEZ ORGANIQUE;2021;Sol;Zinc et composés (exprimés en tant que Zn);723;kg/an
0005106806;SEDE ENVIRONNEMENT;2021;Air;Ammoniac (NH3);23800;kg/an
0005106868;COGENERATION BIOMASSE ESTREES - CBEM;2021;Air;Dioxyde de carbone (CO2) d'origine biomasse;108000000;kg/an
0005106868;COGENERATION BIOMASSE ESTREES - CBEM;2021;Air;Oxydes d'azote (NOx/NO2);120000;kg/an
0005106868;COGENERATION BIOMASSE ESTREES - CBEM;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);108000000;kg/an
0005107182;DEN BRAVEN France;2021;Air;Composés organiques volatils non méthaniques (COVNM);32700;kg/an
0005108060;ARCHROMA FRANCE SAS ex-CLARIANT;2021;Eau (indirect);Demande chimique en oxygène (DCO);462000;kg/an
0005200010;POLYREY S.A.S. (usine);2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17400000;kg/an
0005200010;POLYREY S.A.S. (usine);2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17400000;kg/an
0005200028;EURENCO SA;2021;Air;Composés organiques volatils non méthaniques (COVNM);67200;kg/an
0005200028;EURENCO SA;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;11300000;kg/an
0005200028;EURENCO SA;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11300000;kg/an
0005200074;BERKEM SAS;2021;Air;Composés organiques volatils non méthaniques (COVNM);365000;kg/an
0005200074;BERKEM SAS;2021;Air;Méthanol (alcool méthylique);75700;kg/an
0005200081;MUNKSJÖ ROTTERSAC SAS;2021;Eau (direct);Demande biologique en oxygène (DBO5);62600;kg/an
0005200081;MUNKSJÖ ROTTERSAC SAS;2021;Eau (direct);Demande chimique en oxygène (DCO);265000;kg/an
0005200086;CONDAT SAS;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;48700000;kg/an
0005200086;CONDAT SAS;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);48700000;kg/an
0005200086;CONDAT SAS;2021;Eau (direct);Aluminium et composés (exprimés en tant que Al);24000;kg/an
0005200086;CONDAT SAS;2021;Sol;Nickel et composés (exprimés en tant que Ni);21.9;kg/an
0005200096;SITA SUD OUEST;2021;Air;Méthane (CH4);228000;kg/an
0005200110;CORENSO France SA;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;18300000;kg/an
0005200110;CORENSO France SA;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);18300000;kg/an
0005200110;CORENSO France SA;2021;Eau (direct);Demande chimique en oxygène (DCO);270000;kg/an
0005200156;CHAUX DE ST ASTIER SAS;2021;Air;Monoxyde de carbone (CO);575000;kg/an
0005200156;CHAUX DE ST ASTIER SAS;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25900000;kg/an
0005200156;CHAUX DE ST ASTIER SAS;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25900000;kg/an
0005200214;LHOIST France Centre et Sud-Ouest SAS;2021;Air;Dioxyde de carbone (CO2) d'origine biomasse;24600000;kg/an
0005200214;LHOIST France Centre et Sud-Ouest SAS;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;43700000;kg/an
0005200214;LHOIST France Centre et Sud-Ouest SAS;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);68400000;kg/an
0005200251;SANOFI WINTHROP INDUSTRIE;2021;Air;Hydroflurocarbures (HFC);748;kg/an
0005200256;EPG;2021;Air;Composés organiques volatils non méthaniques (COVNM);40400;kg/an
0005200259;YARA FRANCE;2021;Air;Ammoniac (NH3);107000;kg/an
0005200259;YARA FRANCE;2021;Air;Oxydes d'azote (NOx/NO2);103000;kg/an
0005200259;YARA FRANCE;2021;Air;Protoxyde d'azote (N2O);101000;kg/an
0005200265;LUCIEN BERNARD SA;2021;Air;Composés organiques volatils non méthaniques (COVNM);219000;kg/an
0005200351;SIMOREP & CIE- CS MICHELIN;2021;Air;Composés organiques volatils non méthaniques (COVNM);453000;kg/an
0005200351;SIMOREP & CIE- CS MICHELIN;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;131000000;kg/an
0005200351;SIMOREP & CIE- CS MICHELIN;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);131000000;kg/an
0005200351;SIMOREP & CIE- CS MICHELIN;2021;Eau (direct);Cobalt et composés (exprimés en tant que Co);80.5;kg/an
0005200359;SAIPOL SA;2021;Air;Composés organiques volatils non méthaniques (COVNM);404000;kg/an
0005200359;SAIPOL SA;2021;Air;Dioxyde de carbone (CO2) d'origine biomasse;69500000;kg/an
0005200359;SAIPOL SA;2021;Air;Oxydes d'azote (NOx/NO2);145000;kg/an
0005200359;SAIPOL SA;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);75500000;kg/an
0005200378;VALBOM;2021;Air;Dioxyde de carbone (CO2) d'origine biomasse;119000000;kg/an
0005200378;VALBOM;2021;Air;Oxydes d'azote (NOx/NO2);124000;kg/an
0005200378;VALBOM;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;90600000;kg/an
0005200378;VALBOM;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);209000000;kg/an
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2021;Air;Composés organiques volatils non méthaniques (COVNM);31700;kg/an
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2021;Air;Dioxyde de carbone (CO2) d'origine biomasse;820000000;kg/an
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2021;Air;Mercure et composés (exprimés en tant que Hg);12.2;kg/an
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2021;Air;Monoxyde de carbone (CO);863000;kg/an
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2021;Air;Oxydes d'azote (NOx/NO2);178000;kg/an
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2021;Air;Dioxyde de carbone (CO2) d'origine non biomasse;28400000;kg/an
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2021;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);849000000;kg/an
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2021;Eau (direct);Azote total;92200;kg/an
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2021;Eau (direct);Chloroforme (trichlorométhane);36;kg/an
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2021;Eau (direct);Composés organohalogénés (exprimés en tant que AOX);1840;kg/an
