identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0005100864;VALNOR;2009;Air;Dioxyde de carbone (CO2) d'origine biomasse;12900000;kg/an
0005100909;VISKASE;2009;Air;Oxydes de soufre (SOx/SO2);689000;kg/an
0005100909;VISKASE;2009;Air;Sulfure d'hydrogène (H2S);177000;kg/an
0005100912;AGCO;2009;Air;Composés organiques volatils non méthaniques (COVNM);66500;kg/an
0005100917;SOLABIA;2009;Air;Composés organiques volatils non méthaniques (COVNM);150000;kg/an
0005100917;SOLABIA;2009;Eau (indirect);Demande biologique en oxygène (DBO5);110000;kg/an
0005100917;SOLABIA;2009;Eau (indirect);Demande chimique en oxygène (DCO);197000;kg/an
0005100918;SPONTEX;2009;Air;Sulfure de carbone;96100;kg/an
0005100918;SPONTEX;2009;Air;Sulfure d'hydrogène (H2S);43000;kg/an
0005100918;SPONTEX;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;30400000;kg/an
0005100918;SPONTEX;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);30400000;kg/an
0005100918;SPONTEX;2009;Eau (direct);Demande biologique en oxygène (DBO5);143000;kg/an
0005100918;SPONTEX;2009;Eau (direct);Demande chimique en oxygène (DCO);312000;kg/an
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;2009;Air;Composés organiques volatils non méthaniques (COVNM);32800;kg/an
0005100978;BASF France (ex Coatings);2009;Air;Composés organiques volatils non méthaniques (COVNM);141000;kg/an
0005100993;Si GROUP;2009;Air;Composés organiques volatils non méthaniques (COVNM);39700;kg/an
0005101027;TEREOS FRANCE (Ex SICA PULPOSEC);2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;40700000;kg/an
0005101027;TEREOS FRANCE (Ex SICA PULPOSEC);2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);40700000;kg/an
0005101029;TEREOS FRANCE;2009;Air;Oxydes de soufre (SOx/SO2);171000;kg/an
0005101029;TEREOS FRANCE;2009;Air;Oxydes d'azote (NOx/NO2);123000;kg/an
0005101029;TEREOS FRANCE;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;82100000;kg/an
0005101029;TEREOS FRANCE;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);82100000;kg/an
0005101072;REGEAL;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;11200000;kg/an
0005101072;REGEAL;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11200000;kg/an
0005101072;REGEAL;2009;Eau (direct);Arsenic et composés (exprimés en tant que As);6;kg/an
0005101072;REGEAL;2009;Eau (direct);Cadmium et composés (exprimés en tant que Cd);1.1;kg/an
0005101075;COFELY;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;24400000;kg/an
0005101075;COFELY;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24400000;kg/an
0005101078;COLGATE PALMOLIVE;2009;Eau (indirect);Demande biologique en oxygène (DBO5);65800;kg/an
0005101078;COLGATE PALMOLIVE;2009;Eau (indirect);Demande chimique en oxygène (DCO);184000;kg/an
0005101102;CREIL ENERGIE (ex DALKIA FRANCE);2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;15900000;kg/an
0005101102;CREIL ENERGIE (ex DALKIA FRANCE);2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15900000;kg/an
0005101124;ISDND de Crépy en Valois;2009;Air;Méthane (CH4);454000;kg/an
0005101138;CLARIANT PRODUCTION (France);2009;Eau (indirect);Demande chimique en oxygène (DCO);883000;kg/an
0005101148;DESRUES S.A.S;2009;Eau (indirect);1,2-dichloroéthane (DCE - chlorure d'éthylène);0.000010;kg/an
0005101148;DESRUES S.A.S;2009;Eau (indirect);Chloroforme (trichlorométhane);0.0048;kg/an
0005101148;DESRUES S.A.S;2009;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.000020;kg/an
0005101157;Amphastar France Pharmaceuticals;2009;Air;Composés organiques volatils non méthaniques (COVNM);71000;kg/an
0005101157;Amphastar France Pharmaceuticals;2009;Air;Hydrochlorofluorocarbures (HCFC);119;kg/an
0005101176;SAVERGLASS (SAV ...);2009;Air;Arsenic et composés (exprimés en tant que As);32.2;kg/an
0005101176;SAVERGLASS (SAV ...);2009;Air;Cadmium et composés (exprimés en tant que Cd);15.2;kg/an
0005101176;SAVERGLASS (SAV ...);2009;Air;Oxydes de soufre (SOx/SO2);163000;kg/an
0005101176;SAVERGLASS (SAV ...);2009;Air;Thallium et ses composés (exprimés en tant que Tl);3.25;kg/an
0005101176;SAVERGLASS (SAV ...);2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;44000000;kg/an
0005101176;SAVERGLASS (SAV ...);2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);44000000;kg/an
0005101189;BIGARD SA;2009;Eau (indirect);Demande biologique en oxygène (DBO5);60500;kg/an
0005101211;STORENGY;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;20900000;kg/an
0005101211;STORENGY;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);20900000;kg/an
0005101253;AUTONEUM;2009;Eau (direct);Phénols (en tant que C total);908;kg/an
0005101264;Montupet Laigneville;2009;Air;Composés organiques volatils non méthaniques (COVNM);133000;kg/an
0005101274;CGT ALKOR DRAKA;2009;Air;Di(2-éthylhexyle)phtalate (DEHP);578;kg/an
0005101338;PLACOPLATRE (EX ISOPLAC);2009;Air;Composés organiques volatils non méthaniques (COVNM);278000;kg/an
0005101361;AKZO NOBEL DECORATIVE (ex AKZO NOBEL CO);2009;Air;Composés organiques volatils non méthaniques (COVNM);102000;kg/an
0005101363;ARCELORMITTAL FRANCE;2009;Air;Composés organiques volatils non méthaniques (COVNM);156000;kg/an
0005101363;ARCELORMITTAL FRANCE;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;44900000;kg/an
0005101363;ARCELORMITTAL FRANCE;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);44900000;kg/an
0005101363;ARCELORMITTAL FRANCE;2009;Eau (direct);Zinc et composés (exprimés en tant que Zn);104;kg/an
0005101367;CSDU de MOULIN SOUS TOUVENT;2009;Air;Méthane (CH4);689000;kg/an
0005101410;NSO ENERGIES;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17100000;kg/an
0005101410;NSO ENERGIES;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17100000;kg/an
0005101439;AUTONEUM France SASU;2009;Air;Aldéhyde formique (formaldéhyde);6970;kg/an
0005101473;HUTTENES ALBERTUS FRANCE;2009;Air;Phénols (en tant que C total);1490;kg/an
0005101506;BOSTIK;2009;Air;Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq);0.00012;kg/an
0005101506;BOSTIK;2009;Air;Hydrochlorofluorocarbures (HCFC);128;kg/an
0005101507;SYNTHOS ( ex INEOS STYRENICS);2009;Air;Composés organiques volatils non méthaniques (COVNM);133000;kg/an
0005101524;EJ Picardie;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;43800000;kg/an
0005101524;EJ Picardie;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);43800000;kg/an
0005101525;HEMPEL PEINTURES FRANCE;2009;Air;Composés organiques volatils non méthaniques (COVNM);135000;kg/an
0005101542;REVOCOAT FRANCE SAS;2009;Air;Composés organiques volatils non méthaniques (COVNM);46900;kg/an
0005101555;NORCHIM;2009;Air;Dichlorométhane (DCM, chlorure de méthylène);4760;kg/an
0005101565;ISDND SPAT SAINT MAXIMIN;2009;Air;Méthane (CH4);1670000;kg/an
0005101565;ISDND SPAT SAINT MAXIMIN;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14800000;kg/an
0005101565;ISDND SPAT SAINT MAXIMIN;2009;Air;Dioxyde de carbone (CO2) d'origine biomasse;14800000;kg/an
0005101610;SAINT GOBAIN GLASS;2009;Air;Oxydes de soufre (SOx/SO2);189000;kg/an
0005101610;SAINT GOBAIN GLASS;2009;Air;Oxydes d'azote (NOx/NO2);360000;kg/an
0005101610;SAINT GOBAIN GLASS;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;87200000;kg/an
0005101610;SAINT GOBAIN GLASS;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);87200000;kg/an
0005101636;PLASTIC OMNIUM AUTO INERGY FRANCE;2009;Air;Chlorofluorocarbures (CFC);7;kg/an
0005101637;OLEON (ex NOVANCE);2009;Air;Composés organiques volatils non méthaniques (COVNM);152000;kg/an
0005101637;OLEON (ex NOVANCE);2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;29500000;kg/an
0005101637;OLEON (ex NOVANCE);2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);29500000;kg/an
0005101657;SITA OISE - site de Villeneuve sur Verberie;2009;Air;Méthane (CH4);701000;kg/an
0005101657;SITA OISE - site de Villeneuve sur Verberie;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11400000;kg/an
0005101657;SITA OISE - site de Villeneuve sur Verberie;2009;Air;Dioxyde de carbone (CO2) d'origine biomasse;11400000;kg/an
0005101668;ARKEMA;2009;Air;Composés organiques volatils non méthaniques (COVNM);62500;kg/an
0005101668;ARKEMA;2009;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);48;kg/an
0005101668;ARKEMA;2009;Eau (direct);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);48;kg/an
0005101699;LACTINOV  (ex-SFPL);2009;Eau (indirect);Demande biologique en oxygène (DBO5);207000;kg/an
0005101699;LACTINOV  (ex-SFPL);2009;Eau (indirect);Demande chimique en oxygène (DCO);471000;kg/an
0005101699;LACTINOV  (ex-SFPL);2009;Eau (indirect);Phosphore total;10800;kg/an
0005101758;EUROSERUM;2009;Eau (indirect);Demande biologique en oxygène (DBO5);200000;kg/an
0005101758;EUROSERUM;2009;Eau (indirect);Demande chimique en oxygène (DCO);404000;kg/an
0005101812;ETOUVIE ENERGIES ET ENVIRONNEMENT;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17100000;kg/an
0005101812;ETOUVIE ENERGIES ET ENVIRONNEMENT;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17100000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2009;Air;Hydroflurocarbures (HFC);320;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;39500000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);39500000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2009;Eau (direct);Demande chimique en oxygène (DCO);278000;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2009;Sol;Chrome et composés (exprimés en tant que Cr);72;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2009;Sol;Nickel et composés (exprimés en tant que Ni);41;kg/an
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2009;Sol;Zinc et composés (exprimés en tant que Zn);464;kg/an
0005101900;AMIENS ENERGIES;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17200000;kg/an
0005101900;AMIENS ENERGIES;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17200000;kg/an
0005101904;PROCTER et  GAMBLE AMIENS;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;11900000;kg/an
0005101904;PROCTER et  GAMBLE AMIENS;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11900000;kg/an
0005101904;PROCTER et  GAMBLE AMIENS;2009;Eau (indirect);Demande biologique en oxygène (DBO5);59300;kg/an
0005101916;Mersen (ex CARBONE LORRAINE);2009;Air;Composés organiques volatils non méthaniques (COVNM);31700;kg/an
0005101927;USINE AMIENS NORD (GOODYEAR);2009;Air;Composés organiques volatils non méthaniques (COVNM);36200;kg/an
0005101952;NESTLE production PURINA PETCARE;2009;Air;Hydrochlorofluorocarbures (HCFC);202;kg/an
0005102027;SECODE;2009;Air;Méthane (CH4);581000;kg/an
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25800000;kg/an
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25800000;kg/an
0005102122;SUEZ ENVIRONNEMENT;2009;Air;Méthane (CH4);302000;kg/an
0005102147;SICA PULPE HAUTE PICARDIE;2009;Air;Oxydes de soufre (SOx/SO2);203000;kg/an
0005102147;SICA PULPE HAUTE PICARDIE;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;32000000;kg/an
0005102147;SICA PULPE HAUTE PICARDIE;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);32000000;kg/an
0005102153;SAINT LOUIS SUCRE;2009;Air;Oxydes d'azote (NOx/NO2);295000;kg/an
0005102153;SAINT LOUIS SUCRE;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;140000000;kg/an
0005102153;SAINT LOUIS SUCRE;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);165000000;kg/an
0005102153;SAINT LOUIS SUCRE;2009;Air;Dioxyde de carbone (CO2) d'origine biomasse;25100000;kg/an
0005102169;DAILYCER FRANCE SAS;2009;Air;Hydroflurocarbures (HFC);460;kg/an
0005102185;AUER;2009;Air;Antimoine et composés (exprimés en tant que Sb);16;kg/an
0005102302;SPCH;2009;Air;Mercure et composés (exprimés en tant que Hg);18.1;kg/an
0005102355;STELIA AEROSPACE;2009;Air;Composés organiques volatils non méthaniques (COVNM);48900;kg/an
0005102362;AJINOMOTO FOODS EUROPE;2009;Eau (indirect);Azote total;384000;kg/an
0005102362;AJINOMOTO FOODS EUROPE;2009;Eau (indirect);Demande chimique en oxygène (DCO);2150000;kg/an
0005102372;SUEZ ENVIRONNEMENT;2009;Air;Méthane (CH4);466000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22400000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);22400000;kg/an
0005102374;BONDUELLE EUROPE LONG LIFE;2009;Eau (direct);Demande chimique en oxygène (DCO);187000;kg/an
0005102385;AMCOR FLEXIBLES FOOD FRANCE;2009;Air;Composés organiques volatils non méthaniques (COVNM);142000;kg/an
0005102391;UGEPA;2009;Air;Composés organiques volatils non méthaniques (COVNM);58800;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2009;Air;Oxydes d'azote (NOx/NO2);333000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2009;Air;Protoxyde d'azote (N2O);13900;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;316000000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);316000000;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2009;Sol;Chrome et composés (exprimés en tant que Cr);79;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2009;Sol;Cuivre et composés (exprimés en tant que Cu);58;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2009;Sol;Mercure et composés (exprimés en tant que Hg);1.2;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2009;Sol;Nickel et composés (exprimés en tant que Ni);26.4;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2009;Sol;Plomb et composés (exprimés en tant que Pb);22.2;kg/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2009;Sol;Zinc et composés (exprimés en tant que Zn);548;kg/an
0005102417;COVED;2009;Air;Ammoniac (NH3);12300;kg/an
0005102417;COVED;2009;Air;Méthane (CH4);680000;kg/an
0005102417;COVED;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10100000;kg/an
0005102417;COVED;2009;Air;Dioxyde de carbone (CO2) d'origine biomasse;10100000;kg/an
0005102481;VALNOR SA;2009;Air;Méthane (CH4);289000;kg/an
0005102490;SITPA  Rosieres;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;19200000;kg/an
0005102490;SITPA  Rosieres;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);19200000;kg/an
0005102505;ROYE sucrerie et conditionnement;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;51200000;kg/an
0005102505;ROYE sucrerie et conditionnement;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);51200000;kg/an
0005102507;DESHYDRATATION DE PULPES SUCRERIE ROYE;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;39400000;kg/an
0005102507;DESHYDRATATION DE PULPES SUCRERIE ROYE;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);39400000;kg/an
0005102550;Sapsa Bedding;2009;Eau (indirect);Zinc et composés (exprimés en tant que Zn);111;kg/an
0005102555;POCHET DU COURVAL;2009;Air;Composés organiques volatils non méthaniques (COVNM);62700;kg/an
0005102581;ROQUETTE  FRERES;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;44400000;kg/an
0005102581;ROQUETTE  FRERES;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);44400000;kg/an
0005102581;ROQUETTE  FRERES;2009;Sol;Azote total;662000;kg/an
0005102581;ROQUETTE  FRERES;2009;Sol;Cuivre et composés (exprimés en tant que Cu);755;kg/an
0005102581;ROQUETTE  FRERES;2009;Sol;Nickel et composés (exprimés en tant que Ni);47;kg/an
0005102581;ROQUETTE  FRERES;2009;Sol;Phosphore total;126000;kg/an
0005102581;ROQUETTE  FRERES;2009;Sol;Zinc et composés (exprimés en tant que Zn);966;kg/an
0005102587;RKW SFE SAS;2009;Air;Composés organiques volatils non méthaniques (COVNM);495000;kg/an
0005102590;ORTEC SERVICES ENVIRONNEMENT-TRD;2009;Air;Vanadium et ses composés;0.475;kg/an
0005102590;ORTEC SERVICES ENVIRONNEMENT-TRD;2009;Air;Thallium et ses composés (exprimés en tant que Tl);0.15;kg/an
0005102598;Cristal Union, établissement de Sainte Emilie;2009;Air;Oxydes de soufre (SOx/SO2);434000;kg/an
0005102598;Cristal Union, établissement de Sainte Emilie;2009;Air;Oxydes d'azote (NOx/NO2);154000;kg/an
0005102598;Cristal Union, établissement de Sainte Emilie;2009;Air;Dioxyde de carbone (CO2) d'origine non biomasse;79700000;kg/an
0005102598;Cristal Union, établissement de Sainte Emilie;2009;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);79700000;kg/an
0005103204;EDILIANS tuilerie de St Germer;2009;Air;Chlore et composés inorganiques (en tant que HCl);15500;kg/an
