identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0006502612;SIETREM (exploitation Novergie IdF);2006;Air;Cobalt et composés (exprimés en tant que Co);11.5;kg/an
0006502739;OUVRE FILS Sucrerie et Distillerie;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;18500000;kg/an
0006502739;OUVRE FILS Sucrerie et Distillerie;2006;Sol;Carbone organique total (en tant que C total ou DCO/3);70300;kg/an
0006502739;OUVRE FILS Sucrerie et Distillerie;2006;Sol;Demande biologique en oxygène (DBO5);73800;kg/an
0006502739;OUVRE FILS Sucrerie et Distillerie;2006;Sol;Demande chimique en oxygène (DCO);211000;kg/an
0006502851;RECTICEL- PROSEAT;2006;Air;Hydroflurocarbures (HFC);9050;kg/an
0006502951;GENERIS;2006;Air;Oxydes d'azote (NOx/NO2);111000;kg/an
0006502951;GENERIS;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;67200000;kg/an
0006502951;GENERIS;2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;50700000;kg/an
0006503095;SUEZ RV IDF;2006;Air;Méthane (CH4);260000;kg/an
0006503133;GEO;2006;Eau (indirect);Demande biologique en oxygène (DBO5);61900;kg/an
0006503162;STORENGY SA site de Beynes;2006;Air;Composés organiques volatils non méthaniques (COVNM);56700;kg/an
0006503162;STORENGY SA site de Beynes;2006;Air;Méthane (CH4);406000;kg/an
0006503162;STORENGY SA site de Beynes;2006;Air;Oxydes d'azote (NOx/NO2);186000;kg/an
0006503162;STORENGY SA site de Beynes;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;33200000;kg/an
0006503162;STORENGY SA site de Beynes;2006;Air;Méthanol (alcool méthylique);1010;kg/an
0006503170;ITON SEINE;2006;Air;Arsenic et composés (exprimés en tant que As);73;kg/an
0006503170;ITON SEINE;2006;Air;Mercure et composés (exprimés en tant que Hg);19;kg/an
0006503170;ITON SEINE;2006;Air;Zinc et composés (exprimés en tant que Zn);999;kg/an
0006503170;ITON SEINE;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;46800000;kg/an
0006503177;GE MEDICAL SYSTEMS (ex CGR MEV);2006;Air;Acide fluorhydrique (flurorure d'hydrogène);1.91;kg/an
0006503183;HELYSEO;2006;Air;Mercure et composés (exprimés en tant que Hg);12.1;kg/an
0006503183;HELYSEO;2006;Air;Protoxyde d'azote (N2O);11500;kg/an
0006503183;HELYSEO;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;52600000;kg/an
0006503183;HELYSEO;2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;59300000;kg/an
0006503198;SUEZ RV ENERGIE;2006;Air;Mercure et composés (exprimés en tant que Hg);22.6;kg/an
0006503198;SUEZ RV ENERGIE;2006;Air;Oxydes d'azote (NOx/NO2);116000;kg/an
0006503198;SUEZ RV ENERGIE;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;35700000;kg/an
0006503198;SUEZ RV ENERGIE;2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;47300000;kg/an
0006503207;BODYCOTE;2006;Air;Trichloréthylène;6030;kg/an
0006503218;COFELY;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;35200000;kg/an
0006503224;INITIAL;2006;Eau (indirect);Demande biologique en oxygène (DBO5);76000;kg/an
0006503227;TECHNOCENTRE RENAULT;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13100000;kg/an
0006503255;CRMA;2006;Air;Trichloréthylène;7840;kg/an
0006503255;CRMA;2006;Eau (direct);Fluor et ses composés (F);0.976;kg/an
0006503268;RENAULT FLINS;2006;Air;Composés organiques volatils non méthaniques (COVNM);1050000;kg/an
0006503268;RENAULT FLINS;2006;Air;Hydroflurocarbures (HFC);6530;kg/an
0006503268;RENAULT FLINS;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;38500000;kg/an
0006503268;RENAULT FLINS;2006;Eau (direct);Zinc et composés (exprimés en tant que Zn);170;kg/an
0006503272;SUMCO FRANCE SAS;2006;Eau (direct);Ammoniac (NH3);3960;kg/an
0006503273;VALENE;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22500000;kg/an
0006503273;VALENE;2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;29800000;kg/an
0006503273;VALENE;2006;Air;Acide fluorhydrique (flurorure d'hydrogène);118;kg/an
0006503273;VALENE;2006;Air;Antimoine et composés (exprimés en tant que Sb);1.05;kg/an
0006503273;VALENE;2006;Air;Cobalt et composés (exprimés en tant que Co);0.764;kg/an
0006503288;TOTAL RAFFINAGE FRANCE;2006;Eau (direct);Phénols (en tant que C total);144;kg/an
0006503289;CALCIA gargenville (cimenterie);2006;Air;Cuivre et composés (exprimés en tant que Cu);172;kg/an
0006503289;CALCIA gargenville (cimenterie);2006;Air;Manganèse et composés (exprimés en tant que Mn);233;kg/an
0006503289;CALCIA gargenville (cimenterie);2006;Air;Nickel et composés (exprimés en tant que Ni);97.1;kg/an
0006503289;CALCIA gargenville (cimenterie);2006;Air;Oxydes d'azote (NOx/NO2);638000;kg/an
0006503289;CALCIA gargenville (cimenterie);2006;Air;Zinc et composés (exprimés en tant que Zn);202;kg/an
0006503289;CALCIA gargenville (cimenterie);2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;303000000;kg/an
0006503289;CALCIA gargenville (cimenterie);2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;8600000;kg/an
0006503296;EMTA Guitrancourt;2006;Air;Méthane (CH4);205000;kg/an
0006503301;THALES OPTRONIQUE S.A.;2006;Air;Hydrochlorofluorocarbures (HCFC);1430;kg/an
0006503322;SARP Industries;2006;Air;Mercure et composés (exprimés en tant que Hg);56.5;kg/an
0006503322;SARP Industries;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;105000000;kg/an
0006503322;SARP Industries;2006;Eau (direct);Chlorures (en tant que Cl total);2940000;kg/an
0006503325;SEQENS (ex PCAS );2006;Air;Chloroforme (trichlorométhane);3880;kg/an
0006503325;SEQENS (ex PCAS );2006;Air;Composés organiques volatils non méthaniques (COVNM);94600;kg/an
0006503325;SEQENS (ex PCAS );2006;Air;Dichlorométhane (DCM, chlorure de méthylène);13700;kg/an
0006503325;SEQENS (ex PCAS );2006;Air;Epichlorhydrine (1-chloro-2,3-époxypropane);0.7;kg/an
0006503325;SEQENS (ex PCAS );2006;Air;Méthanol (alcool méthylique);2660;kg/an
0006503325;SEQENS (ex PCAS );2006;Eau (indirect);Chloroforme (trichlorométhane);67.5;kg/an
0006503325;SEQENS (ex PCAS );2006;Eau (indirect);Dichlorométhane (DCM, chlorure de méthylène);28;kg/an
0006503344;DOMA;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10300000;kg/an
0006503344;DOMA;2006;Eau (direct);Fluor et ses composés (F);297;kg/an
0006503345;LINXENS FRANCE;2006;Air;Composés organiques volatils non méthaniques (COVNM);56400;kg/an
0006503345;LINXENS FRANCE;2006;Air;Dichlorométhane (DCM, chlorure de méthylène);46300;kg/an
0006503345;LINXENS FRANCE;2006;Air;Méthanol (alcool méthylique);3790;kg/an
0006503345;LINXENS FRANCE;2006;Eau (direct);Acide cyanhydrique (HCN);0.615;kg/an
0006503349;SOMEC;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;42300000;kg/an
0006503355;SELMER;2006;Air;Etain et composés (exprimés en tant que Sn);0.00000037;kg/an
0006503402;CRYOSPACE;2006;Air;Hydrochlorofluorocarbures (HCFC);5810;kg/an
0006503406;TERREAL;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13600000;kg/an
0006503449;PEUGEOT CITROEN POISSY SNC;2006;Air;Composés organiques volatils non méthaniques (COVNM);797000;kg/an
0006503449;PEUGEOT CITROEN POISSY SNC;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;62800000;kg/an
0006503461;SEQENS Porcheville (ex PCAS);2006;Eau (indirect);Dichlorométhane (DCM, chlorure de méthylène);24.4;kg/an
0006503464;EDF CPE PORCHEVILLE;2006;Air;Cadmium et composés (exprimés en tant que Cd);78;kg/an
0006103843;VENISSIEUX ENERGIES;2006;Air;Oxydes de soufre (SOx/SO2);159000;kg/an
0006503464;EDF CPE PORCHEVILLE;2006;Air;Nickel et composés (exprimés en tant que Ni);1410;kg/an
0006503464;EDF CPE PORCHEVILLE;2006;Air;Oxydes de soufre (SOx/SO2);4260000;kg/an
0006103843;VENISSIEUX ENERGIES;2006;Air;Oxydes d'azote (NOx/NO2);152000;kg/an
0006103843;VENISSIEUX ENERGIES;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;56800000;kg/an
0006503464;EDF CPE PORCHEVILLE;2006;Air;Oxydes d'azote (NOx/NO2);3230000;kg/an
0006103843;VENISSIEUX ENERGIES;2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;11000000;kg/an
0006503464;EDF CPE PORCHEVILLE;2006;Air;Particules (PM10);117000;kg/an
0006503464;EDF CPE PORCHEVILLE;2006;Air;Plomb et composés (exprimés en tant que Pb);233;kg/an
0006503464;EDF CPE PORCHEVILLE;2006;Air;Protoxyde d'azote (N2O);13100;kg/an
0006103844;RENAULT TRUCKS SAS;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22900000;kg/an
0006503464;EDF CPE PORCHEVILLE;2006;Air;Zinc et composés (exprimés en tant que Zn);490;kg/an
0006103844;RENAULT TRUCKS SAS;2006;Eau (indirect);Demande biologique en oxygène (DBO5);83000;kg/an
0006503464;EDF CPE PORCHEVILLE;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;950000000;kg/an
0006103844;RENAULT TRUCKS SAS;2006;Eau (indirect);Demande chimique en oxygène (DCO);270000;kg/an
0006503464;EDF CPE PORCHEVILLE;2006;Eau (direct);Cuivre et composés (exprimés en tant que Cu);402;kg/an
0006103844;RENAULT TRUCKS SAS;2006;Eau (indirect);Phosphore total;7480;kg/an
0006503464;EDF CPE PORCHEVILLE;2006;Eau (direct);Zinc et composés (exprimés en tant que Zn);348;kg/an
0006503465;ALPA ACIERIES LAMINOIRS PARIS;2006;Air;Cadmium et composés (exprimés en tant que Cd);17;kg/an
0006103849;Etablissement VENINOV;2006;Air;Composés organiques volatils non méthaniques (COVNM);90000;kg/an
0006503465;ALPA ACIERIES LAMINOIRS PARIS;2006;Air;Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq);0.00114;kg/an
0006503465;ALPA ACIERIES LAMINOIRS PARIS;2006;Air;Mercure et composés (exprimés en tant que Hg);85;kg/an
0006503465;ALPA ACIERIES LAMINOIRS PARIS;2006;Air;Monoxyde de carbone (CO);698000;kg/an
0006503465;ALPA ACIERIES LAMINOIRS PARIS;2006;Air;Oxydes d'azote (NOx/NO2);107000;kg/an
0006103850;SOPRANZI GALVANISATION;2006;Air;Acide fluorhydrique (flurorure d'hydrogène);3.5;kg/an
0006503465;ALPA ACIERIES LAMINOIRS PARIS;2006;Air;Zinc et composés (exprimés en tant que Zn);1130;kg/an
0006103850;SOPRANZI GALVANISATION;2006;Air;Chlore;1.7;kg/an
0006503465;ALPA ACIERIES LAMINOIRS PARIS;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;70200000;kg/an
0006103850;SOPRANZI GALVANISATION;2006;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);74900;kg/an
0006503465;ALPA ACIERIES LAMINOIRS PARIS;2006;Eau (direct);Cuivre et composés (exprimés en tant que Cu);58;kg/an
0006103850;SOPRANZI GALVANISATION;2006;Eau (indirect);Demande chimique en oxygène (DCO);225000;kg/an
0006503481;GPSO - VEOLIA EAU - Cie Générale des Eau;2006;Eau (indirect);Mercure et composés (exprimés en tant que Hg);1.68;kg/an
0006103850;SOPRANZI GALVANISATION;2006;Eau (indirect);Fluorures (en tant que F total);10800;kg/an
0006103850;SOPRANZI GALVANISATION;2006;Eau (indirect);Zinc et composés (exprimés en tant que Zn);3050;kg/an
0006503481;GPSO - VEOLIA EAU - Cie Générale des Eau;2006;Eau (direct);Fluor et ses composés (F);289;kg/an
0006503493;ENERLAY;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10400000;kg/an
0006503496;STORENGY SA;2006;Air;Méthane (CH4);167000;kg/an
0006103851;TOKAI CARBON SAVOIE;2006;Air;Composés organiques volatils non méthaniques (COVNM);107000;kg/an
0006103851;TOKAI CARBON SAVOIE;2006;Air;Hydrocarbures aromatiques polycycliques (HAP);4000;kg/an
0006503496;STORENGY SA;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13300000;kg/an
0006103851;TOKAI CARBON SAVOIE;2006;Air;Monoxyde de carbone (CO);726000;kg/an
0006103851;TOKAI CARBON SAVOIE;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12200000;kg/an
0006503496;STORENGY SA;2006;Air;Méthanol (alcool méthylique);300;kg/an
0006503523;CNIM THIVERVAL GRIGNON;2006;Air;Oxydes d'azote (NOx/NO2);173000;kg/an
0006503523;CNIM THIVERVAL GRIGNON;2006;Air;Protoxyde d'azote (N2O);56400;kg/an
0006503523;CNIM THIVERVAL GRIGNON;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;71400000;kg/an
0006503523;CNIM THIVERVAL GRIGNON;2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;94700000;kg/an
0006103856;IFP ENERGIES NOUVELLES ETS DE LYON;2006;Eau (direct);Phénols (en tant que C total);21.9;kg/an
0006503523;CNIM THIVERVAL GRIGNON;2006;Air;Acide fluorhydrique (flurorure d'hydrogène);498;kg/an
0006503523;CNIM THIVERVAL GRIGNON;2006;Air;Antimoine et composés (exprimés en tant que Sb);4.82;kg/an
0006103875;TEINTURES ET IMPRESSIONS DE LYON;2006;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);106000;kg/an
0006503523;CNIM THIVERVAL GRIGNON;2006;Air;Cobalt et composés (exprimés en tant que Co);7.91;kg/an
0006103875;TEINTURES ET IMPRESSIONS DE LYON;2006;Eau (indirect);Demande biologique en oxygène (DBO5);90800;kg/an
0006103875;TEINTURES ET IMPRESSIONS DE LYON;2006;Eau (indirect);Demande chimique en oxygène (DCO);317000;kg/an
0006503565;THALES AVS FRANCE;2006;Air;Hexafluorure de soufre (SF6);336;kg/an
0006503571;VELIDIS ex ELYO (Chaufferie VELIZY 3);2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;47600000;kg/an
0006503580;VERSEO;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;38800000;kg/an
0006503762;ALLTUB France Cosmétique;2006;Air;Composés organiques volatils non méthaniques (COVNM);121000;kg/an
0006103879;SYTRAIVAL;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;29400000;kg/an
0006103879;SYTRAIVAL;2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;38900000;kg/an
0006503762;ALLTUB France Cosmétique;2006;Air;Aldéhyde formique (formaldéhyde);132;kg/an
0006503762;ALLTUB France Cosmétique;2006;Air;Crésol (mélange d'isomères);121;kg/an
0006503762;ALLTUB France Cosmétique;2006;Air;Phénols (en tant que C total);132;kg/an
0006503800;MAJ;2006;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);145000;kg/an
0006503800;MAJ;2006;Eau (indirect);Demande biologique en oxygène (DBO5);104000;kg/an
0006103907;BRUN;2006;Eau (indirect);Chrome et composés (exprimés en tant que Cr);550;kg/an
0006503800;MAJ;2006;Eau (indirect);Demande chimique en oxygène (DCO);227000;kg/an
0006103907;BRUN;2006;Eau (indirect);Cuivre et composés (exprimés en tant que Cu);514;kg/an
0006103907;BRUN;2006;Eau (indirect);Nickel et composés (exprimés en tant que Ni);2030;kg/an
0006503800;MAJ;2006;Eau (indirect);Phosphore total;8420;kg/an
0006103907;BRUN;2006;Eau (indirect);Zinc et composés (exprimés en tant que Zn);500;kg/an
0006503970;HELIO CORBEIL;2006;Air;Composés organiques volatils non méthaniques (COVNM);590000;kg/an
0006503972;X FAB FRANCE (ex ALTIS SEMICONDUCTOR);2006;Air;Hydrochlorofluorocarbures (HCFC);2430;kg/an
0006103908;GRID SOLUTIONS SAS;2006;Air;Hexafluorure de soufre (SF6);1770;kg/an
0006503972;X FAB FRANCE (ex ALTIS SEMICONDUCTOR);2006;Air;Hydroflurocarbures (HFC);2910;kg/an
0006503972;X FAB FRANCE (ex ALTIS SEMICONDUCTOR);2006;Air;Perfluorocarbures (PFC);9690;kg/an
0006503972;X FAB FRANCE (ex ALTIS SEMICONDUCTOR);2006;Air;Protoxyde d'azote (N2O);38000;kg/an
0006503972;X FAB FRANCE (ex ALTIS SEMICONDUCTOR);2006;Air;Chlore;9;kg/an
0006503972;X FAB FRANCE (ex ALTIS SEMICONDUCTOR);2006;Air;Fluor et ses composés (F);152;kg/an
0006503972;X FAB FRANCE (ex ALTIS SEMICONDUCTOR);2006;Eau (direct);Fluorures (en tant que F total);5400;kg/an
0006504202;SAFRAN AIRCRAFT ENGINES ( ex SNECMA);2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14800000;kg/an
0006504202;SAFRAN AIRCRAFT ENGINES ( ex SNECMA);2006;Eau (direct);Chlore;100;kg/an
0006506155;TSM  TRAITEMENTS SURFACE MECANI;2006;Air;Acide fluorhydrique (flurorure d'hydrogène);21.1;kg/an
0006504212;DALKIA Grand Paris Sud Energie Positive;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;578000000;kg/an
0006504238;MAISON d'ARRET de FLEURY MEROGIS;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10900000;kg/an
0006504240;BOLLIG & KEMPER France;2006;Air;Composés organiques volatils non méthaniques (COVNM);41200;kg/an
0006504288;SIPENR SEER Grigny-Viry;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;20700000;kg/an
0006504300;AMI FONDERIE;2006;Air;Dichlorométhane (DCM, chlorure de méthylène);2200;kg/an
0006506164;NCS PYROTECHNIE;2006;Air;Composés organiques volatils non méthaniques (COVNM);39700;kg/an
0006504556;ENORIS;2006;Air;Oxydes de soufre (SOx/SO2);230000;kg/an
0006506164;NCS PYROTECHNIE;2006;Air;Trichloréthylène;11200;kg/an
0006506164;NCS PYROTECHNIE;2006;Eau (direct);Chrome et composés (exprimés en tant que Cr);55.9;kg/an
0006504556;ENORIS;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;109000000;kg/an
0006506164;NCS PYROTECHNIE;2006;Eau (direct);Chrome hexavalent et composés (exprimés en tant que Cr VI);55.1;kg/an
0006504644;SLEEVER INTERNATIONAL;2006;Air;Composés organiques volatils non méthaniques (COVNM);280000;kg/an
0006506188;HUCK SAS;2006;Air;Acide fluorhydrique (flurorure d'hydrogène);8.5;kg/an
0006504729;WIENERBERGER S.A.S.;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13400000;kg/an
0006504731;VERNET;2006;Air;Trichloréthylène;5710;kg/an
0006504815;AEROPORTS DE PARIS;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;28400000;kg/an
0006504918;ANETT TROIS;2006;Eau (indirect);Demande biologique en oxygène (DBO5);49100;kg/an
0006504996;ENGIE COFELY;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;20700000;kg/an
0006506233;CPCU - CENTRALE DE BERCY;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;52500000;kg/an
0006505082;SERIVEL;2006;Air;Oxydes d'azote (NOx/NO2);109000;kg/an
0006505082;SERIVEL;2006;Air;Protoxyde d'azote (N2O);15300;kg/an
0006505086;VERMILLON REP;2006;Air;Composés organiques volatils non méthaniques (COVNM);85600;kg/an
0006505086;VERMILLON REP;2006;Air;Méthane (CH4);114000;kg/an
0006506236;Chaufferie de VAUGIRARD;2006;Air;Oxydes de soufre (SOx/SO2);373000;kg/an
0006505094;PMC ISOCHEM;2006;Air;Composés organiques volatils non méthaniques (COVNM);38000;kg/an
0006506236;Chaufferie de VAUGIRARD;2006;Air;Oxydes d'azote (NOx/NO2);212000;kg/an
0006506236;Chaufferie de VAUGIRARD;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;134000000;kg/an
0006505094;PMC ISOCHEM;2006;Air;Dichlorométhane (DCM, chlorure de méthylène);10100;kg/an
0006505094;PMC ISOCHEM;2006;Air;Méthanol (alcool méthylique);6200;kg/an
0006505130;CONCORDIA ENERGIE;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14100000;kg/an
0006506240;Chaufferie de GRENELLE;2006;Air;Oxydes de soufre (SOx/SO2);181000;kg/an
0006505185;SIOM;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;30200000;kg/an
0006506240;Chaufferie de GRENELLE;2006;Air;Oxydes d'azote (NOx/NO2);145000;kg/an
0006506240;Chaufferie de GRENELLE;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;84300000;kg/an
0006505185;SIOM;2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;39800000;kg/an
0006505237;SOCCRAM Chaufferie de la Grande Borne;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;15700000;kg/an
0006505306;LFB Biomédicaments;2006;Air;Composés organiques volatils non méthaniques (COVNM);208000;kg/an
0006505307;ENERLIS;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;92600000;kg/an
0006506259;TIRU;2006;Air;Oxydes d'azote (NOx/NO2);101000;kg/an
0006505345;NOVERGIE Ile-de-France CVE d'argenteuil;2006;Air;Cadmium et composés (exprimés en tant que Cd);22.7;kg/an
0006506259;TIRU;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;27400000;kg/an
0006506259;TIRU;2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;36300000;kg/an
0006506259;TIRU;2006;Air;Acide fluorhydrique (flurorure d'hydrogène);7;kg/an
0006505345;NOVERGIE Ile-de-France CVE d'argenteuil;2006;Air;Protoxyde d'azote (N2O);18500;kg/an
0006505345;NOVERGIE Ile-de-France CVE d'argenteuil;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;67500000;kg/an
0006505345;NOVERGIE Ile-de-France CVE d'argenteuil;2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;89400000;kg/an
0006506266;CEVE (Ex SDCC);2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25100000;kg/an
0006505451;3M France;2006;Air;Composés organiques volatils non méthaniques (COVNM);90000;kg/an
0006505451;3M France;2006;Air;Aldéhyde formique (formaldéhyde);2200;kg/an
0006505451;3M France;2006;Air;Phénols (en tant que C total);2200;kg/an
0006506270;ENERTHERM;2006;Air;Oxydes de soufre (SOx/SO2);393000;kg/an
0006506270;ENERTHERM;2006;Air;Oxydes d'azote (NOx/NO2);274000;kg/an
0006505483;M.A.J. Elis;2006;Eau (indirect);Phosphore total;5340;kg/an
0006506270;ENERTHERM;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;121000000;kg/an
0006506270;ENERTHERM;2006;Eau (indirect);Zinc et composés (exprimés en tant que Zn);235;kg/an
0006505507;JOINT FRANCAIS (Le);2006;Eau (direct);Arsenic et composés (exprimés en tant que As);28;kg/an
0006505507;JOINT FRANCAIS (Le);2006;Eau (direct);Nickel et composés (exprimés en tant que Ni);28;kg/an
0006506274;PSA Automobile - Centre technique de la Garenne Colombes;2006;Air;Hydroflurocarbures (HFC);932;kg/an
0006505507;JOINT FRANCAIS (Le);2006;Eau (direct);Plomb et composés (exprimés en tant que Pb);28;kg/an
0006505584;PLACOPLATRE;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;36200000;kg/an
0006506277;SAFRAN AIRCRAFT ENGINES;2006;Air;Composés organiques volatils non méthaniques (COVNM);33400;kg/an
0006506277;SAFRAN AIRCRAFT ENGINES;2006;Air;Trichloréthylène;14400;kg/an
0006505733;PAUL PREDAULT;2006;Eau (indirect);Carbone organique total (en tant que C total ou DCO/3);51700;kg/an
0006506277;SAFRAN AIRCRAFT ENGINES;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;21100000;kg/an
0006506277;SAFRAN AIRCRAFT ENGINES;2006;Air;Acide fluorhydrique (flurorure d'hydrogène);200;kg/an
0006505733;PAUL PREDAULT;2006;Eau (indirect);Demande biologique en oxygène (DBO5);71000;kg/an
0006506277;SAFRAN AIRCRAFT ENGINES;2006;Eau (direct);Acide fluorhydrique (flurorure d'hydrogène);313;kg/an
0006505733;PAUL PREDAULT;2006;Eau (indirect);Demande chimique en oxygène (DCO);155000;kg/an
0006505836;FLEX N GATE;2006;Air;Composés organiques volatils non méthaniques (COVNM);433000;kg/an
0006506282;EDF TAC GENNEVILLIERS;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;18100000;kg/an
0006506284;MERSEN FRANCE GENNEVILLIERS;2006;Air;Chlore;40;kg/an
0006505935;CEFIVAL;2006;Air;Acide fluorhydrique (flurorure d'hydrogène);183;kg/an
0006506284;MERSEN FRANCE GENNEVILLIERS;2006;Eau (direct);Chlore;33000;kg/an
0006505935;CEFIVAL;2006;Eau (direct);Acide fluorhydrique (flurorure d'hydrogène);3;kg/an
0006505935;CEFIVAL;2006;Eau (direct);Fluor et ses composés (F);3;kg/an
0006506294;PMC ISOCHEM;2006;Air;Chloroforme (trichlorométhane);19000;kg/an
0006506294;PMC ISOCHEM;2006;Air;Composés organiques volatils non méthaniques (COVNM);95300;kg/an
0006505957;MECACHIMIQUE;2006;Air;Chlorométhane (chlorure de méthyle);432;kg/an
0006506294;PMC ISOCHEM;2006;Air;Dichlorométhane (DCM, chlorure de méthylène);46200;kg/an
0006506294;PMC ISOCHEM;2006;Air;Méthanol (alcool méthylique);18300;kg/an
0006505963;BOUQUEVAL ENERGIE;2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;134000000;kg/an
0006506294;PMC ISOCHEM;2006;Eau (direct);Méthanol (alcool méthylique);1070;kg/an
0006505997;AEROPORTS DE PARIS - CTFE;2006;Air;Chlorofluorocarbures (CFC);1500;kg/an
0006505997;AEROPORTS DE PARIS - CTFE;2006;Air;Oxydes d'azote (NOx/NO2);170000;kg/an
0006505997;AEROPORTS DE PARIS - CTFE;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;129000000;kg/an
0006506295;GENNEVILLIERS ENERGIE;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;24400000;kg/an
0006506043;CGECP;2006;Air;Chrome et composés (exprimés en tant que Cr);101;kg/an
0006506043;CGECP;2006;Air;Mercure et composés (exprimés en tant que Hg);12.2;kg/an
0006506303;KALITA;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14200000;kg/an
0006506043;CGECP;2006;Air;Protoxyde d'azote (N2O);14600;kg/an
0006506043;CGECP;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;52300000;kg/an
0006506043;CGECP;2006;Air;Dioxyde de carbone (CO2) d'origine biomasse;69300000;kg/an
0006506320;CICEO;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10800000;kg/an
0006506325;SOCLIS;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;20300000;kg/an
0006506111;LISI Aerospace;2006;Air;Méthanol (alcool méthylique);948;kg/an
0006506327;VLG CHEM;2006;Air;Composés organiques volatils non méthaniques (COVNM);53100;kg/an
0006506327;VLG CHEM;2006;Air;Dichlorométhane (DCM, chlorure de méthylène);4520;kg/an
0006506112;Chaufferie urbaine Bellevue;2006;Air;Dioxyde de carbone (CO2) d'origine non biomasse;65500000;kg/an
0006506327;VLG CHEM;2006;Air;Méthanol (alcool méthylique);23900;kg/an
0006506327;VLG CHEM;2006;Eau (indirect);Dichlorométhane (DCM, chlorure de méthylène);283;kg/an
0006506327;VLG CHEM;2006;Eau (direct);Méthanol (alcool méthylique);17200;kg/an
