identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0006102436;IMERYS ALUMINATES Usine de LE TEIL;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.32;kg/an
0006102818;PATHEON FRANCE;2012;Eau (indirect);Chloroforme (trichlorométhane);0.048;kg/an
0006102818;PATHEON FRANCE;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.0452;kg/an
0006102889;PAPREC CRV;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.0018;kg/an
0006102955;HYPERION SAS ex SANDVIK;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.018;kg/an
0006102955;HYPERION SAS ex SANDVIK;2012;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;0.018;kg/an
0006103001;France Alu Color;2012;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.025;kg/an
0006103134;VICAT SA;2012;Air;Vanadium et ses composés;0.073;kg/an
0006103134;VICAT SA;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.127;kg/an
0006103165;SNAM (Société Nouvelle d'Affinage Métaux;2012;Air;Vanadium et ses composés;0.02;kg/an
0006103165;SNAM (Société Nouvelle d'Affinage Métaux;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.02;kg/an
0006103514;GFD;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.0021;kg/an
0006103617;SUEZ RR IWS CHEMICALS FRANCE;2012;Eau (indirect);1,2-dichloroéthane (DCE - chlorure d'éthylène);0.00146;kg/an
0006103617;SUEZ RR IWS CHEMICALS FRANCE;2012;Eau (indirect);Chloroforme (trichlorométhane);0.00146;kg/an
0006103617;SUEZ RR IWS CHEMICALS FRANCE;2012;Eau (indirect);Tétrachlorométhane (TCM, tétrachlorure de carbone);0.00146;kg/an
0006103676;Métropole de Lyon;2012;Air;Vanadium et ses composés;0.11;kg/an
0006103676;Métropole de Lyon;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.07;kg/an
0006103706;SIAP;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.006;kg/an
0006103706;SIAP;2012;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;0.0003;kg/an
0006103780;SARL SENSZO;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.349;kg/an
0006103860;SPICER FRANCE;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.0018;kg/an
0006103860;SPICER FRANCE;2012;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;0.003;kg/an
0006103972;PLYMOUTH FRANCAISE;2012;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.48;kg/an
0006104351;CROMOLOGY RESEARCH & INDUSTRY SAVOIE;2012;Eau (direct);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.0007;kg/an
0006104495;UIOM des Brévières;2012;Air;Vanadium et ses composés;0.21;kg/an
0006104495;UIOM des Brévières;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.04;kg/an
0006104509;UIOM VALEZAN;2012;Air;Vanadium et ses composés;0.112;kg/an
0006104509;UIOM VALEZAN;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.104;kg/an
0006104737;AMPHENOL SOCAPEX;2012;Eau (direct);Chloroforme (trichlorométhane);0.62;kg/an
0006104737;AMPHENOL SOCAPEX;2012;Eau (direct);Octylphénols et éthoxylates d'octylphénol;0.155;kg/an
0006104744;EUROCAST THONON;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.012;kg/an
0006104744;EUROCAST THONON;2012;Eau (indirect);Indeno(1,2,3-cd)pyrène;0.000031;kg/an
0006104896;LABORATOIRE MERIEL;2012;Eau (indirect);Chloroforme (trichlorométhane);0.01;kg/an
0006104896;LABORATOIRE MERIEL;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.006;kg/an
0006104952;VALDI;2012;Air;Vanadium et ses composés;0.0005;kg/an
0006105034;FMI PROCESS;2012;Air;Vanadium et ses composés;0.00531;kg/an
0006105034;FMI PROCESS;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.00724;kg/an
0006105089;MODERTECH INDUSTRIES;2012;Eau (indirect);Chloroforme (trichlorométhane);0.116;kg/an
0006107304;METALOR TECHNOLOGIES ADVANCED COATINGS FRANCE;2012;Air;Vanadium et ses composés;0.0005;kg/an
0006107304;METALOR TECHNOLOGIES ADVANCED COATINGS FRANCE;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.0005;kg/an
0006108560;SERTE;2012;Air;Vanadium et ses composés;0.0735;kg/an
0006108560;SERTE;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.0798;kg/an
0006200932;SARAYA EUROPE;2012;Eau (indirect);1,2-dichloroéthane (DCE - chlorure d'éthylène);0.000076;kg/an
0006201074;Cokes de Carling SAS;2012;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.096;kg/an
0006202392;FENIIX;2012;Air;Vanadium et ses composés;1.38;kg/an
0006202392;FENIIX;2012;Air;Thallium et ses composés (exprimés en tant que Tl);1.19;kg/an
0006207626;LINGENHELD ENVIRONNEMENT LOR ex ENVALOR;2012;Eau (direct);Benzo (a) pyrène;0.0006;kg/an
0006208533;SUEZ RV NORD EST;2012;Eau (indirect);Benzo (a) pyrène;0.000000657;kg/an
0006208533;SUEZ RV NORD EST;2012;Eau (indirect);Benzo (k) fluoranthène;0.000000657;kg/an
0006208533;SUEZ RV NORD EST;2012;Eau (indirect);Indeno(1,2,3-cd)pyrène;0.000000657;kg/an
0006208533;SUEZ RV NORD EST;2012;Eau (indirect);Benzo (b) fluoranthène;0.000000657;kg/an
0006301138;ORTEC SERVICES ENVIRONNEMENT;2012;Air;Vanadium et ses composés;0.0958;kg/an
0006301138;ORTEC SERVICES ENVIRONNEMENT;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.713;kg/an
0006301145;PHYTEUROP;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.052;kg/an
0006301145;PHYTEUROP;2012;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;0.035;kg/an
0006301288;FROMAGERIES PERREAULT;2012;Eau (direct);Chloroforme (trichlorométhane);0.15;kg/an
0006301288;FROMAGERIES PERREAULT;2012;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.004;kg/an
0006301571;VALEO ECLAIRAGE SIGNALISATION;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.006;kg/an
0006302853;RPC BEAUTE MAROLLES;2012;Eau (direct);Chloroforme (trichlorométhane);7.48;kg/an
0006303597;ANJOU POUDRAGE INDUSTRIE;2012;Eau (direct);Chloroforme (trichlorométhane);0.0000942;kg/an
0006303597;ANJOU POUDRAGE INDUSTRIE;2012;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.0015;kg/an
0006303597;ANJOU POUDRAGE INDUSTRIE;2012;Eau (direct);Octylphénols et éthoxylates d'octylphénol;0.00075;kg/an
0006303597;ANJOU POUDRAGE INDUSTRIE;2012;Eau (direct);Tétrachlorométhane (TCM, tétrachlorure de carbone);0.000047;kg/an
0006400347;MAJ SA;2012;Eau (indirect);Chloroforme (trichlorométhane);6.51;kg/an
0006400347;MAJ SA;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.45;kg/an
0006400428;Mäder Composites France;2012;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);11.5;kg/an
0006400454;CENTRE HOSPITALIER DE MONTFAVET;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.01;kg/an
0006400459;LES CRUDETTES SAS;2012;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.03;kg/an
0006400998;SOLAMAT MEREX;2012;Air;Vanadium et ses composés;1.11;kg/an
0006400998;SOLAMAT MEREX;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.214;kg/an
0006401013;SOLAMAT MEREX;2012;Air;Vanadium et ses composés;0.447;kg/an
0006401013;SOLAMAT MEREX;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.169;kg/an
0006402705;EDF POLE INDUSTRIE SRH;2012;Air;Vanadium et ses composés;0.001;kg/an
0006501204;KERBIRIO;2012;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.1;kg/an
0006503207;BODYCOTE;2012;Air;Vanadium et ses composés;0.1;kg/an
0006503207;BODYCOTE;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.1;kg/an
0006503333;SAFRAN AIRCRAFT ENGINES;2012;Air;Vanadium et ses composés;0.00448;kg/an
0006503345;LINXENS FRANCE;2012;Air;Nickel et composés (exprimés en tant que Ni);952;kg/an
0006503434;SGI Société de Galvanoplastie Industrielle;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.22;kg/an
0006505421;DASSAULT AVIATION;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.001;kg/an
0006505946;MAJ - EX GRENELLE SERVICE - BTS-;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.2;kg/an
0006506436;SCI ROUSSEL VIE;2012;Eau (indirect);1,2-dichloroéthane (DCE - chlorure d'éthylène);0.023;kg/an
0006506436;SCI ROUSSEL VIE;2012;Eau (indirect);Chloroforme (trichlorométhane);0.023;kg/an
0006506436;SCI ROUSSEL VIE;2012;Eau (indirect);Tétrachlorométhane (TCM, tétrachlorure de carbone);0.011;kg/an
0006506436;SCI ROUSSEL VIE;2012;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.046;kg/an
0006506682;ECOPUR;2012;Eau (indirect);Benzo (a) pyrène;0.000251;kg/an
0006506682;ECOPUR;2012;Eau (indirect);Benzo (b) fluoranthène;0.0003;kg/an
0006508676;POLYONE France;2012;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);2.5;kg/an
0006508999;MAJ ELIS;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.48;kg/an
0006511124;APERAM ALLOYS RESCAL SA;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.35;kg/an
0006600973;CLAUDE (Ets);2012;Eau (direct);Chloroforme (trichlorométhane);0.17;kg/an
0006601737;Société NESTLE WATERS SUPPLY SUD;2012;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.834;kg/an
0006602950;Centre Départemental de Traitement des Déchets de la Lozère;2012;Eau (direct);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.02;kg/an
0006700379;CHEMET-GLI;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.00454;kg/an
0006700379;CHEMET-GLI;2012;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;0.00113;kg/an
0006700390;SAREL;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.837;kg/an
0006700390;SAREL;2012;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;0.0585;kg/an
0006700392;EMFI SAS;2012;Eau (indirect);Chloroforme (trichlorométhane);0.0024;kg/an
0006700392;EMFI SAS;2012;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.0024;kg/an
0006700422;Corteva agriscience SAS;2012;Air;Vanadium et ses composés;0.053;kg/an
0006700422;Corteva agriscience SAS;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.0548;kg/an
0006700493;Messier-Bugatti-Dowty;2012;Eau (direct);1,2-dichloroéthane (DCE - chlorure d'éthylène);0.08;kg/an
0006700493;Messier-Bugatti-Dowty;2012;Eau (direct);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.17;kg/an
0006700499;CLEMESSY MOTORS;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.00356;kg/an
0006700804;EMFI Niedermodern;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.002;kg/an
0006700804;EMFI Niedermodern;2012;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.01;kg/an
0006701528;ALSAPAN;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.0064;kg/an
0006702210;THERMO CLEAN  (MULTI PRESTA SERVICE);2012;Air;Vanadium et ses composés;0.00242;kg/an
0006702210;THERMO CLEAN  (MULTI PRESTA SERVICE);2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.000255;kg/an
0006702749;SMICTOM d'Alsace Centrale;2012;Eau (indirect);Benzo (a) pyrène;0.000030;kg/an
0006702749;SMICTOM d'Alsace Centrale;2012;Eau (indirect);Benzo (b) fluoranthène;0.000040;kg/an
0006802424;SOCIETE TRAITEMENTS CHIMIQUES DES METAUX;2012;Air;Vanadium et ses composés;0.0003;kg/an
0006802424;SOCIETE TRAITEMENTS CHIMIQUES DES METAUX;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.0006;kg/an
0006802477;SNAM STE NOUVELLE D'AFFINAGE DES METAUX;2012;Air;Vanadium et ses composés;0.06;kg/an
0006802477;SNAM STE NOUVELLE D'AFFINAGE DES METAUX;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.14;kg/an
0006802522;SMTD 65;2012;Eau (direct);Benzo (a) pyrène;0.00000020;kg/an
0006802522;SMTD 65;2012;Eau (direct);Benzo (k) fluoranthène;0.00000025;kg/an
0006802522;SMTD 65;2012;Eau (direct);Indeno(1,2,3-cd)pyrène;0.00000027;kg/an
0006802522;SMTD 65;2012;Eau (direct);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.00000068;kg/an
0006803270;LAVATRANS;2012;Eau (direct);Benzo (a) pyrène;0.0000378;kg/an
0006803270;LAVATRANS;2012;Eau (direct);Benzo (k) fluoranthène;0.0000378;kg/an
0006803270;LAVATRANS;2012;Eau (direct);Indeno(1,2,3-cd)pyrène;0.000063;kg/an
0006803270;LAVATRANS;2012;Eau (direct);Benzo (b) fluoranthène;0.0000378;kg/an
0006803270;LAVATRANS;2012;Eau (direct);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.0151;kg/an
0006803660;SOPAVE;2012;Eau (direct);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.027;kg/an
0006803707;NOUVELLE FONDERIE GILLET INDUSTRIES SA;2012;Air;Vanadium et ses composés;0.000709;kg/an
0006803707;NOUVELLE FONDERIE GILLET INDUSTRIES SA;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.000531;kg/an
0006804277;TERREAL REVEL;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.08;kg/an
0007000789;POLYNT COMPOSITES FRANCE;2012;Eau (indirect);Benzo (a) pyrène;0.0005;kg/an
0007000789;POLYNT COMPOSITES FRANCE;2012;Eau (indirect);Benzo (k) fluoranthène;0.0005;kg/an
0007000789;POLYNT COMPOSITES FRANCE;2012;Eau (indirect);Indeno(1,2,3-cd)pyrène;0.0005;kg/an
0007000789;POLYNT COMPOSITES FRANCE;2012;Eau (indirect);Benzo (b) fluoranthène;0.0005;kg/an
0007000789;POLYNT COMPOSITES FRANCE;2012;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.113;kg/an
0007000837;OUTREAU Technologies (SASU)-(ex MIO);2012;Air;Vanadium et ses composés;0.2;kg/an
0007000895;DCX CHROME SAS;2012;Air;Vanadium et ses composés;0.211;kg/an
0007000895;DCX CHROME SAS;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.115;kg/an
0007001140;BOULONNAIS (Comm. d'Agglo)-(ex SYNDIVAL);2012;Eau (direct);Benzo (a) pyrène;0.0029;kg/an
0007001140;BOULONNAIS (Comm. d'Agglo)-(ex SYNDIVAL);2012;Eau (direct);Benzo (b) fluoranthène;0.0029;kg/an
0007001614;DEMEYERE Perenchies;2012;Air;Vanadium et ses composés;0.132;kg/an
0007001614;DEMEYERE Perenchies;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.132;kg/an
0007001689;RLST ELIS;2012;Eau (indirect);Chloroforme (trichlorométhane);1.94;kg/an
0007003347;EUPEC FRANCE;2012;Air;Vanadium et ses composés;1.5;kg/an
0007003347;EUPEC FRANCE;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.1;kg/an
0007004888;LUMIVER;2012;Air;Vanadium et ses composés;0.0316;kg/an
0007004888;LUMIVER;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.0316;kg/an
0007201789;QUADRIPACK;2012;Eau (direct);Benzo (a) pyrène;0.0000454;kg/an
0007201789;QUADRIPACK;2012;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.000454;kg/an
0007201789;QUADRIPACK;2012;Eau (direct);Octylphénols et éthoxylates d'octylphénol;0.000454;kg/an
0007201789;QUADRIPACK;2012;Eau (direct);Gamma isomère Lindane;0.0000907;kg/an
0007201789;QUADRIPACK;2012;Eau (direct);Benzo (k) fluoranthène;0.0000454;kg/an
0007201789;QUADRIPACK;2012;Eau (direct);Indeno(1,2,3-cd)pyrène;0.0000454;kg/an
0007201789;QUADRIPACK;2012;Eau (direct);Benzo (b) fluoranthène;0.0000454;kg/an
0007201983;SNRI;2012;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.00025;kg/an
0007202584;ISDI du Vallon d'ARTY;2012;Eau (indirect);1,2-dichloroéthane (DCE - chlorure d'éthylène);0.000462;kg/an
0007402355;SIAAPMarne Aval;2012;Air;Vanadium et ses composés;0.23;kg/an
0007402355;SIAAPMarne Aval;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.24;kg/an
0007407038;SNCF JONCHEROLLES;2012;Eau (indirect);Benzo (a) pyrène;0.000182;kg/an
0007407038;SNCF JONCHEROLLES;2012;Eau (indirect);Benzo (b) fluoranthène;0.000255;kg/an
0007408386;SNCF MOBILITES - Technicentre Trappes Montrouge - Site Montrouge;2012;Eau (indirect);Xylènes (somme ortho-xylène, méta-xylène, para-xylène);0.000547;kg/an
0010000120;CMS HIGH TECH;2012;Eau (direct);Chloroforme (trichlorométhane);0.006;kg/an
0010000416;SICTOM de la région de Châteaudun;2012;Air;Vanadium et ses composés;0.36;kg/an
0010000416;SICTOM de la région de Châteaudun;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.43;kg/an
0010001799;SIEOM de Mer - Vernou-en-Sologne;2012;Air;Vanadium et ses composés;0.0308;kg/an
0010001799;SIEOM de Mer - Vernou-en-Sologne;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.0581;kg/an
0010007186;ASAHI DIAMOND INDUSTRIAL EUROPE SAS;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.0023;kg/an
0010007186;ASAHI DIAMOND INDUSTRIAL EUROPE SAS;2012;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;0.00096;kg/an
0010007321;SUEZ RV CENTRE OUEST - VICQ SUR NAHON;2012;Eau (indirect);Benzo (a) pyrène;0.000089;kg/an
0010007321;SUEZ RV CENTRE OUEST - VICQ SUR NAHON;2012;Eau (indirect);Benzo (b) fluoranthène;0.000089;kg/an
0010008480;GIP Centre de Traitement Textile 28;2012;Eau (indirect);Chloroforme (trichlorométhane);0.293;kg/an
0010010143;FONDIEL;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.011;kg/an
0010100164;FERMOB;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.031;kg/an
0010600343;GRS VALTECH;2012;Air;Vanadium et ses composés;0.3;kg/an
0010600343;GRS VALTECH;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.3;kg/an
0010600384;CALPI COLOR;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.0186;kg/an
0010600384;CALPI COLOR;2012;Eau (indirect);Octylphénols et éthoxylates d'octylphénol;0.0000976;kg/an
0010800229;CENTRE HOSPITALIER ANNECY GENEVOIS;2012;Eau (indirect);Chloroforme (trichlorométhane);0.67;kg/an
0012800005;MILGRED;2012;Air;Vanadium et ses composés;0.0000517;kg/an
0016200005;COMMUNAUTE AGGLOMERATION BASSIN AURILLAC;2012;Air;Vanadium et ses composés;0.0324;kg/an
0016200005;COMMUNAUTE AGGLOMERATION BASSIN AURILLAC;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.509;kg/an
0016400376;MEWA SARL;2012;Air;Vanadium et ses composés;0.004;kg/an
0016400376;MEWA SARL;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.004;kg/an
;NOGUES Jacqueline;2012;Air;Ammoniac (NH3);10200;kg/an
0025100073;REFINAL INDUSTRIES SA;2012;Air;Vanadium et ses composés;2.44;kg/an
0028200058;WEEE METALLICA;2012;Air;Vanadium et ses composés;0.191;kg/an
0028200058;WEEE METALLICA;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.184;kg/an
0050100814;BARILLA FRANCE;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.0297;kg/an
0050100814;BARILLA FRANCE;2012;Eau (indirect);Tétrachlorométhane (TCM, tétrachlorure de carbone);0.002;kg/an
0053600236;HARRYS FRANCE - usine de Montierchaume;2012;Eau (indirect);Chloroforme (trichlorométhane);0.0146;kg/an
0053600236;HARRYS FRANCE - usine de Montierchaume;2012;Eau (indirect);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);0.0554;kg/an
0053600236;HARRYS FRANCE - usine de Montierchaume;2012;Eau (indirect);Tétrachlorométhane (TCM, tétrachlorure de carbone);0.00693;kg/an
0007101624;POINT NET;2012;Eau (indirect);Benzo (a) pyrène;0.0000037;kg/an
0007101624;POINT NET;2012;Eau (indirect);Benzo (b) fluoranthène;0.0000037;kg/an
0059700159;SICA DES SABLES;2012;Air;Vanadium et ses composés;0.0194;kg/an
0059700159;SICA DES SABLES;2012;Air;Thallium et ses composés (exprimés en tant que Tl);0.0272;kg/an
0006700536;Sénerval UVE;2012;Air;Antimoine et composés (exprimés en tant que Sb);11.1;kg/an
0006700536;Sénerval UVE;2012;Air;Mercure et composés (exprimés en tant que Hg);19.4;kg/an
0006700536;Sénerval UVE;2012;Air;Vanadium et ses composés;2.42;kg/an
0006700536;Sénerval UVE;2012;Air;Thallium et ses composés (exprimés en tant que Tl);2.91;kg/an
0006700536;Sénerval UVE;2012;Air;Dioxyde de carbone (CO2) d'origine non biomasse;231000000;kg/an
0006700536;Sénerval UVE;2012;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);362000000;kg/an
0006700536;Sénerval UVE;2012;Air;Dioxyde de carbone (CO2) d'origine biomasse;132000000;kg/an
0006700536;Sénerval UVE;2012;Eau (indirect);Cadmium et composés (exprimés en tant que Cd);2.88;kg/an
0006700536;Sénerval UVE;2012;Eau (indirect);Phénols (en tant que C total);59.4;kg/an
0005401425;MASSILLY PRINTING SOLUTIONS (MPS) exRBSA;2012;Air;Naphthalène;84;kg/an
0005601304;PUIGRENIER ABATTOIR BOVIN;2012;Eau (indirect);Demande biologique en oxygène (DBO5);91300;kg/an
0005601304;PUIGRENIER ABATTOIR BOVIN;2012;Eau (indirect);Demande chimique en oxygène (DCO);220000;kg/an
0006305848;Compagnie de Cogénération de la Braye;2012;Air;Dioxyde de carbone (CO2) d'origine non biomasse;55000000;kg/an
0006305848;Compagnie de Cogénération de la Braye;2012;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);55000000;kg/an
;GAEC des Prelions;2012;Air;Ammoniac (NH3);18000;kg/an
;EARL Les Cornalières;2012;Air;Ammoniac (NH3);11500;kg/an
;SAS EGGTEAM AVIPONTE;2012;Air;Ammoniac (NH3);16200;kg/an
;GAEC du Perrat (site volaille);2012;Air;Ammoniac (NH3);15300;kg/an
;SARL de Montburon;2012;Air;Ammoniac (NH3);12600;kg/an
;SCEA ROBIN;2012;Air;Ammoniac (NH3);10800;kg/an
